,final_vcpu,final_ram,final_volume
1662,36,170,790
1663,58,180,890
1664,35,94,640
1665,56,138,770
1666,37,74,510
1667,53,115,730
1668,45,105,480
1669,48,174,590
1670,43,117,830
1671,38,170,900
1672,44,131,560
1673,34,159,550
1674,34,172,700
1675,37,74,660
1676,53,120,810
1677,35,105,510
1678,29,102,360
1679,56,150,510
1680,60,67,400
1681,31,144,500
1682,31,155,750
1683,58,84,780
1684,36,114,370
1685,24,69,260
1686,37,91,460
1687,57,99,660
1688,40,133,870
1689,58,176,320
1690,56,126,360
1691,54,162,830
1692,59,116,610
1693,46,95,490
1694,53,103,590
1695,33,115,540
1696,31,104,640
1697,49,78,380
1698,38,149,700
1699,17,43,260
1700,32,108,460
1701,48,61,480
1702,17,74,460
1703,35,148,730
1704,19,68,560
1705,8,20,320
1706,41,83,470
1707,37,92,510
1708,48,79,720
1709,38,106,630
1710,45,110,770
1711,50,129,340
1712,43,66,790
1713,54,149,540
1714,34,103,810
1715,36,118,810
1716,56,174,680
1717,57,86,350
1718,45,134,450
1719,49,114,810
1720,45,92,480
1721,52,152,450
1722,53,115,800
1723,48,105,550
1724,57,101,750
1725,55,169,880
1726,51,119,780
1727,44,100,410
1728,60,68,730
1729,44,111,510
1730,47,172,660
1731,55,153,320
1732,50,101,860
1733,35,72,730
1734,40,109,610
1735,52,67,530
1736,20,77,390
1737,20,62,680
1738,19,103,600
1739,60,168,750
1740,51,63,380
1741,47,120,690
1742,43,158,590
1743,29,86,560
1744,19,48,350
1745,58,128,630
1746,50,150,880
1747,47,103,800
1748,49,151,520
1749,37,134,390
1750,57,138,530
1751,43,74,740
1752,55,150,680
1753,33,180,800
1754,31,101,740
1755,34,93,410
1756,56,128,630
1757,54,132,770
1758,50,95,600
1759,55,103,600
1760,48,111,860
1761,57,107,870
1762,35,157,600
1763,52,97,730
1764,47,121,470
1765,18,118,410
1766,31,116,430
1767,40,91,490
1768,59,79,890
1769,32,89,340
1770,19,115,600
1771,45,109,700
1772,60,63,310
1773,34,101,570
1774,33,140,610
1775,52,172,330
1776,40,87,830
1777,51,135,570
1778,54,161,810
1779,40,129,870
1780,35,115,380
1781,48,133,740
1782,54,140,550
1783,41,89,550
1784,34,93,830
1785,55,62,460
1786,27,86,510
1787,55,63,740
1788,36,135,720
1789,39,111,750
1790,34,179,590
1791,38,77,650
1792,34,172,530
1793,50,146,400
1794,44,118,690
1795,42,98,540
1796,51,78,620
1797,36,148,590
1798,43,140,780
1799,19,89,540
1800,32,95,660
1801,37,124,780
1802,32,128,730
1803,17,101,330
1804,37,154,880
1805,36,102,510
1806,41,174,820
1807,43,130,560
1808,54,72,660
1809,56,172,570
1810,58,64,870
1811,38,112,730
1812,36,114,690
1813,55,123,590
1814,44,123,630
1815,34,85,670
1816,41,163,780
1817,57,143,550
1818,53,82,640
1819,59,136,470
1820,35,92,780
1821,59,108,590
1822,52,166,740
1823,47,107,590
1824,46,129,840
1825,35,168,900
1826,37,121,860
1827,38,128,490
1828,18,117,400
1829,49,85,480
1830,38,168,440
1831,33,78,550
1832,31,142,330
1833,33,96,620
1834,58,173,840
1835,42,141,580
1836,39,167,490
1837,40,83,590
1838,46,65,780
1839,40,114,410
1840,20,78,550
1841,46,101,500
1842,45,95,820
1843,55,88,870
1844,39,112,760
1845,59,135,810
1846,53,178,370
1847,37,111,870
1848,30,79,680
1849,51,90,700
1850,17,110,310
1851,59,111,520
1852,59,110,860
1853,48,74,370
1854,60,135,480
1855,56,120,570
1856,41,82,800
1857,57,120,620
1858,34,114,450
1859,49,97,570
1860,48,129,770
1861,45,96,870
1862,59,88,750
1863,27,85,520
1864,33,138,690
1865,34,177,530
1866,44,117,780
1867,29,62,500
1868,20,67,610
1869,54,170,830
1870,30,72,430
1871,59,90,350
1872,36,124,800
1873,42,170,620
1874,60,62,670
1875,40,142,580
1876,34,131,660
1877,53,63,780
1878,20,71,410
1879,54,155,590
1880,37,168,900
1881,34,132,810
1882,51,165,610
1883,32,105,880
1884,39,106,820
1885,37,127,470
1886,20,78,780
1887,60,85,870
1888,48,90,620
1889,59,169,650
1890,45,108,650
1891,31,163,320
1892,48,120,550
1893,19,104,610
1894,19,117,630
1895,36,153,620
1896,35,90,390
1897,56,71,730
1898,49,146,490
1899,32,179,490
1900,40,124,800
1901,42,150,540
1902,46,71,700
1903,32,82,460
1904,18,107,620
1905,56,178,900
1906,45,76,550
1907,51,66,800
1908,45,171,560
1909,43,177,470
1910,31,84,370
1911,41,88,540
1912,31,83,370
1913,36,138,530
1914,60,139,430
1915,46,78,620
1916,34,75,600
1917,39,82,530
1918,16,52,500
1919,53,81,530
1920,33,77,430
1921,44,177,480
1922,54,68,460
1923,33,87,360
1924,51,113,660
1925,34,93,680
1926,46,109,750
1927,39,150,700
1928,19,61,340
1929,41,130,550
1930,32,122,410
1931,48,152,530
1932,33,76,520
1933,26,54,470
1934,39,133,530
1935,37,128,520
1936,43,84,590
1937,58,96,370
1938,35,126,570
1939,43,179,650
1940,40,108,460
1941,55,97,400
1942,31,149,530
1943,11,76,350
1944,46,122,570
1945,58,78,350
1946,57,95,820
1947,35,121,750
1948,34,153,660
1949,52,139,680
1950,21,98,270
1951,32,99,890
1952,55,168,690
1953,56,103,690
1954,32,105,430
1955,45,156,500
1956,55,160,470
1957,52,113,350
1958,41,89,730
1959,42,168,420
1960,46,179,650
1961,53,117,490
1962,51,96,330
1963,57,116,620
1964,58,131,870
1965,34,108,490
1966,31,153,540
1967,55,123,810
1968,53,67,530
1969,54,91,900
1970,48,75,610
1971,52,79,610
1972,33,162,650
1973,57,171,860
1974,47,170,510
1975,58,92,850
1976,50,126,540
1977,49,98,540
1978,57,142,880
1979,20,78,340
1980,38,109,490
1981,53,175,670
1982,50,89,810
1983,39,109,820
1984,37,114,840
1985,57,125,740
1986,8,19,130
1987,47,71,790
1988,41,144,430
1989,56,72,430
1990,46,131,620
1991,54,95,720
1992,36,171,750
1993,44,81,510
1994,60,130,480
1995,52,78,840
1996,33,159,730
1997,16,79,260
1998,38,102,620
1999,53,177,370
2000,31,87,780
2001,57,179,820
2002,58,99,880
2003,52,102,540
2004,58,109,610
2005,42,122,790
2006,44,101,640
2007,31,126,470
2008,32,175,650
2009,48,96,900
2010,59,97,740
2011,28,71,370
2012,43,90,840
2013,45,146,870
2014,59,62,760
2015,32,178,800
2016,31,164,400
2017,54,90,450
2018,43,64,520
2019,41,138,460
2020,52,132,540
2021,48,112,490
2022,52,137,520
2023,55,68,720
2024,33,82,580
2025,55,117,590
2026,52,101,660
2027,45,86,800
2028,37,127,450
2029,54,76,400
2030,38,109,470
2031,47,124,640
2032,57,73,470
2033,36,88,410
2034,39,161,890
2035,7,20,320
2036,56,72,380
2037,55,93,400
2038,46,126,540
2039,45,78,560
2040,58,171,430
2041,53,64,900
2042,50,79,530
2043,44,94,780
2044,39,110,720
2045,45,105,830
2046,51,115,550
2047,53,75,600
2048,36,107,520
2049,38,111,730
2050,38,143,400
2051,33,162,500
2052,28,79,310
2053,35,158,680
2054,18,64,440
2055,13,63,500
2056,27,65,450
2057,44,106,580
2058,17,65,400
2059,54,77,520
2060,44,76,680
2061,34,118,490
2062,7,38,170
2063,15,70,350
2064,47,149,880
2065,42,156,470
2066,52,137,890
2067,18,48,390
2068,43,80,820
2069,59,135,710
2070,51,110,650
2071,31,155,310
2072,49,62,600
2073,50,98,720
2074,54,132,610
2075,59,67,740
2076,19,39,560
2077,17,36,310
2078,56,75,740
2079,5,26,340
2080,56,129,890
2081,56,165,690
2082,42,107,540
2083,44,94,820
2084,48,123,850
2085,57,109,310
2086,51,82,420
2087,51,77,750
2088,58,122,760
2089,40,89,710
2090,58,82,370
2091,39,95,420
2092,55,63,700
2093,33,77,560
2094,58,168,750
2095,37,116,610
2096,38,104,480
2097,58,99,330
2098,37,82,410
2099,43,74,560
2100,44,68,900
2101,46,94,590
2102,52,137,400
2103,34,138,750
2104,39,107,620
2105,40,96,780
2106,49,93,390
2107,57,118,830
2108,35,143,360
2109,39,111,420
2110,33,130,760
2111,43,137,850
2112,56,88,480
2113,51,106,720
2114,19,107,350
2115,37,157,670
2116,31,115,580
2117,60,122,600
2118,41,88,380
2119,59,91,780
2120,15,106,370
2121,37,161,710
2122,60,100,440
2123,53,103,780
2124,51,62,870
2125,54,99,410
2126,33,158,870
2127,39,118,730
2128,44,163,480
2129,46,140,570
2130,49,136,400
2131,51,71,730
2132,36,152,450
2133,33,104,760
2134,48,87,350
2135,50,89,770
2136,59,168,730
2137,34,159,640
2138,47,101,690
2139,55,113,570
2140,39,104,690
2141,37,112,540
2142,48,138,780
2143,50,120,680
2144,60,72,720
2145,20,102,570
2146,26,85,540
2147,29,102,300
2148,48,76,770
2149,40,119,840
2150,40,171,850
2151,59,130,570
2152,51,163,370
2153,38,99,890
2154,36,85,660
2155,41,131,650
2156,20,85,210
2157,54,167,690
2158,56,145,380
2159,53,108,600
2160,34,80,450
2161,36,174,720
2162,27,78,290
2163,56,78,470
2164,59,103,850
2165,48,176,830
2166,51,133,570
2167,58,124,730
2168,19,86,520
2169,37,104,720
2170,52,131,850
2171,46,140,700
2172,45,106,780
2173,52,71,330
2174,39,132,630
2175,48,67,870
2176,23,55,250
2177,44,168,520
2178,34,165,700
2179,57,127,540
2180,31,137,620
2181,21,85,550
2182,33,145,340
2183,48,127,810
2184,43,175,730
2185,44,113,630
2186,56,140,330
2187,35,173,420
2188,53,106,880
2189,45,120,530
2190,30,101,550
2191,46,108,700
2192,52,87,620
2193,42,146,600
2194,46,115,440
2195,49,67,400
2196,58,78,520
2197,35,168,390
2198,49,95,870
2199,18,86,570
2200,24,108,310
2201,46,117,640
2202,31,177,320
2203,20,111,740
2204,20,90,560
2205,52,164,660
2206,60,159,590
2207,46,98,400
2208,12,65,340
2209,60,106,500
2210,42,88,710
2211,57,136,610
2212,49,111,320
2213,32,75,440
2214,47,91,380
2215,33,158,490
2216,55,83,390
2217,42,110,730
2218,52,94,810
2219,55,85,580
2220,20,74,510
2221,46,126,570
2222,37,141,540
2223,54,84,870
2224,32,143,360
2225,34,165,670
2226,8,27,320
2227,46,94,660
2228,40,152,750
2229,35,171,470
2230,43,175,650
2231,40,150,610
2232,46,76,430
2233,27,101,460
2234,52,82,580
2235,49,116,370
2236,46,174,820
2237,50,83,440
2238,10,31,280
2239,43,125,450
2240,15,72,530
2241,32,142,470
2242,56,90,620
2243,33,166,860
2244,60,70,870
2245,42,133,530
2246,43,152,800
2247,51,144,580
2248,47,88,730
2249,52,167,440
2250,52,143,790
2251,25,79,320
2252,53,114,800
2253,58,78,880
2254,45,130,740
2255,47,102,590
2256,59,92,340
2257,35,144,710
2258,58,70,320
2259,11,23,100
2260,59,102,650
2261,39,85,480
2262,37,122,900
2263,38,83,450
2264,60,143,420
2265,51,96,360
2266,53,112,350
2267,60,70,310
2268,47,71,620
2269,58,66,620
2270,39,148,460
2271,52,123,490
2272,48,119,610
2273,22,106,410
2274,49,67,800
2275,53,144,580
2276,31,102,670
2277,46,119,540
2278,55,130,780
2279,56,112,570
2280,33,166,740
2281,40,110,790
2282,45,145,780
2283,32,133,330
2284,31,61,470
2285,43,108,800
2286,39,141,610
2287,42,140,750
2288,31,168,690
2289,45,110,550
2290,51,142,640
2291,42,179,590
2292,33,96,440
2293,19,87,360
2294,53,150,510
2295,42,101,400
2296,56,114,600
2297,58,93,770
2298,47,120,450
2299,47,109,560
2300,55,116,390
2301,15,57,380
2302,59,126,790
2303,40,110,760
2304,53,128,410
2305,31,179,560
2306,38,83,880
2307,56,81,410
2308,29,102,360
2309,11,46,480
2310,48,81,900
2311,60,164,830
2312,57,83,670
2313,35,120,440
2314,59,66,320
2315,32,155,520
2316,41,91,860
2317,37,124,690
2318,43,115,550
2319,53,147,900
2320,56,67,640
2321,42,133,810
2322,43,78,700
2323,48,141,330
2324,41,100,520
2325,22,88,250
2326,51,61,810
2327,44,112,650
2328,31,157,700
2329,55,86,850
2330,36,119,410
2331,32,110,650
2332,44,101,660
2333,37,119,830
2334,58,66,830
2335,52,121,880
2336,50,80,530
2337,42,73,340
2338,37,164,710
2339,42,124,680
2340,17,78,400
2341,55,142,830
2342,44,118,770
2343,33,111,610
2344,42,83,790
2345,55,141,580
2346,56,142,700
2347,31,146,850
2348,42,91,850
2349,41,66,350
2350,50,110,550
2351,24,81,450
2352,39,114,420
2353,33,88,680
2354,47,97,800
2355,42,100,750
2356,37,84,380
2357,52,117,490
2358,40,89,580
2359,44,146,680
2360,57,126,570
2361,52,95,410
2362,38,86,830
2363,45,147,840
2364,33,117,330
2365,58,172,590
2366,38,80,730
2367,36,132,620
2368,44,86,660
2369,47,133,720
2370,33,147,780
2371,58,180,600
2372,55,114,770
2373,49,151,660
2374,60,168,850
2375,58,94,600
2376,50,120,710
2377,43,68,470
2378,46,110,760
2379,45,106,860
2380,35,84,500
2381,53,179,700
2382,52,159,720
2383,57,75,420
2384,51,144,550
2385,48,98,420
2386,43,89,360
2387,31,87,540
2388,50,125,410
2389,53,155,690
2390,26,77,510
2391,44,109,640
2392,18,67,370
2393,55,123,770
2394,45,112,740
2395,20,68,350
2396,45,114,850
2397,58,166,720
2398,53,120,610
2399,53,135,330
2400,40,174,670
2401,39,162,530
2402,41,61,600
2403,51,127,830
2404,56,67,470
2405,58,107,720
2406,58,159,770
2407,36,84,600
2408,34,73,620
2409,20,73,740
2410,41,131,540
2411,9,47,140
2412,55,86,640
2413,42,165,470
2414,51,124,870
2415,48,170,840
2416,34,126,580
2417,56,82,470
2418,50,119,430
2419,49,93,360
2420,18,82,590
2421,54,150,610
2422,51,105,560
2423,30,120,430
2424,19,120,400
2425,49,89,570
2426,37,140,570
2427,33,176,590
2428,33,90,860
2429,41,72,550
2430,26,86,490
2431,58,109,760
2432,31,162,350
2433,53,167,530
2434,45,118,670
2435,45,172,720
2436,58,180,840
2437,43,93,520
2438,48,113,370
2439,44,168,530
2440,48,100,350
2441,43,61,880
2442,48,135,810
2443,34,95,620
2444,31,152,460
2445,54,137,320
2446,42,78,580
2447,50,97,340
2448,58,132,510
2449,43,85,850
2450,40,142,780
2451,39,157,640
2452,60,122,840
2453,40,96,900
2454,33,149,800
2455,43,78,530
2456,33,137,610
2457,37,92,650
2458,53,89,770
2459,56,81,400
2460,46,95,630
2461,36,117,830
2462,43,92,380
2463,38,92,880
2464,39,157,690
2465,48,92,450
2466,40,138,570
2467,41,75,830
2468,46,171,820
2469,50,87,830
2470,36,176,370
2471,46,152,900
2472,52,171,390
2473,47,115,870
2474,54,100,750
2475,48,136,550
2476,39,82,800
2477,43,158,440
2478,33,79,620
2479,48,155,540
2480,57,124,450
2481,47,125,590
2482,32,102,880
2483,42,177,610
2484,37,118,540
2485,60,179,700
2486,34,111,790
2487,32,90,560
2488,45,135,760
2489,55,110,350
2490,32,163,330
2491,52,113,720
2492,53,82,570
2493,36,157,450
2494,31,76,830
2495,49,96,750
2496,33,151,470
2497,55,131,690
2498,54,94,670
2499,56,129,850
2500,54,159,450
2501,26,54,250
2502,32,83,430
2503,45,105,840
2504,44,180,640
2505,49,149,730
2506,53,155,650
2507,36,123,690
2508,6,28,360
2509,35,173,370
2510,53,74,430
2511,57,147,650
2512,40,109,900
2513,32,94,340
2514,38,86,420
2515,49,114,350
2516,43,132,490
2517,37,109,600
2518,35,149,860
2519,17,88,250
2520,19,65,700
2521,47,128,400
2522,46,120,650
2523,31,102,340
2524,41,125,550
2525,53,101,340
2526,50,88,440
2527,29,113,410
2528,60,102,690
2529,26,57,380
2530,48,178,680
2531,36,77,540
2532,47,143,710
2533,51,141,530
2534,38,141,660
2535,31,163,770
2536,9,55,380
2537,40,148,520
2538,41,76,390
2539,52,110,680
2540,48,103,590
2541,55,63,590
2542,36,113,570
2543,40,159,850
2544,41,152,710
2545,54,111,340
2546,59,136,600
2547,33,82,620
2548,35,76,370
2549,57,160,820
2550,44,105,790
2551,41,74,350
2552,39,81,510
2553,51,87,340
2554,37,154,630
2555,47,97,610
2556,34,91,450
2557,60,109,560
2558,55,157,730
2559,54,75,850
2560,55,174,690
2561,41,148,640
2562,55,152,590
2563,42,112,510
2564,48,105,450
2565,54,109,530
2566,9,52,170
2567,45,86,510
2568,59,82,440
2569,55,88,430
2570,54,78,640
2571,36,89,670
2572,52,125,460
2573,50,108,320
2574,56,72,680
2575,52,63,690
2576,51,107,310
2577,36,120,760
2578,60,66,350
2579,36,76,830
2580,34,91,630
2581,49,74,450
2582,33,160,790
2583,58,144,670
2584,39,120,420
2585,42,163,880
2586,37,81,700
2587,18,100,510
2588,55,113,310
2589,39,80,800
2590,34,101,540
2591,32,174,370
2592,48,109,700
2593,53,123,710
2594,34,84,480
2595,37,115,710
2596,48,169,780
2597,54,73,540
2598,54,127,670
2599,32,165,440
2600,43,151,630
2601,58,158,370
2602,33,103,630
2603,6,51,490
2604,53,108,480
2605,43,117,690
2606,46,103,530
2607,51,162,520
2608,44,110,780
2609,41,119,840
2610,51,119,560
2611,53,175,710
2612,32,115,670
2613,47,127,890
2614,40,171,480
2615,42,90,800
2616,39,122,490
2617,45,160,530
2618,36,115,470
2619,36,158,500
2620,40,130,740
2621,32,76,810
2622,58,142,880
2623,53,137,320
2624,32,70,840
2625,28,116,330
2626,51,83,560
2627,27,58,450
2628,52,128,370
2629,41,176,440
2630,43,101,550
2631,20,103,540
2632,41,175,830
2633,51,167,470
2634,34,173,490
2635,39,84,620
2636,18,36,490
2637,37,108,390
2638,53,144,850
2639,49,70,400
2640,60,97,470
2641,37,83,380
2642,28,83,650
2643,35,154,350
2644,57,100,460
2645,56,128,540
2646,52,167,370
2647,50,147,310
2648,51,151,390
2649,38,153,790
2650,54,66,750
2651,57,83,730
2652,54,111,600
2653,39,163,750
2654,37,138,430
2655,34,177,540
2656,38,119,770
2657,40,64,420
2658,37,133,440
2659,40,175,840
2660,25,66,260
2661,42,75,800
2662,54,164,870
2663,43,114,890
2664,52,101,570
2665,35,168,790
2666,51,72,690
2667,34,86,380
2668,36,154,870
2669,59,130,440
2670,35,161,360
2671,57,63,590
2672,10,62,400
2673,53,103,580
2674,54,137,480
2675,58,118,530
2676,47,128,730
2677,55,98,500
2678,34,91,830
2679,35,116,500
2680,36,123,700
2681,35,164,440
2682,44,130,680
2683,59,144,750
2684,54,130,600
2685,18,107,610
2686,54,118,860
2687,54,139,800
2688,59,139,370
2689,49,82,490
2690,39,155,710
2691,51,150,380
2692,10,85,120
2693,52,148,440
2694,9,29,470
2695,54,116,370
2696,17,96,370
2697,37,145,790
2698,54,64,740
2699,41,108,850
2700,56,161,670
2701,45,180,860
2702,40,147,500
2703,36,116,720
2704,46,155,580
2705,40,170,700
2706,42,92,400
2707,54,123,370
2708,45,110,680
2709,39,111,500
2710,31,115,620
2711,27,64,390
2712,46,175,700
2713,32,89,890
2714,53,82,420
2715,43,103,670
2716,55,79,470
2717,51,61,710
2718,39,113,880
2719,54,102,760
2720,60,138,410
2721,19,78,510
2722,39,79,580
2723,46,100,840
2724,17,108,490
2725,45,81,600
2726,34,144,600
2727,41,146,410
2728,10,77,200
2729,56,67,690
2730,52,66,650
2731,50,63,490
2732,12,67,350
2733,56,164,350
2734,59,70,600
2735,46,84,620
2736,52,92,600
2737,59,63,610
2738,43,85,400
2739,50,101,900
2740,48,138,560
2741,49,125,570
2742,37,93,510
2743,43,94,490
2744,55,122,520
2745,47,174,810
2746,24,72,370
2747,50,112,340
2748,55,67,620
2749,32,115,530
2750,49,117,390
2751,37,121,640
2752,47,150,630
2753,56,74,590
2754,42,81,390
2755,34,172,560
2756,50,91,890
2757,36,161,640
2758,35,171,800
2759,34,160,820
2760,48,145,790
2761,59,175,900
2762,48,64,850
2763,39,137,410
2764,46,176,590
2765,43,157,500
2766,56,105,730
2767,49,108,880
2768,47,76,900
2769,46,126,380
2770,46,176,670
2771,43,136,430
2772,60,90,330
2773,49,114,520
2774,55,111,620
2775,48,164,710
2776,54,109,410
2777,55,105,460
2778,47,152,550
2779,41,107,670
2780,42,173,490
2781,54,113,640
2782,48,119,580
2783,31,148,690
2784,44,156,530
2785,39,133,680
2786,32,98,800
2787,57,179,530
2788,47,175,500
2789,47,110,470
2790,46,123,560
2791,45,90,630
2792,46,89,410
2793,48,137,590
2794,45,159,830
2795,44,93,420
2796,39,117,420
2797,50,140,620
2798,38,145,540
2799,49,119,370
2800,58,63,680
2801,39,100,870
2802,35,137,520
2803,56,118,490
2804,45,113,630
2805,12,64,250
2806,41,148,460
2807,56,178,880
2808,35,121,590
2809,51,120,680
2810,60,66,890
2811,11,46,110
2812,58,129,690
2813,34,82,360
2814,56,98,670
2815,17,46,180
2816,39,135,610
2817,46,99,570
2818,31,128,480
2819,37,82,550
2820,19,59,630
2821,53,91,450
2822,51,155,810
2823,51,129,560
2824,40,150,730
2825,41,89,720
2826,41,170,730
2827,24,77,490
2828,32,162,440
2829,42,108,570
2830,31,114,720
2831,42,78,690
2832,31,178,470
2833,60,67,830
2834,59,117,550
2835,53,105,560
2836,51,119,480
2837,60,118,340
2838,52,65,560
2839,57,124,760
2840,32,64,510
2841,48,112,670
2842,53,96,540
2843,37,113,830
2844,38,99,430
2845,57,61,330
2846,48,123,700
2847,20,49,210
2848,58,125,710
2849,38,83,560
2850,42,107,890
2851,55,87,470
2852,53,153,570
2853,10,55,360
2854,60,71,340
2855,40,99,610
2856,33,104,870
2857,50,157,520
2858,30,103,640
2859,46,128,900
2860,48,105,750
2861,42,86,340
2862,57,112,750
2863,42,132,760
2864,41,128,590
2865,49,109,340
2866,52,71,440
2867,44,153,840
2868,32,179,370
2869,41,84,410
2870,53,177,530
2871,53,153,850
2872,32,106,740
2873,36,157,750
2874,42,109,890
2875,56,114,370
2876,36,123,610
2877,37,165,890
2878,56,133,700
2879,48,127,800
2880,60,128,340
2881,19,113,560
2882,48,115,780
2883,46,156,700
2884,32,149,530
2885,57,154,590
2886,47,177,710
2887,46,68,460
2888,42,121,460
2889,53,152,320
2890,54,73,740
2891,34,89,830
2892,51,150,340
2893,55,163,650
2894,29,119,370
2895,40,103,420
2896,44,87,860
2897,53,102,470
2898,32,150,720
2899,39,78,580
2900,10,33,290
2901,15,80,370
2902,40,106,600
2903,20,113,580
2904,32,130,350
2905,50,119,800
2906,52,109,490
2907,59,143,450
2908,46,92,800
2909,38,121,670
2910,36,77,420
2911,57,150,610
2912,49,144,560
2913,40,117,610
2914,55,93,380
2915,9,44,180
2916,57,160,860
2917,33,96,350
2918,38,105,530
2919,42,86,480
2920,51,154,410
2921,46,160,470
2922,33,158,820
2923,54,166,660
2924,16,71,510
2925,20,66,790
2926,59,107,530
2927,55,90,750
2928,49,117,660
2929,44,153,730
2930,40,180,850
2931,50,77,790
2932,12,26,390
2933,39,119,690
2934,35,156,670
2935,32,89,560
2936,55,175,720
2937,49,75,410
2938,58,142,720
2939,35,154,640
2940,59,175,800
2941,44,143,770
2942,58,145,840
2943,48,160,620
2944,53,111,620
2945,51,154,310
2946,17,74,360
2947,58,103,580
2948,52,146,350
2949,35,112,540
2950,44,128,560
2951,51,105,390
2952,53,78,630
2953,51,124,660
2954,46,117,630
2955,58,111,540
2956,38,92,540
2957,28,98,390
2958,53,114,860
2959,50,84,670
2960,42,100,760
2961,31,160,500
2962,47,62,520
2963,47,105,400
2964,48,169,880
2965,32,166,760
2966,34,164,680
2967,57,157,430
2968,31,154,570
2969,54,91,410
2970,47,101,570
2971,53,114,820
2972,49,92,500
2973,31,125,820
2974,54,178,580
2975,57,163,800
2976,20,57,330
2977,30,90,530
2978,59,118,780
2979,34,155,350
2980,56,123,660
2981,43,117,340
2982,57,116,350
2983,43,136,700
2984,31,69,460
2985,57,76,650
2986,21,116,590
2987,35,113,580
2988,46,120,630
2989,57,143,820
2990,40,146,800
2991,27,101,510
2992,11,58,420
2993,60,65,750
2994,58,79,340
2995,44,127,820
2996,48,104,870
2997,38,134,750
2998,43,93,440
2999,47,146,730
3000,44,85,470
3001,47,119,640
3002,56,78,480
3003,48,112,860
3004,31,172,490
3005,44,115,600
3006,24,64,310
3007,54,149,620
3008,35,131,430
3009,43,166,470
3010,49,129,850
3011,51,129,310
3012,46,128,870
3013,34,125,880
3014,58,110,670
3015,46,115,650
3016,42,113,790
3017,47,65,760
3018,55,86,830
3019,31,79,510
3020,35,176,860
3021,59,73,840
3022,51,123,310
3023,33,160,800
3024,52,147,450
3025,57,140,850
3026,45,158,790
3027,51,132,360
3028,55,150,420
3029,42,108,610
3030,35,74,890
3031,38,97,640
3032,49,133,410
3033,50,131,600
3034,33,97,480
3035,19,73,440
3036,42,143,420
3037,10,78,170
3038,42,76,870
3039,31,121,600
3040,42,103,690
3041,17,113,520
3042,37,79,430
3043,41,85,400
3044,47,66,680
3045,55,116,450
3046,58,179,500
3047,56,140,900
3048,46,110,440
3049,38,170,740
3050,47,95,720
3051,58,153,610
3052,53,110,760
3053,45,168,540
3054,50,125,370
3055,37,102,730
3056,46,114,790
3057,36,120,530
3058,35,75,580
3059,59,157,780
3060,43,95,650
3061,36,76,400
3062,35,165,740
3063,58,178,330
3064,52,150,340
3065,55,146,530
3066,56,101,390
3067,39,110,530
3068,52,171,560
3069,60,172,430
3070,55,87,900
3071,35,130,800
3072,51,139,780
3073,17,45,320
3074,13,80,170
3075,56,104,670
3076,54,113,540
3077,28,63,600
3078,51,109,860
3079,34,165,400
3080,45,114,800
3081,53,90,680
3082,33,113,610
3083,43,107,550
3084,39,84,480
3085,48,90,860
3086,33,150,800
3087,35,108,820
3088,39,87,810
3089,59,121,720
3090,39,81,580
3091,31,141,410
3092,47,125,900
3093,51,135,900
3094,36,79,890
3095,56,79,440
3096,39,149,810
3097,36,73,510
3098,38,110,320
3099,48,120,480
3100,44,102,600
3101,40,92,440
3102,10,81,360
3103,37,85,550
3104,58,95,470
3105,52,139,620
3106,32,146,630
3107,19,63,570
3108,17,72,390
3109,45,95,620
3110,38,94,680
3111,41,90,620
3112,42,117,580
3113,46,101,850
3114,56,143,480
3115,60,146,440
3116,43,104,740
3117,55,156,590
3118,37,139,590
3119,49,76,680
3120,31,82,550
3121,52,111,760
3122,49,91,740
3123,47,63,640
3124,58,115,370
3125,42,118,650
3126,40,82,820
3127,55,162,690
3128,35,155,350
3129,32,108,640
3130,54,175,870
3131,33,91,890
3132,33,154,510
3133,20,99,580
3134,59,146,680
3135,18,117,540
3136,52,136,450
3137,25,61,370
3138,40,174,400
3139,35,119,710
3140,39,146,540
3141,48,87,390
3142,5,42,140
3143,51,95,560
3144,60,144,870
3145,47,121,570
3146,47,136,580
3147,52,153,490
3148,49,152,540
3149,30,82,850
3150,40,91,690
3151,40,175,450
3152,34,99,430
3153,34,71,480
3154,53,155,390
3155,31,85,800
3156,17,40,370
3157,46,113,370
3158,51,102,430
3159,39,99,560
3160,20,113,740
3161,57,118,590
3162,43,154,590
3163,43,163,710
3164,44,73,550
3165,51,164,550
3166,37,97,740
3167,24,98,430
3168,25,73,400
3169,53,135,320
3170,52,160,600
3171,35,123,780
3172,59,103,740
3173,38,85,600
3174,57,171,670
3175,6,49,240
3176,52,131,770
3177,36,116,500
3178,34,131,400
3179,5,19,270
3180,19,111,400
3181,52,157,540
3182,55,118,600
3183,48,100,770
3184,40,85,650
3185,33,92,680
3186,33,167,430
3187,50,80,350
3188,42,78,550
3189,45,103,660
3190,18,85,560
3191,50,158,590
3192,57,102,790
3193,39,96,600
3194,6,14,390
3195,40,124,510
3196,60,120,710
3197,50,144,600
3198,28,107,530
3199,57,153,740
3200,39,173,480
3201,35,176,490
3202,44,122,720
3203,52,131,410
3204,37,113,560
3205,46,107,530
3206,44,118,810
3207,56,70,570
3208,18,117,360
3209,35,100,880
3210,39,91,470
3211,58,134,820
3212,37,157,750
3213,49,119,740
3214,20,66,550
