,vcpu,ram,volume
100071,22,110,820
85054,20,139,690
174628,31,126,530
247085,44,105,860
41385,15,49,300
144686,27,131,290
149467,28,81,360
50832,16,85,310
208992,36,160,520
70869,19,54,400
182176,32,136,540
189372,33,144,720
112337,23,159,420
70512,19,49,430
131021,25,175,710
179151,32,85,380
227962,40,102,500
76530,19,132,850
261885,47,163,900
12423,10,27,410
235672,41,155,820
65174,18,83,220
62159,18,41,730
97970,22,80,510
99502,22,102,650
157110,29,79,780
6760,8,36,460
29325,13,53,130
99278,22,99,480
135275,26,112,300
198644,35,82,870
152944,28,136,480
144734,27,131,770
239981,42,146,540
156472,29,69,600
191694,34,71,780
234866,41,139,760
157669,29,88,790
22377,12,35,680
224220,39,130,810
30523,13,68,410
82858,20,108,740
261232,47,149,530
229532,40,132,900
250417,44,176,810
128583,25,138,750
4377,7,32,520
124379,25,75,290
163599,30,63,610
204326,36,75,610
189912,33,153,900
194211,34,115,870
178392,32,72,460
65190,18,83,380
94977,21,162,310
6226,8,27,250
175355,31,138,600
237302,42,91,700
13819,10,47,170
52063,16,101,620
6418,8,30,460
252183,45,124,490
133464,26,84,390
98148,22,83,220
264469,48,138,770
92209,21,122,630
225907,39,163,520
181295,32,121,580
215179,37,167,630
28132,13,37,680
222641,39,100,620
191318,33,178,460
233772,41,117,820
140045,27,58,600
207771,36,138,410
107532,23,88,650
10262,9,47,400
168731,30,147,690
205237,36,92,370
61415,17,132,630
206079,36,107,540
222461,39,96,900
231526,40,172,440
225944,39,163,890
95708,22,47,660
249048,44,147,750
228613,40,114,890
210339,37,77,830
240291,42,152,700
27038,12,94,680
22231,12,33,800
210972,37,89,680
185786,33,82,820
54423,17,38,270
40169,15,33,300
228076,40,104,620
233868,41,119,780
104188,22,170,590
7801,8,54,610
254628,45,177,560
74922,19,110,610
11185,9,61,670
121256,24,159,290
233333,41,109,430
30889,13,73,170
233377,41,109,870
182557,32,142,810
74111,19,99,420
49389,16,65,880
209569,36,170,790
155757,28,180,890
199293,35,94,640
137012,26,138,770
210145,37,74,510
109376,23,115,730
251308,45,105,480
265999,48,174,590
243212,43,117,830
220943,38,170,900
248277,44,131,560
196687,34,159,550
197443,34,172,700
210160,37,74,660
109724,23,120,810
199896,35,105,510
63494,18,60,210
137766,26,150,510
163822,30,67,400
175705,31,144,500
176390,31,155,750
149698,28,84,780
206447,36,114,370
19893,11,69,120
211058,37,91,460
142675,27,99,660
229580,40,133,870
155448,28,176,320
136191,26,126,360
121511,24,162,830
159387,29,116,610
254939,46,95,490
108516,23,103,290
187672,33,115,540
173319,31,104,640
72595,19,78,380
219810,38,149,700
16621,11,27,160
180516,32,108,460
63594,18,61,480
13402,10,41,260
202326,35,148,730
11622,9,68,560
1944,6,14,230
232037,41,83,470
211117,37,92,510
64932,18,79,720
47939,16,46,630
46068,15,110,770
84309,20,129,340
30405,13,66,790
120581,24,149,240
28613,13,43,810
206711,36,118,810
139343,26,174,680
141812,27,86,350
252639,45,134,450
70910,19,54,810
44671,15,92,480
102932,22,152,450
109383,23,115,800
86811,21,45,550
142812,27,101,750
130642,25,169,880
92014,21,119,780
78352,20,45,410
163916,30,68,730
62867,18,51,510
262257,47,172,660
129530,25,153,320
82373,20,101,860
198070,35,72,730
228330,40,109,610
97075,22,67,530
15971,10,77,390
14935,10,62,680
10026,9,43,600
170018,30,168,750
88054,21,63,380
259972,47,120,690
245156,43,158,590
28198,13,38,560
21857,12,29,220
152455,28,128,630
85854,20,150,880
62312,18,43,800
77865,19,151,520
213373,37,134,390
145158,27,138,530
31024,13,74,740
129368,25,150,680
191468,33,180,800
173149,31,101,740
192911,34,93,410
136348,26,128,630
119495,24,132,770
81921,20,95,600
126258,25,103,600
67282,18,111,860
143208,27,107,870
202817,35,157,600
99165,22,97,730
60585,17,121,470
8009,8,58,410
174018,31,116,430
227400,40,91,490
157121,29,79,890
179383,32,89,340
10794,9,55,600
45985,15,109,700
163569,30,63,310
41032,15,44,570
189129,33,140,610
104300,22,172,330
227230,40,87,830
93113,21,135,570
121442,24,161,810
229376,40,129,870
200443,35,115,380
68876,18,133,740
119979,24,140,250
65615,18,89,250
192953,34,93,830
123538,25,62,460
48130,16,49,290
123632,25,63,740
207637,36,135,720
223226,39,111,750
197831,34,179,590
215989,38,77,650
197426,34,172,530
85522,20,146,400
35746,14,58,690
237629,42,98,540
89128,21,78,620
208339,36,148,590
244311,43,140,780
18194,11,47,290
179769,32,95,660
212872,37,124,780
181723,32,128,730
7260,8,45,330
214502,37,154,880
205801,36,102,510
236622,41,174,820
243809,43,130,560
115464,24,72,660
139202,26,172,570
148447,28,64,870
217852,38,112,730
23879,12,54,690
127577,25,123,590
247908,44,123,630
192481,34,85,670
236068,41,163,780
145480,27,143,550
107123,23,82,640
160613,29,136,470
199195,35,92,780
158889,29,108,590
103927,22,166,740
59561,17,107,590
256504,46,129,840
203463,35,168,900
212718,37,121,860
218676,38,128,490
7951,8,57,400
73109,19,85,480
220791,38,168,440
40346,15,35,550
175568,31,142,330
186578,33,96,620
155311,28,173,840
239740,42,141,580
226112,39,167,490
227002,40,83,590
49379,16,65,780
96561,22,60,220
16058,10,78,550
255210,46,101,500
44933,15,95,820
125295,25,88,870
223279,39,112,760
160585,29,135,810
113624,23,178,370
212179,37,111,870
27898,13,34,680
89976,21,90,700
7543,8,50,310
159068,29,111,520
159040,29,110,860
64532,18,74,370
167978,30,135,480
135792,26,120,270
20975,11,82,800
140175,27,60,620
194112,34,114,450
73982,19,97,570
264082,48,129,770
45014,15,96,870
157665,29,88,750
41309,15,48,300
189021,33,138,690
197711,34,177,530
35678,14,57,780
33494,14,29,500
15283,10,67,610
122047,24,170,830
70135,19,44,260
157749,29,90,350
207040,36,124,800
241165,42,170,620
163544,30,62,670
230010,40,142,580
195102,34,131,660
105845,23,63,780
15523,10,71,170
120988,24,155,290
215260,37,168,900
195174,34,132,810
95217,21,165,610
18097,11,45,880
222973,39,106,820
53971,16,127,200
12105,10,22,780
164967,30,85,870
65725,18,90,620
162677,29,169,650
251463,45,108,650
176827,31,163,320
263673,48,120,550
10091,9,44,610
10925,9,57,630
208617,36,153,620
199044,35,90,390
132653,26,71,730
77502,19,146,490
184708,32,179,490
229114,40,124,800
240177,42,150,540
49821,16,71,700
178982,32,82,460
7403,8,47,620
139625,26,178,900
43462,15,76,550
88306,21,66,800
254352,45,171,560
246056,43,177,470
40708,15,40,370
232294,41,88,540
172032,31,83,370
207783,36,138,530
168217,30,139,430
50338,16,78,620
31058,13,75,300
221696,39,82,530
3875,7,22,500
107044,23,81,530
185457,33,77,430
250431,44,177,480
115176,24,68,460
50968,16,87,170
91582,21,113,660
192938,34,93,680
255595,46,109,750
225249,39,150,700
11152,9,61,340
234395,41,130,550
181337,32,122,410
265047,48,152,530
185408,33,76,520
21487,12,24,470
224348,39,133,530
54048,16,128,220
31789,13,84,590
150413,28,96,370
201078,35,126,570
246170,43,179,650
228264,40,108,460
125842,25,97,400
176008,31,149,530
5198,7,49,230
53633,16,122,570
149277,28,78,350
142435,27,95,820
200816,35,121,750
196356,34,153,660
102058,22,139,680
29640,13,57,160
180028,32,99,890
130557,25,168,690
134729,26,103,690
180336,32,105,430
253656,45,156,500
130007,25,160,470
100231,22,113,350
232363,41,89,730
241047,42,168,420
258735,46,179,650
105408,23,57,490
90359,21,96,330
143759,27,116,620
152668,28,131,870
193774,34,108,490
176249,31,153,540
127599,25,123,810
106092,23,67,530
116761,24,91,900
64629,18,75,610
97911,22,79,610
190409,33,162,650
147303,27,171,860
262154,47,170,510
150209,28,92,850
84086,20,126,240
90490,21,98,240
145449,27,142,880
16037,10,78,340
217669,38,109,490
113450,23,175,670
81516,20,89,810
223129,39,109,820
212338,37,114,840
144347,27,125,740
1930,6,14,90
56917,17,71,790
235083,41,144,430
132688,26,72,430
256572,46,131,620
117011,24,95,720
209620,36,171,750
80890,20,81,230
167673,30,130,480
97865,22,78,840
190243,33,159,730
13818,10,47,160
217311,38,102,620
113556,23,177,370
172313,31,87,780
147811,27,179,820
150653,28,99,880
99461,22,102,240
151256,28,109,610
238830,42,122,790
246875,44,101,640
174622,31,126,470
184488,32,175,650
66191,18,96,900
158222,29,97,740
36696,14,71,180
32282,13,90,840
253233,45,146,870
156054,29,62,760
184680,32,178,800
176895,31,164,400
116649,24,90,450
79684,20,64,240
234786,41,138,460
101531,22,132,240
67318,18,112,490
101874,22,137,220
123960,25,68,720
185762,33,82,580
123221,25,57,590
99434,22,101,660
44247,15,86,800
213001,37,127,450
115706,24,76,400
217667,38,109,470
60824,17,124,640
140992,27,73,470
205021,36,88,410
225840,39,161,890
922,5,15,220
132683,26,72,380
125578,25,93,400
53930,16,126,540
43615,15,78,560
155144,28,171,430
105925,23,64,900
80778,20,79,530
38527,14,94,780
35133,14,50,720
251343,45,105,830
91711,21,115,550
106613,23,75,300
206077,36,107,520
217799,38,111,730
219462,38,143,400
190394,33,162,500
37309,14,79,150
202881,35,158,680
8354,8,64,440
6915,8,39,300
47379,16,39,280
39431,14,106,580
17487,11,38,240
115785,24,77,520
37131,14,76,680
194344,34,118,490
1271,5,25,110
9988,9,43,220
261267,47,149,880
240464,42,156,470
101941,22,137,890
5898,8,21,390
31500,13,80,820
160575,29,135,710
87171,21,50,650
176346,31,155,310
71465,19,62,600
82146,20,98,720
119479,24,132,610
156362,29,67,740
8486,9,19,560
5605,8,16,310
132914,26,75,740
279,4,17,220
136439,26,129,890
138759,26,165,690
66928,18,107,240
246564,44,94,820
68157,18,123,850
143280,27,109,310
89388,21,82,420
89071,21,77,750
152090,28,122,760
227320,40,89,710
149531,28,82,370
66047,18,95,190
123628,25,63,700
43509,15,77,260
154987,28,168,750
212423,37,116,610
217403,38,104,480
150598,28,99,330
86850,21,46,240
31006,13,74,560
36537,14,68,900
254904,46,94,590
101892,22,137,400
195510,34,138,750
48013,16,47,620
227684,40,96,780
73676,19,93,390
143908,27,118,830
202009,35,143,360
223193,39,111,420
188564,33,130,760
244174,43,137,850
133733,26,88,480
86898,21,46,720
10257,9,47,350
214643,37,157,670
18847,11,55,580
167197,30,122,600
69931,19,41,380
157854,29,91,780
5112,7,47,370
214863,37,161,710
165839,30,100,440
108565,23,103,780
88033,21,62,870
117248,24,99,410
190199,33,158,870
223588,39,118,730
249773,44,163,480
256972,46,140,570
76773,19,136,400
88649,21,71,730
208545,36,152,450
28686,13,44,760
65479,18,87,350
81512,20,89,770
162623,29,168,730
196696,34,159,640
59127,17,101,690
126885,25,113,270
47795,16,44,690
212200,37,112,540
264470,48,138,780
79444,20,60,680
164159,30,72,720
13504,10,42,570
26283,12,85,240
39079,14,102,140
64718,18,76,770
228863,40,119,840
231516,40,171,850
160251,29,130,570
95053,21,163,370
40684,15,39,890
204881,36,85,660
234455,41,131,650
23507,12,50,130
121832,24,167,690
137428,26,145,380
108857,23,108,300
47246,16,37,450
209782,36,174,720
31276,13,78,140
133082,26,78,470
158605,29,103,850
266109,48,176,830
92943,21,133,270
152213,28,124,730
9442,9,34,520
211786,37,104,720
101523,22,131,850
256985,46,140,700
45765,15,106,780
97331,22,71,330
224306,39,132,630
64071,18,67,870
40459,15,37,160
250012,44,168,520
197044,34,165,700
144455,27,127,540
175297,31,137,620
23208,12,46,300
189392,33,145,340
264000,48,127,810
245986,43,175,730
48464,16,53,630
137098,26,140,330
203695,35,173,420
104699,23,46,880
252003,45,120,530
33081,13,101,250
52596,16,108,700
98464,22,87,620
239987,42,146,600
53095,16,115,440
71805,19,67,400
149294,28,78,520
203412,35,168,390
73868,19,95,870
13690,10,45,300
18352,11,49,310
255944,46,117,640
177667,31,177,320
14160,10,51,740
12793,10,32,560
103781,22,164,660
169453,30,159,590
86726,21,44,400
7135,8,43,220
166211,30,106,500
26567,12,88,710
145038,27,136,610
74965,19,111,320
178567,32,75,440
58356,17,91,380
190161,33,158,490
124917,25,83,390
41504,15,50,730
98966,22,94,810
125068,25,85,580
12433,10,27,510
53933,16,126,570
213766,37,141,540
116289,24,84,870
182571,32,143,360
197041,34,165,670
144,4,12,320
51542,16,94,660
230537,40,152,750
203588,35,171,470
245978,43,175,650
230421,40,150,610
50169,16,76,430
23145,12,45,460
98085,22,82,280
79129,20,56,370
258527,46,174,820
81053,20,83,440
3794,7,21,190
243558,43,125,450
9868,9,41,300
182523,32,142,470
133877,26,90,620
190662,33,166,860
164052,30,70,870
239343,42,133,530
244889,43,152,800
93714,21,144,280
58169,17,88,730
103966,22,167,440
102345,22,143,790
25800,12,79,150
109315,23,114,800
149330,28,78,880
252484,45,130,740
59191,17,102,590
157872,29,92,340
202100,35,144,710
148770,28,70,320
5582,8,16,80
158523,29,102,650
221847,39,85,480
212776,37,122,900
95598,22,46,250
168460,30,143,420
90362,21,96,360
105054,23,52,350
163996,30,70,310
56900,17,71,620
148548,28,66,620
225121,39,148,460
100935,22,123,490
263636,48,119,610
29725,13,58,230
71845,19,67,800
111333,23,144,580
173202,31,102,670
256024,46,119,540
128058,25,130,780
135272,26,112,270
190650,33,166,740
228399,40,110,790
253178,45,145,780
181978,32,133,330
42290,15,61,230
41359,15,48,800
224772,39,141,610
239708,42,140,750
177164,31,168,690
46046,15,110,550
93610,21,142,640
241603,42,179,590
186560,33,96,440
9682,9,38,360
111734,23,150,510
70293,19,46,400
135435,26,114,600
150264,28,93,770
60509,17,120,450
114355,24,56,290
127095,25,116,390
4113,7,27,380
160025,29,126,790
228396,40,110,760
110228,23,128,410
177811,31,179,560
216330,38,83,880
133271,26,81,410
34943,14,48,360
4155,7,28,300
65096,18,81,900
169782,30,164,830
141652,27,83,670
200729,35,120,440
156258,29,66,320
183295,32,155,520
232476,41,91,860
212863,37,124,690
60119,17,115,250
111569,23,147,900
132384,26,67,640
239371,42,133,810
31332,13,78,700
69419,18,141,330
232892,41,100,520
35230,14,52,150
87957,21,61,810
39900,14,112,650
176505,31,157,700
125161,25,86,850
206726,36,119,410
180653,32,110,650
246877,44,101,660
212607,37,119,830
148569,28,66,830
100836,22,121,880
80849,20,80,530
25345,12,73,340
215025,37,164,710
238917,42,124,680
6697,8,35,400
128855,25,142,830
35754,14,58,770
187447,33,111,610
26180,12,83,790
128764,25,141,580
137265,26,142,700
175860,31,146,850
237317,42,91,850
19682,11,66,350
82981,20,110,550
20837,11,81,200
223349,39,114,420
186120,33,88,680
258971,47,97,800
237748,42,100,750
210672,37,84,380
96381,22,57,490
227307,40,89,580
248994,44,146,680
144394,27,126,570
98995,22,95,410
216484,38,86,830
253276,45,147,840
187767,33,117,330
155223,28,172,590
216156,38,80,730
207462,36,132,620
37899,14,86,660
61498,17,133,720
189552,33,147,780
155698,28,180,300
127001,25,114,770
77879,19,151,660
170028,30,168,850
150280,28,94,300
79447,20,60,710
30529,13,68,470
255641,46,110,760
251392,45,106,860
47326,16,38,500
113725,23,179,700
103442,22,159,720
141115,27,75,420
93741,21,144,550
66289,18,98,420
32156,13,89,360
172289,31,87,540
84032,20,125,410
112092,23,155,690
25650,12,77,230
39668,14,109,640
17564,11,39,230
127595,25,123,770
251656,45,112,740
22884,12,42,220
41820,15,54,850
154858,28,166,720
105624,23,60,610
110696,23,135,330
231651,40,174,670
225856,39,162,530
19317,11,61,600
92579,21,127,830
132367,26,67,470
151141,28,107,720
154422,28,159,770
204820,36,84,600
40125,15,32,620
12030,10,21,740
234444,41,131,540
2662,6,31,100
125140,25,86,640
240905,42,165,470
92373,21,124,870
265852,48,170,840
194809,34,126,580
133342,26,82,470
79348,20,59,430
73673,19,93,360
6602,8,33,590
120685,24,150,610
95560,22,45,560
19222,11,60,430
11094,9,60,400
73406,19,89,570
213715,37,140,570
191215,33,176,590
186254,33,90,860
72150,19,72,250
26360,12,86,220
151271,28,109,760
176770,31,162,350
112862,23,167,230
46666,15,118,670
254414,45,172,720
155752,28,180,840
69945,19,41,520
67379,18,113,370
250013,44,168,530
66428,18,100,350
30024,13,61,880
69029,18,135,810
193046,34,95,620
176181,31,152,460
119785,24,137,320
57384,17,78,280
82037,20,97,340
152695,28,132,510
31893,13,85,850
230030,40,142,780
225607,39,157,640
167221,30,122,840
227696,40,96,900
189670,33,149,800
31315,13,78,530
188955,33,137,610
47416,16,39,650
107612,23,89,770
133270,26,81,400
51614,16,95,630
206658,36,117,830
78136,20,42,380
216807,38,92,880
225612,39,157,690
65854,18,92,450
229805,40,138,570
20432,11,75,830
258392,46,171,820
81376,20,87,830
209857,36,176,370
257545,46,152,900
104237,22,171,390
60181,17,115,870
117349,24,100,750
69076,18,136,550
221723,39,82,800
245141,43,158,440
185592,33,79,620
265177,48,155,540
144254,27,124,450
60863,17,125,290
180204,32,102,880
241507,42,177,610
212524,37,118,540
170684,30,179,700
18556,11,51,790
38167,14,90,260
252716,45,135,760
126695,25,110,350
183748,32,163,330
96128,22,53,720
107116,23,82,570
208820,36,157,450
171658,31,76,830
73928,19,96,750
189753,33,151,470
128115,25,131,690
116939,24,94,670
136435,26,129,850
121272,24,159,450
54191,17,35,170
179038,32,83,430
251344,45,105,840
250588,44,180,640
77742,19,149,730
112088,23,155,650
206974,36,123,690
338,4,19,230
203690,35,173,370
106558,23,74,430
145746,27,147,650
228359,40,109,900
179678,32,94,340
216443,38,86,420
87421,21,54,350
243898,43,132,490
41415,15,49,600
202395,35,149,860
14172,10,52,150
11444,9,65,700
61096,17,128,400
53491,16,120,650
41313,15,48,340
234145,41,125,550
108385,23,101,340
81408,20,88,440
29353,13,53,410
165986,30,102,690
54272,17,36,240
266180,48,178,680
204429,36,77,540
260986,47,143,710
93529,21,141,530
219382,38,141,660
176872,31,163,770
2850,6,35,260
230310,40,148,520
20466,11,76,390
100057,22,110,680
66671,18,103,590
123617,25,63,590
71219,19,59,300
230904,40,159,850
235511,41,152,710
114025,24,51,340
160626,29,136,600
185766,33,82,620
54285,17,36,370
146595,27,160,820
39375,14,105,790
20306,11,74,350
65029,18,81,230
89730,21,87,340
214477,37,154,630
58823,17,97,610
192801,34,91,450
166400,30,109,560
129835,25,157,730
115684,24,75,850
130953,25,174,690
235304,41,148,640
129461,25,152,290
55483,17,52,510
66803,18,105,450
117930,24,109,530
2836,6,35,120
44218,15,86,510
157262,29,82,440
125251,25,88,430
115864,24,78,640
205102,36,89,670
101070,22,125,460
82816,20,108,320
132713,26,72,680
96815,22,63,690
91127,21,107,310
206816,36,120,760
163756,30,66,350
204403,36,76,830
192819,34,91,630
72314,19,74,450
190307,33,160,790
153467,28,144,670
223661,39,120,420
240848,42,163,880
210542,37,81,700
7107,8,42,510
126889,25,113,310
221619,39,80,800
193380,34,101,540
184401,32,174,370
263215,48,109,700
109918,23,123,710
70496,19,49,270
212379,37,115,710
265803,48,169,780
115519,24,73,540
119150,24,127,670
183877,32,165,440
244824,43,151,630
154319,28,158,370
186985,33,103,630
693,4,31,300
108875,23,108,480
243198,43,117,690
78364,20,45,530
94968,21,162,220
39759,14,110,780
233874,41,119,840
87792,21,59,560
113454,23,175,710
180950,32,115,670
61071,17,127,890
231479,40,171,480
26734,12,90,800
60633,17,122,210
253843,45,160,530
206512,36,115,470
208880,36,158,500
229414,40,130,740
178663,32,76,810
153362,28,142,880
110831,23,137,320
178312,32,70,840
24001,12,56,330
89472,21,83,560
27329,13,27,450
101268,22,128,370
236684,41,176,440
33111,13,101,550
13572,10,43,540
236673,41,175,830
95343,21,167,470
197479,34,173,490
54310,17,36,620
5623,8,16,490
211969,37,108,390
111360,23,144,850
72021,19,70,400
165659,30,97,470
210618,37,83,380
22374,12,35,650
202624,35,154,350
142719,27,100,460
136339,26,128,540
103959,22,167,370
85584,20,147,310
94215,21,151,390
220031,38,153,790
115071,24,66,750
141658,27,83,730
118041,24,111,300
225930,39,163,750
213593,37,138,430
197712,34,177,540
218227,38,119,770
71569,19,64,200
213324,37,133,440
231719,40,175,840
24770,12,66,120
25549,12,75,800
121649,24,164,870
243074,43,114,890
99395,22,101,270
203452,35,168,790
88715,21,72,690
50894,16,86,180
208697,36,154,870
160238,29,130,440
203017,35,161,360
140364,27,63,590
4751,7,40,260
108545,23,103,580
119801,24,137,480
151815,28,118,530
61129,17,128,730
125918,25,98,500
192839,34,91,830
29596,13,56,500
206975,36,123,700
203193,35,164,440
248242,44,130,680
161137,29,144,750
119314,24,130,300
7402,8,47,610
114546,24,58,860
119967,24,139,800
160789,29,139,370
72894,19,82,490
225510,39,155,710
94144,21,150,380
5433,7,54,80
102655,22,148,440
2123,6,18,300
118383,24,116,370
7150,8,43,370
214007,37,145,790
114936,24,64,740
233325,41,108,850
138497,26,161,670
254796,45,180,860
230257,40,147,500
18939,11,56,720
257648,46,155,580
231450,40,170,700
26852,12,92,400
118852,24,123,370
46059,15,110,680
59820,17,111,220
173977,31,115,620
62037,18,40,240
258560,46,175,700
179438,32,89,890
107101,23,82,420
242524,43,103,670
124661,25,79,470
87947,21,61,710
223343,39,113,880
117484,24,102,760
168154,30,138,410
9249,9,31,510
221545,39,79,580
62097,18,40,840
5174,7,48,490
43847,15,81,600
195837,34,144,600
235181,41,146,410
5188,7,49,130
132389,26,67,690
97018,22,66,650
79638,20,63,490
2730,6,32,350
138660,26,164,350
156504,29,70,300
50788,16,84,620
98807,22,92,600
156101,29,63,610
31848,13,85,400
82377,20,101,900
264448,48,138,560
75968,19,125,270
211171,37,93,510
73731,19,94,220
127504,25,122,520
262360,47,174,810
40998,15,44,230
96021,22,52,340
123884,25,67,620
23942,12,55,530
75404,19,117,390
212696,37,121,640
261286,47,150,630
132804,26,74,290
25982,12,81,390
197429,34,172,560
81666,20,91,890
209059,36,161,640
203621,35,171,800
196771,34,160,820
264772,48,145,790
163074,29,175,900
63850,18,64,850
224544,39,137,410
258594,46,176,590
245099,43,157,500
134863,26,105,730
70485,19,48,880
57298,17,76,900
53914,16,126,380
258602,46,176,670
244084,43,136,430
165218,30,90,330
75201,19,114,520
126788,25,111,620
265581,48,164,710
113898,24,49,410
126376,25,105,460
261366,47,152,550
48018,16,47,670
241299,42,173,490
114189,24,53,640
263633,48,119,580
175964,31,148,690
249449,44,156,530
224363,39,133,680
179960,32,98,800
147782,27,179,530
262373,47,175,500
59771,17,110,470
256206,46,123,560
250633,45,90,630
51142,16,89,410
69123,18,137,290
253827,45,159,830
78140,20,42,420
223505,39,117,420
85118,20,140,620
219582,38,145,540
71226,19,59,370
148365,28,63,680
40758,15,40,870
201689,35,137,520
135684,26,118,490
251691,45,113,630
7073,8,42,170
235286,41,148,460
139623,26,178,880
200800,35,121,590
87874,21,60,680
163810,30,66,890
6437,8,31,80
152524,28,129,690
192279,34,82,360
134402,26,98,670
12535,10,29,110
224460,39,135,610
51908,16,99,570
174743,31,128,480
210581,37,82,550
8621,9,21,630
107716,23,91,450
94537,21,155,810
92662,21,129,260
230433,40,150,730
54394,17,37,720
236413,41,170,730
17200,11,34,490
183700,32,162,440
238122,42,108,570
173927,31,114,720
25775,12,78,690
177742,31,178,470
163865,30,67,830
159443,29,117,550
108649,23,105,260
87784,21,59,480
166927,30,118,340
96940,22,65,560
144285,27,124,760
177925,32,64,510
263341,48,112,670
108065,23,96,540
212283,37,113,830
87340,21,53,240
140210,27,61,330
68142,18,123,700
27531,13,30,130
152274,28,125,710
216298,38,83,560
238105,42,107,890
125189,25,87,470
111944,23,153,570
4599,7,37,240
164060,30,71,340
227820,40,99,610
187067,33,104,870
86315,20,157,520
28674,13,44,640
54116,16,128,900
263048,48,105,750
26372,12,86,340
143516,27,112,750
239317,42,132,760
234299,41,128,590
74823,19,109,340
97342,22,71,440
249339,44,153,840
184696,32,179,370
73008,19,84,190
113572,23,177,530
111972,23,153,850
180426,32,106,740
208850,36,157,750
238203,42,109,890
135412,26,114,370
206966,36,123,610
215097,37,165,890
136680,26,133,700
68444,18,127,800
167537,30,128,340
10662,9,53,560
63186,18,55,780
257705,46,156,700
182942,32,149,530
146158,27,154,290
262482,47,177,710
49572,16,68,460
238748,42,121,460
111851,23,152,320
115539,24,73,740
192725,34,89,830
94140,21,150,340
130223,25,163,650
19138,11,59,370
66631,18,103,190
37996,14,87,860
108466,23,102,470
183020,32,150,720
221493,39,78,580
3895,7,23,200
10308,9,48,220
55048,17,46,600
14286,10,53,580
181803,32,130,350
83645,20,119,800
95829,22,49,490
161045,29,143,450
51406,16,92,800
218323,38,121,670
204417,36,77,420
145934,27,150,610
77335,19,144,260
228738,40,117,610
125576,25,93,380
2579,6,29,130
146599,27,160,860
186551,33,96,350
217461,38,105,530
73155,19,86,220
94427,21,154,410
257862,46,160,470
190194,33,158,820
121762,24,166,660
9867,9,41,290
15230,10,66,790
158821,29,107,530
125415,25,90,750
71111,19,57,660
249328,44,153,730
231975,40,180,850
80662,20,77,790
1874,6,12,390
223636,39,119,690
202768,35,156,670
179405,32,89,560
131022,25,175,720
72382,19,75,410
153346,28,142,720
202653,35,154,640
163064,29,175,800
248862,44,143,770
153547,28,145,840
265400,48,160,620
105013,23,51,620
94417,21,154,310
6636,8,34,360
150845,28,103,280
102508,22,146,350
46167,15,112,240
248136,44,128,560
90995,21,105,390
106850,23,78,630
92352,21,124,660
255943,46,117,630
151375,28,111,540
78695,20,50,290
28727,13,45,390
109321,23,114,860
81147,20,84,670
237749,42,100,760
176665,31,160,500
56224,17,62,520
59394,17,105,400
265813,48,169,880
183968,32,166,760
196985,34,164,680
146364,27,157,430
176312,31,154,570
116712,24,91,410
59115,17,101,570
109317,23,114,820
98769,22,92,220
174597,31,125,820
122558,24,178,580
146785,27,163,800
12202,10,24,330
38165,14,90,240
159528,29,118,780
196439,34,155,350
136026,26,123,660
63288,18,57,340
143732,27,116,350
244111,43,136,700
171201,31,69,460
141202,27,76,650
19209,11,60,300
71291,19,60,300
256078,46,120,630
145507,27,143,820
230236,40,146,800
23071,12,44,510
4702,7,39,270
163735,30,65,750
149339,28,79,340
248115,44,127,820
66772,18,104,870
219020,38,134,750
242021,43,93,440
261120,47,146,730
37803,14,85,470
56014,17,59,640
133083,26,78,480
62975,18,52,860
177384,31,172,490
247529,44,115,600
24615,12,64,150
120619,24,149,620
201344,35,131,430
245528,43,166,470
76314,19,129,850
92667,21,129,310
256462,46,128,870
194782,34,125,880
151325,28,110,670
48616,16,55,650
238389,42,113,790
56470,17,65,760
125159,25,86,830
171806,31,79,510
203907,35,176,860
156744,29,73,840
92247,21,123,310
190308,33,160,800
102587,22,147,450
145318,27,140,850
253777,45,158,790
92882,21,132,360
129342,25,150,420
238126,42,108,610
33533,14,29,890
217048,38,97,640
76558,19,133,410
84447,20,131,300
41023,15,44,480
9242,9,31,440
239822,42,143,420
5236,7,50,110
25635,12,76,870
174335,31,121,600
237889,42,103,690
5427,7,53,520
210407,37,79,430
104634,23,46,230
56536,17,66,680
127101,25,116,450
155655,28,179,500
137155,26,140,900
52720,16,110,440
220927,38,170,740
58686,17,95,720
154028,28,153,610
104959,23,50,760
254212,45,168,540
84028,20,125,370
211679,37,102,730
255824,46,114,790
24337,12,60,530
198223,35,75,580
161946,29,157,780
242138,43,95,650
204360,36,76,400
203279,35,165,740
155575,28,178,330
102783,22,150,340
129089,25,146,530
134569,26,101,390
59747,17,110,230
104224,22,171,260
170230,30,172,430
125232,25,87,900
201325,35,130,800
93414,21,139,780
16781,11,29,200
7466,8,49,110
134792,26,104,670
114179,24,53,540
19443,11,63,300
91322,21,109,860
197014,34,165,400
41815,15,54,800
107671,23,90,680
187563,33,113,610
242704,43,107,550
221795,39,84,480
65749,18,90,860
189728,33,150,800
200095,35,108,820
47132,16,35,810
159708,29,121,720
221649,39,81,580
175516,31,141,410
60924,17,125,900
93146,21,135,900
204574,36,79,890
133144,26,79,440
225208,39,149,810
204206,36,73,510
62848,18,51,320
63521,18,60,480
39125,14,102,600
227446,40,92,440
1764,5,38,360
210743,37,85,550
150360,28,95,470
102052,22,139,620
182775,32,146,630
