,vcpu,ram,volume
94658,34,80,800
28862,8,37,880
64046,20,29,880
39799,11,61,650
36589,10,62,660
24881,7,29,530
70942,23,24,580
58329,18,21,790
32935,9,52,680
77479,25,71,850
65051,20,49,630
57448,17,56,790
91398,33,33,710
121606,63,66,710
73669,24,31,660
20286,6,14,630
106485,43,54,860
83536,28,63,890
52754,16,20,500
96792,36,45,580
80935,27,47,720
29388,8,48,860
112397,49,50,690
60967,19,21,890
77221,25,61,720
121927,64,64,650
46076,13,62,720
49482,14,84,900
119573,58,84,890
91512,33,35,720
71051,23,26,360
86958,30,51,690
30296,9,9,90
53921,16,39,580
121693,63,69,890
52425,15,88,890
50514,15,29,660
79911,27,28,550
118588,57,61,790
23497,7,10,180
39066,11,42,730
32048,9,34,360
109687,46,53,810
74599,24,49,870
46734,14,17,220
98776,37,57,830
92912,33,73,850
75501,25,25,620
45366,13,43,840
91148,32,70,890
71446,23,32,620
60506,18,69,720
3253,1,50,690
122409,65,69,760
40151,11,76,870
120297,60,66,680
27549,8,17,450
16112,5,8,210
11608,3,62,890
49326,14,72,840
102560,40,48,740
103934,41,50,900
2292,1,31,580
4740,2,9,520
41444,12,28,680
7116,2,47,530
83314,28,56,840
105021,42,47,780
13367,4,21,290
22108,6,43,870
113732,50,64,740
121502,62,85,880
89394,31,71,850
48273,14,41,850
71171,23,28,290
50297,15,26,380
98091,37,41,620
93422,34,40,640
41156,12,24,380
58374,18,22,550
22312,6,48,660
54170,16,44,620
75281,24,72,790
90626,32,53,600
70295,22,58,740
122672,66,66,830
36656,10,64,780
59258,18,36,780
2662,1,37,890
2103,1,28,520
97159,36,54,560
123988,70,81,840
48138,14,39,510
26668,7,74,850
85897,30,30,580
100346,38,62,670
104836,42,43,750
21763,6,37,450
7663,2,61,890
4374,2,5,200
100196,38,57,720
83076,28,50,710
47537,14,28,770
53307,16,28,710
8187,3,3,900
99773,38,46,780
41384,12,27,710
103649,41,44,660
59206,18,35,810
9698,3,23,510
37055,11,11,460
47858,14,34,410
49083,14,62,760
114009,50,78,780
87603,30,73,870
30832,9,15,740
44826,13,33,690
36401,10,56,670
60725,18,83,880
21190,6,27,570
48904,14,56,860
101205,39,47,880
46637,14,15,740
6442,2,33,860
46013,13,60,680
97128,36,53,620
11369,3,55,740
65896,20,82,830
14609,4,41,810
59868,18,49,640
27094,8,11,490
26853,8,8,510
113312,50,51,830
65055,20,49,670
27688,8,19,390
116415,53,84,860
48060,14,37,780
111211,47,72,830
10441,3,35,560
18311,5,41,420
112603,49,55,850
119684,59,61,860
98297,37,45,780
15952,5,6,280
9150,3,15,750
85631,29,69,840
117525,55,67,820
67421,21,46,770
87823,31,32,350
31414,9,23,840
57056,17,46,820
59245,18,36,650
14467,4,39,400
15830,4,86,870
57065,17,47,470
121477,62,82,840
7503,2,56,890
24506,7,23,650
112853,49,63,830
88407,31,42,840
70518,22,66,690
31245,9,21,520
73687,24,31,840
7276,2,50,870
21362,6,30,430
115613,52,78,820
39745,11,59,720
59852,18,48,900
88295,31,40,710
64584,20,39,610
65660,20,67,870
4037,1,80,880
50380,15,27,570
35438,10,35,490
47673,14,30,900
93277,34,37,750
609,1,8,80
73510,24,28,900
33255,9,61,820
55533,17,20,540
38522,11,32,640
29479,8,51,540
78136,26,33,600
54772,16,59,790
120563,60,80,890
122277,64,84,850
87622,30,74,890
102540,40,48,540
117542,55,68,760
1152,1,14,740
79386,26,62,630
52724,16,20,200
11341,3,54,820
125075,77,81,860
29649,8,55,740
15624,4,70,810
2473,1,34,650
109087,45,67,890
50036,15,22,430
96156,35,73,800
67515,21,48,840
42782,12,55,830
121062,61,84,890
59101,18,33,890
30264,8,83,870
26384,7,62,710
121584,63,65,740
121769,63,73,870
75903,25,31,890
83692,28,70,770
115631,52,79,880
70807,22,83,860
106153,43,46,780
66748,21,33,670
114231,51,54,680
73028,23,73,860
22000,6,41,760
116121,53,66,710
49967,15,21,430
66716,21,33,350
49220,14,67,830
83257,28,55,620
124505,73,76,900
49797,15,18,860
89276,31,66,770
55861,17,25,420
30755,9,14,730
99184,37,73,830
34526,10,20,820
95772,35,58,710
100157,38,56,670
88411,31,42,880
45244,13,41,590
55007,16,68,710
74983,24,60,750
55467,17,19,590
9393,3,19,240
37019,10,90,900
110611,47,52,530
10349,3,33,770
59428,18,39,890
41372,12,27,590
27551,8,17,470
29662,8,55,870
31598,9,26,700
98506,37,50,720
35801,10,42,480
85715,29,73,900
85065,29,51,670
64742,20,42,690
44404,13,26,740
60943,19,21,650
87419,30,65,750
8479,3,7,400
29864,8,62,650
67017,21,38,610
56074,17,28,630
79512,26,66,830
86165,30,35,360
88445,31,43,740
102795,40,54,720
117118,54,84,860
69077,22,32,390
69775,22,45,610
9726,3,23,790
92999,33,79,850
20206,6,13,600
61422,19,28,820
87936,31,33,900
34360,10,18,590
115685,52,86,860
37645,11,19,320
71428,23,32,440
36928,10,77,900
17890,5,33,490
104195,41,58,590
115261,52,61,870
60546,18,71,710
79148,26,54,850
4056,1,82,880
123398,68,73,860
82830,28,44,860
62647,19,53,570
91123,32,69,850
47202,14,23,670
55651,17,22,330
30765,9,14,830
94201,34,59,640
66002,21,21,830
108743,45,56,640
124544,73,79,900
18346,5,41,770
74680,24,51,870
82288,28,34,590
103842,41,48,810
38358,11,29,800
56101,17,28,900
25615,7,42,720
42870,12,58,690
25243,7,35,640
29114,8,42,850
48573,14,48,630
54739,16,58,780
103310,40,73,740
102238,40,41,740
19423,5,73,820
36812,10,71,730
56370,17,33,590
85677,29,71,890
86887,30,49,790
74274,24,42,770
45872,13,56,570
77662,25,86,880
5881,2,24,830
121562,63,64,780
40856,12,19,830
124854,75,81,900
71472,23,32,880
2702,1,38,760
49386,14,76,780
25235,7,35,560
85350,29,59,680
120278,60,65,740
73505,24,28,850
7832,2,68,760
83515,28,63,680
25034,7,31,850
41545,12,30,460
108795,45,57,820
50743,15,33,570
41757,12,33,810
61120,19,24,380
31321,9,22,590
96586,36,41,420
57711,17,65,720
90035,32,40,410
106666,43,60,660
117577,55,69,890
59296,18,37,620
23642,7,11,830
47794,14,33,340
24871,7,29,430
63574,20,22,710
67239,21,42,810
40216,11,82,830
85882,30,30,430
6833,2,41,490
114301,51,56,670
3440,1,55,660
27114,8,11,690
32800,9,49,530
3777,1,66,730
50060,15,22,670
89236,31,64,880
11482,3,58,850
30580,9,12,530
4146,2,2,530
1712,1,22,540
42405,12,46,660
81756,27,74,830
7727,2,64,690
78287,26,36,430
46352,13,74,780
80791,27,44,630
23756,7,13,400
35396,10,34,630
96021,35,67,680
80120,27,31,810
97951,37,38,750
14016,4,31,330
66839,21,35,450
63124,19,68,840
20344,6,15,450
55667,17,22,490
95816,35,59,830
19238,5,65,690
69604,22,41,800
101907,39,69,750
31857,9,30,790
28443,8,30,680
75746,25,29,530
79363,26,61,690
17658,5,29,550
20403,6,16,290
94910,35,38,590
35772,10,41,680
77497,25,72,840
56893,17,43,570
73921,24,35,880
68130,21,67,720
76976,25,54,580
34641,10,22,580
80648,27,41,640
111664,48,54,850
94462,34,68,820
118848,57,72,750
115695,52,88,890
37076,11,11,670
32518,9,42,860
62960,19,62,730
44725,13,31,850
26716,7,77,880
34416,10,19,430
9140,3,15,650
109079,45,67,810
115820,53,56,650
55812,17,24,590
87795,31,31,660
82552,28,39,530
87469,30,67,760
78652,26,43,510
52072,15,64,840
91219,32,74,860
111223,47,73,770
57050,17,46,760
32922,9,52,550
57485,17,57,820
76266,25,38,600
22725,6,59,720
125098,77,84,850
45165,13,39,810
73606,24,30,630
105211,42,52,630
26601,7,71,720
41572,12,30,730
15600,4,69,780
35317,10,33,410
113718,50,63,870
64357,20,35,480
91284,32,79,810
70145,22,54,620
29616,8,54,770
62928,19,61,700
123473,68,78,860
238,1,3,620
107472,44,51,590
72167,23,46,620
33443,9,68,880
122675,66,66,860
81721,27,72,830
33474,9,70,760
26003,7,51,640
122562,65,77,890
2489,1,34,810
33793,10,11,240
86676,30,44,880
93018,33,81,830
49814,15,19,310
9661,3,22,820
8430,3,6,750
11664,3,64,900
83104,28,51,590
107341,44,48,510
63250,19,75,770
66542,21,30,380
72910,23,68,680
102311,40,43,500
46490,13,86,900
84492,29,39,400
47941,14,35,680
115852,53,57,630
93675,34,45,770
38290,11,28,740
80508,27,38,770
51246,15,42,830
86946,30,51,570
62905,19,60,770
49911,15,20,570
117335,55,60,810
35862,10,43,610
103971,41,51,870
9467,3,20,270
82516,28,38,690
53522,16,32,440
7366,2,53,600
59483,18,41,430
13078,4,17,260
51834,15,56,900
67710,21,53,790
100086,38,54,670
94599,34,75,860
106439,43,53,770
53510,16,32,320
31588,9,26,600
49781,15,18,700
87653,30,76,890
117941,56,59,880
5284,2,16,500
103796,41,47,780
81693,27,71,740
54191,16,44,830
114328,51,57,600
76719,25,47,810
102271,40,42,580
35949,10,45,550
107218,44,45,600
18522,5,45,630
90119,32,41,750
20097,6,12,290
110141,46,68,850
95378,35,48,520
79470,26,65,660
116680,54,61,620
12909,4,14,820
69243,22,34,900
123813,70,70,740
62295,19,44,830
9642,3,22,630
4189,2,3,80
101527,39,56,590
71329,23,30,640
110427,47,47,740
101963,39,71,900
39023,11,41,790
102080,39,79,830
80022,27,30,430
87478,30,67,850
90277,32,44,890
58685,18,27,360
36790,10,70,710
118912,57,75,880
110923,47,60,890
45174,13,39,900
50739,15,33,530
62093,19,40,750
88642,31,47,890
111175,47,70,860
118288,56,74,750
102601,40,49,730
8157,3,3,600
64577,20,39,540
116397,53,82,830
98674,37,54,860
106472,43,54,730
10009,3,28,370
72401,23,51,860
32699,9,46,810
43970,13,20,450
18925,5,55,610
13784,4,27,470
13721,4,26,480
39420,11,50,710
60439,18,66,740
113799,50,66,900
68284,21,74,860
54267,16,46,680
58980,18,31,850
103314,40,73,780
14928,4,48,780
17912,5,33,710
2944,1,43,680
99918,38,50,530
16175,5,8,840
39524,11,53,580
53587,16,33,510
111079,47,66,800
111758,48,57,740
78805,26,46,660
62666,19,53,760
45510,13,46,900
70468,22,64,700
79041,26,52,530
119271,58,66,660
75323,24,74,860
66502,21,29,590
38689,11,35,600
72112,23,45,520
94057,34,54,900
88448,31,43,770
74394,24,45,560
118941,57,77,880
60162,18,57,580
62046,19,39,790
25544,7,41,500
17167,5,21,880
117782,55,84,840
91985,33,44,860
27631,8,18,540
1643,1,21,540
115959,53,60,740
91668,33,38,660
18154,5,38,380
68424,21,90,900
86157,30,34,840
103798,41,47,800
95221,35,44,730
109991,46,62,880
3500,1,57,570
69351,22,36,870
120633,61,61,740
71724,23,37,600
94529,34,71,860
37826,11,21,720
64587,20,39,640
105342,42,55,830
5476,2,19,230
88666,31,48,700
49597,15,16,330
18753,5,50,790
65114,20,50,850
13852,4,28,520
4825,2,10,560
115113,52,57,650
48729,14,52,570
3395,1,54,570
13763,4,26,900
120967,61,76,780
91556,33,36,610
8190,3,4,60
15370,4,60,820
92821,33,69,720
44101,13,22,370
114412,51,59,790
70563,22,67,900
79430,26,63,790
40431,12,14,280
66683,21,32,600
21548,6,33,520
110369,46,83,880
107075,43,78,880
116115,53,65,900
9197,3,16,470
21327,6,29,690
65764,20,72,860
20710,6,20,460
102135,39,85,870
85571,29,67,690
11299,3,53,770
43377,12,82,840
61793,19,35,400
121338,62,72,800
119317,58,67,880
54054,16,41,900
103933,41,50,890
106331,43,50,860
88696,31,49,580
60749,18,87,900
107814,44,60,860
30930,9,17,230
51606,15,50,870
21621,6,34,680
117207,55,56,830
4150,2,2,570
38521,11,32,630
43854,13,18,720
46737,14,17,250
93212,34,36,640
21280,6,28,840
73640,24,31,370
71224,23,28,820
88122,31,37,540
79517,26,66,880
109272,45,77,890
104254,41,59,860
13598,4,24,560
87548,30,70,890
1930,1,25,710
47431,14,27,340
104716,41,82,880
96167,35,74,740
43043,12,64,650
100364,38,62,850
11294,3,53,720
27779,8,20,590
103003,40,60,790
16417,5,11,830
50011,15,21,870
64769,20,43,480
10023,3,28,510
73630,24,30,870
5417,2,18,360
52219,15,70,900
16155,5,8,640
32304,9,38,740
1969,1,26,450
26122,7,54,690
96693,36,43,520
90749,32,56,750
13460,4,22,530
62990,19,63,750
5276,2,16,420
100520,38,68,880
81460,27,61,860
81541,27,64,830
40119,11,74,860
46627,14,15,640
75932,25,32,590
62650,19,53,600
57099,17,47,810
116207,53,69,880
17915,5,33,740
79487,26,65,830
111343,47,81,890
50813,15,34,700
36011,10,46,720
108874,45,60,650
35917,10,44,690
115966,53,60,810
53312,16,28,760
53470,16,31,510
107797,44,60,690
11139,3,49,750
24264,7,20,300
24463,7,22,900
71357,23,31,320
110326,46,79,830
79456,26,64,780
61406,19,28,660
86056,30,33,400
119398,58,71,830
82191,28,32,770
91510,33,35,700
89554,31,83,830
113974,50,75,850
99504,38,41,440
51521,15,48,850
65716,20,70,770
44745,13,32,460
76607,25,45,580
23298,7,7,650
113815,50,67,820
123060,67,70,810
35230,10,31,710
3103,1,46,890
35784,10,41,800
30332,9,9,450
74065,24,38,700
18376,5,42,580
62285,19,44,730
26221,7,57,630
27151,8,12,270
44183,13,23,510
106066,43,44,820
83897,28,85,870
70712,22,75,830
55282,17,17,190
53523,16,32,450
21700,6,36,360
6652,2,37,740
13592,4,24,500
21609,6,34,560
37948,11,23,570
23962,7,16,180
120982,61,77,790
124462,73,74,780
64897,20,45,830
38302,11,28,860
79116,26,53,900
50301,15,26,420
55021,16,68,850
118939,57,77,860
87121,30,55,820
56308,17,32,550
122069,64,69,870
48823,14,54,760
110266,46,75,770
10663,3,39,640
54533,16,52,850
31330,9,22,680
123825,70,70,860
98924,37,62,760
61940,19,37,780
14913,4,48,630
99969,38,51,640
56877,17,42,890
85701,29,73,760
2851,1,41,720
19705,6,7,420
73698,24,32,360
47874,14,34,570
80943,27,47,800
104335,41,62,770
99911,38,49,870
46109,13,63,770
60866,19,20,580
46200,13,66,900
38655,11,34,820
60514,18,69,800
97635,36,70,760
75278,24,72,760
65091,20,50,620
125549,86,86,900
60882,19,20,740
71780,23,38,630
74659,24,51,660
103605,41,43,690
20289,6,14,660
108864,45,59,860
32452,9,41,690
118533,57,59,850
4819,2,10,500
43503,13,14,190
24965,7,30,760
66159,21,24,360
124690,74,79,830
21119,6,26,500
27378,8,15,230
112559,49,54,770
69110,22,32,720
26361,7,61,770
54337,16,48,510
78228,26,35,390
122020,64,67,830
29719,8,57,750
35189,10,30,900
95004,35,40,500
124145,71,77,770
105375,42,56,810
42494,12,48,680
6940,2,43,590
73878,24,35,450
92772,33,67,680
65388,20,58,670
7881,2,70,820
26722,7,78,810
29908,8,63,810
74084,24,38,890
28858,8,37,840
1378,1,17,750
34835,10,25,510
101273,39,49,710
119536,58,80,860
2869,1,41,900
47745,14,32,430
43940,13,19,860
33788,10,11,190
38263,11,28,470
99478,38,40,680
17060,5,20,510
64080,20,30,610
56564,17,36,850
55587,17,21,380
109256,45,76,870
23623,7,11,640
115224,52,60,800
12723,4,12,510
31326,9,22,640
79551,26,68,750
5855,2,24,570
118374,56,80,800
112080,48,68,880
86442,30,40,480
123868,70,72,900
45594,13,48,870
11667,3,65,670
96960,36,49,520
65176,20,52,680
74242,24,42,450
57060,17,46,860
8282,3,5,120
73158,23,84,840
22991,6,69,730
1602,1,20,830
33981,10,13,550
52509,16,17,210
16488,5,12,750
4568,2,7,450
73183,23,89,890
100426,38,65,660
20467,6,17,190
65554,20,63,830
2650,1,37,770
35973,10,45,790
35452,10,35,630
46619,14,15,560
94075,34,55,720
50730,15,33,440
7612,2,60,680
20684,6,20,200
60903,19,21,250
66985,21,37,820
16600,5,14,320
122735,66,69,770
35831,10,42,780
58485,18,24,310
82986,28,48,640
31060,9,18,800
10317,3,33,450
81103,27,51,740
29676,8,56,660
68458,22,22,550
80271,27,34,580
92332,33,53,550
99469,38,40,590
54212,16,45,580
114430,51,60,660
110321,46,78,900
75733,25,29,400
46983,14,20,550
8360,3,5,900
73249,24,24,870
67874,21,58,680
9702,3,23,550
31313,9,22,510
44075,13,21,800
124606,73,88,890
8982,3,13,600
63020,19,64,780
84468,29,38,680
2742,1,39,640
37752,11,20,680
106381,43,52,570
82474,28,37,800
15101,4,52,890
105981,43,43,440
111107,47,67,840
106045,43,44,610
5203,2,15,440
51907,15,59,640
28460,8,30,850
21103,6,26,340
99441,38,39,820
48891,14,56,730
20078,6,11,890
117754,55,80,900
64144,20,31,650
88634,31,47,810
37512,11,17,440
79269,26,58,680
74834,24,56,560
89314,31,68,680
47758,14,32,560
76835,25,50,710
24733,7,27,300
117584,55,70,750
76958,25,53,770
16490,5,12,770
4050,1,82,820
98624,37,53,730
27294,8,14,150
17302,5,23,860
125391,81,84,880
68848,22,28,520
96656,36,42,630
53108,16,25,640
11911,3,77,770
10637,3,38,900
28211,8,26,860
14875,4,47,680
68348,21,79,800
39187,11,45,530
121240,62,67,870
75815,25,30,610
3188,1,48,870
32612,9,44,850
28482,8,31,470
69370,22,37,520
53674,16,34,810
115743,53,54,590
124188,71,80,840
112010,48,65,900
62260,19,44,480
104822,42,43,610
94211,34,59,740
98991,37,64,880
41151,12,24,330
53937,16,39,740
25521,7,40,770
108115,44,73,750
85411,29,61,680
122647,65,87,890
62742,19,55,790
55051,16,70,720
33437,9,68,820
70011,22,50,820
122063,64,69,810
86260,30,36,760
62848,19,58,830
108952,45,62,840
61263,19,26,500
114701,51,70,820
88443,31,43,720
96722,36,43,810
101039,39,44,570
124257,72,72,790
63464,20,21,300
22395,6,50,660
18423,5,43,570
17620,5,28,790
114118,51,51,690
3933,1,73,820
11765,3,69,710
43998,13,20,730
124787,75,76,830
19636,6,6,570
11285,3,53,630
27434,8,15,790
49676,15,17,380
17011,5,19,730
7551,2,58,700
59576,18,42,870
44882,13,34,680
102631,40,50,620
18790,5,51,760
84980,29,49,630
11373,3,55,780
72153,23,46,480
107408,44,49,760
61304,19,27,270
83998,29,30,500
19017,5,57,840
34863,10,25,790
72389,23,51,740
99334,37,86,900
45399,13,44,700
66378,21,27,600
7614,2,60,700
35160,10,30,610
105586,42,63,750
77549,25,75,850
102692,40,51,830
73361,24,26,680
21628,6,34,750
16855,5,17,620
106966,43,72,720
32934,9,52,670
25565,7,41,710
106338,43,51,530
85668,29,71,800
38457,11,31,580
27533,8,17,290
121421,62,77,830
3190,1,48,890
115794,53,55,740
56416,17,34,480
120996,61,78,800
44360,13,26,300
19104,5,60,750
7168,2,48,620
12610,4,11,170
89869,32,36,850
84364,29,36,710
120215,60,63,640
28479,8,31,440
109851,46,58,700
37502,11,17,340
99000,37,65,710
25940,7,49,820
56255,17,31,610
119621,59,59,840
93320,34,38,650
18366,5,42,480
27797,8,20,770
30962,9,17,550
1461,1,18,850
109505,46,49,570
93044,33,84,850
54306,16,47,630
71109,23,27,300
111,1,2,230
121554,63,64,700
32790,9,48,850
121199,62,66,700
43918,13,19,640
118354,56,78,830
16159,5,8,680
12870,4,14,430
77634,25,82,860
104221,41,58,850
2079,1,28,280
83867,28,81,870
86461,30,40,670
40690,12,17,620
59211,18,35,860
36840,10,72,820
81371,27,58,900
69164,22,33,680
115729,53,53,820
36814,10,71,750
110363,46,82,900
51607,15,50,880
121749,63,72,850
1151,1,14,730
121353,62,73,770
117745,55,80,810
27075,8,11,300
11740,3,68,680
31500,9,25,370
60865,19,20,570
58831,18,29,570
36133,10,49,650
97762,36,77,840
4916,2,11,670
18209,5,39,410
105927,42,81,830
8664,3,9,600
100661,38,76,810
15075,4,52,630
35786,10,41,820
73412,24,27,550
33986,10,13,600
45379,13,44,500
51742,15,54,690
10373,3,34,440
21108,6,26,390
32709,9,47,470
113817,50,67,840
99945,38,50,800
5067,2,13,610
47780,14,32,780
122755,66,70,760
124678,74,78,830
123808,69,90,900
92124,33,47,900
30572,9,12,450
124637,74,75,840
46296,13,71,760
14393,4,37,710
26573,7,69,850
86125,30,34,520
111171,47,70,820
111528,48,51,630
11242,3,52,580
58424,18,23,370
110237,46,73,810
8535,3,8,130
84265,29,34,830
32147,9,35,790
16007,5,6,830
52716,16,19,830
107950,44,65,820
108984,45,63,880
99112,37,69,890
125060,77,80,810
27636,8,18,590
75847,25,31,330
71182,23,28,400
111059,47,65,850
15861,5,5,220
35263,10,32,450
39163,11,44,750
63274,19,76,860
31134,9,19,820
85045,29,50,870
121157,62,64,790
29173,8,44,490
2435,1,33,840
122180,64,75,870
110936,47,61,720
48187,14,40,490
4513,2,6,740
108654,45,53,830
82947,28,47,680
26318,7,60,640
121532,63,63,750
124782,75,76,780
28813,8,37,390
40993,12,21,790
37172,11,12,840
102618,40,49,900
51446,15,47,530
11747,3,68,750
120854,61,70,700
119407,58,72,730
97449,36,62,860
84385,29,37,380
107523,44,52,710
104236,41,59,680
80027,27,30,480
86517,30,41,730
55600,17,21,510
113235,49,88,900
63204,19,72,820
10950,3,45,600
15981,5,6,570
52778,16,20,740
23527,7,10,480
87210,30,58,690
117620,55,72,720
79861,27,27,680
7672,2,62,690
109683,46,53,770
103647,41,44,640
57870,17,72,770
104925,42,45,710
94663,34,80,850
56031,17,27,830
69665,22,43,440
124886,75,86,870
67182,21,41,730
53898,16,38,870
115012,52,54,690
33567,9,75,790
30303,9,9,160
17298,5,23,820
1262,1,16,330
79330,26,60,660
49521,15,15,320
17996,5,35,420
108493,45,49,800
100423,38,64,890
91613,33,37,640
24941,7,30,520
95699,35,56,650
50063,15,22,700
2695,1,38,690
101903,39,69,710
109351,45,86,870
65010,20,48,640
92955,33,76,800
9546,3,21,360
47829,14,33,690
60577,18,72,830
19463,5,75,890
28019,8,24,250
90281,32,45,470
24088,7,17,700
83145,28,52,610
87196,30,57,880
8050,2,81,860
87772,31,31,430
46339,13,73,820
112044,48,67,750
91239,32,75,900
45877,13,56,620
20079,6,11,900
106518,43,55,830
70165,22,54,820
23626,7,11,670
47234,14,24,320
37339,11,15,200
83776,28,74,870
13696,4,25,880
35079,10,29,410
100824,39,39,870
62003,19,38,880
78323,26,36,790
95505,35,51,560
18599,5,47,510
75255,24,71,720
15546,4,67,690
1237,1,15,830
101495,39,55,620
96109,35,70,900
27943,8,22,840
9473,3,20,330
12637,4,11,440
21882,6,39,590
114930,52,52,620
48717,14,51,840
84347,29,36,540
77229,25,61,800
62169,19,42,520
67233,21,42,750
78528,26,40,740
94969,35,39,660
756,1,9,730
60065,18,54,660
3357,1,53,560
112779,49,61,660
17253,5,23,370
20315,6,15,160
5123,2,14,400
42053,12,39,500
122932,66,81,880
113208,49,83,880
44023,13,21,280
36315,10,53,890
53903,16,39,400
18945,5,55,810
26321,7,60,670
116945,54,71,820
69700,22,43,790
101788,39,64,760
25937,7,49,790
62557,19,50,840
5257,2,16,230
47424,14,27,270
6524,2,35,550
38783,11,37,450
3757,1,65,780
15220,4,56,620
28684,8,34,750
89971,32,38,800
111416,48,48,740
69763,22,45,490
112342,49,49,550
89343,31,69,750
40896,12,20,520
57940,17,76,810
69992,22,50,630
115122,52,57,740
71934,23,41,640
78397,26,38,460
11052,3,47,730
17821,5,32,380
95979,35,65,750
123168,67,76,840
70782,22,80,880
16960,5,19,220
10774,3,41,740
28973,8,40,430
74113,24,39,660
56241,17,31,470
99097,37,69,740
40987,12,21,730
68419,21,88,880
16439,5,12,260
57548,17,59,800
15344,4,59,870
82793,28,44,490
45270,13,41,850
81667,27,69,890
16673,5,15,290
67707,21,53,760
55318,17,17,550
102034,39,76,760
8886,3,12,420
31135,9,19,830
120244,60,64,660
105257,42,53,710
102920,40,58,590
45544,13,47,800
39725,11,58,840
24332,7,21,280
124548,73,80,830
86633,30,44,450
105443,42,58,820
23418,7,9,200
105463,42,59,700
31402,9,23,720
74980,24,60,720
75574,25,26,700
18904,5,54,760
29506,8,51,810
116295,53,74,810
21176,6,27,430
2928,1,43,520
65184,20,52,760
36069,10,47,860
14432,4,38,570
2907,1,42,790
27233,8,13,310
73595,24,30,520
2938,1,43,620
72353,23,50,780
84628,29,41,750
89361,31,70,720
103683,41,45,540
119142,58,61,720
16310,5,10,560
107878,44,63,630
101145,39,46,720
64012,20,29,540
40585,12,16,310
72518,23,54,890
93289,34,37,870
9309,3,17,850
66025,21,22,370
77944,26,30,450
9682,3,23,350
124974,76,81,900
82880,28,45,900
2044,1,27,560
93571,34,43,660
73937,24,36,490
30565,9,12,380
101056,39,44,740
63439,20,20,750
123907,70,75,780
103046,40,62,630
70744,22,77,860
15398,4,61,800
104308,41,61,790
107955,44,65,870
67770,21,55,660
9517,3,20,770
13113,4,17,610
28581,8,32,870
52463,16,16,490
49113,14,63,780
85629,29,69,820
123174,67,76,900
80235,27,33,790
40134,11,75,850
59177,18,35,520
29817,8,60,770
91472,33,34,880
124553,73,80,880
42598,12,50,890
52618,16,18,570
41932,12,36,880
90325,32,46,460
102152,39,89,900
85665,29,71,770
35232,10,31,730
7119,2,47,560
111425,48,48,830
98098,37,41,690
24109,7,18,180
96752,36,44,640
55748,17,23,620
19228,5,64,850
83970,29,29,830
55734,17,23,480
56183,17,30,490
35292,10,32,740
99237,37,76,880
2925,1,43,490
63978,20,28,820
103064,40,62,810
99233,37,76,840
41889,12,36,450
124242,71,87,890
95126,35,42,730
24694,7,26,550
112836,49,63,660
73251,24,24,890
14083,4,32,410
9252,3,17,280
27164,8,12,400
2752,1,39,740
50098,15,23,370
12025,4,4,130
117162,55,55,730
89781,32,35,520
71913,23,41,430
105195,42,51,860
70166,22,54,830
42854,12,57,860
76523,25,43,670
19508,5,79,800
106448,43,53,860
32956,9,52,890
8119,3,3,220
38001,11,24,430
29601,8,54,620
14636,4,42,590
71785,23,38,680
45437,13,45,620
90357,32,46,780
110328,46,79,850
18042,5,35,880
19021,5,57,880
102162,40,40,480
63414,20,20,500
93278,34,37,760
67043,21,38,870
50673,15,32,450
91719,33,39,650
6522,2,35,530
103316,40,73,800
79381,26,61,870
91823,33,41,680
35844,10,43,430
84490,29,38,900
90882,32,60,780
119064,58,58,870
39227,11,46,480
101743,39,62,860
17760,5,31,360
76544,25,43,880
56333,17,32,800
72501,23,54,720
73486,24,28,660
56307,17,32,540
81459,27,61,850
76760,25,48,790
99445,38,39,860
31842,9,30,640
83139,28,52,550
105248,42,53,620
108690,45,54,820
109526,46,49,780
101025,39,43,900
79149,26,54,860
16744,5,16,250
102929,40,58,680
117101,54,82,840
82837,28,45,470
27002,8,10,370
38956,11,40,620
123373,68,72,790
98366,37,47,580
40434,12,14,310
108780,45,57,670
87513,30,69,750
4915,2,11,660
30115,8,72,810
16042,5,7,340
71742,23,37,780
87871,31,32,830
21701,6,36,370
47161,14,23,260
69948,22,49,600
92877,33,71,870
112058,48,67,890
101792,39,64,800
86947,30,51,580
98266,37,45,470
27982,8,23,550
1209,1,15,550
38079,11,25,550
90960,32,63,690
27070,8,11,250
10805,3,42,560
43326,12,77,880
54626,16,55,670
46891,14,19,340
80480,27,38,490
111912,48,62,730
118465,57,57,820
6172,2,29,540
64516,20,38,450
25248,7,35,690
92485,33,57,660
5851,2,24,530
9822,3,25,420
44860,13,34,460
70915,23,24,310
8902,3,12,580
115598,52,77,800
19455,5,75,810
6062,2,27,690
12811,4,13,610
41655,12,32,370
20993,6,24,550
15823,4,85,850
12860,4,14,330
48898,14,56,800
55501,17,20,220
109415,46,47,520
43308,12,76,840
91929,33,43,770
28720,8,35,550
110859,47,58,880
70685,22,73,890
35764,10,41,600
37283,11,14,400
78834,26,47,510
24101,7,17,830
121148,62,64,700
8337,3,5,670
115207,52,60,630
27540,8,17,360
22270,6,47,670
60738,18,85,880
19949,6,10,400
109822,46,57,740
19580,5,88,890
56983,17,45,540
111183,47,71,740
2767,1,39,890
18838,5,52,850
79545,26,68,690
105580,42,63,690
116918,54,70,750
2554,1,35,900
99892,38,49,680
62606,19,52,540
54173,16,44,650
49918,15,20,640
9225,3,16,750
72846,23,65,760
