,vcpu,ram,volume
163284,29,179,520
160473,29,134,310
192243,34,81,570
81579,20,90,730
209301,36,165,860
157733,29,89,810
172144,31,84,890
91318,21,109,820
193222,34,98,670
27944,13,35,360
102492,22,145,880
64093,18,68,360
113347,23,174,320
261912,47,164,730
30277,13,65,290
195957,34,146,660
78774,20,51,370
200386,35,114,370
229570,40,133,770
251171,45,102,490
126243,25,103,450
234355,41,129,650
90551,21,98,850
127035,25,115,450
45639,15,105,280
38259,14,91,410
235517,41,152,770
42064,15,58,250
100530,22,117,580
254279,45,169,750
26811,12,91,780
70946,19,55,450
71530,19,63,530
130207,25,163,490
131581,26,55,410
252141,45,123,530
198439,35,79,500
192594,34,87,660
66106,18,95,780
215635,37,175,870
237766,42,101,440
123434,25,60,740
199126,35,91,650
127743,25,126,270
123571,25,62,790
206207,36,109,720
239907,42,144,780
19002,11,57,570
213657,37,139,530
152643,28,131,620
170239,30,172,520
260395,47,130,520
256131,46,121,710
164769,30,82,720
34385,14,41,170
71103,19,57,580
49010,16,60,840
127618,25,124,340
79525,20,61,780
78154,20,42,560
244488,43,144,630
234918,41,140,780
13915,10,48,420
76438,19,131,650
92223,21,122,770
120856,24,153,310
44837,15,94,620
204615,36,80,750
178548,32,74,840
85671,20,148,470
40441,15,36,740
7659,8,52,330
168498,30,143,800
81390,20,88,260
189943,33,154,630
112340,23,159,450
3185,6,43,170
147107,27,168,820
87634,21,57,380
42795,15,67,720
96927,22,65,430
264172,48,131,810
7522,8,50,100
227761,40,98,530
60046,17,114,260
238371,42,113,610
244971,43,154,660
84125,20,126,630
133368,26,82,730
247655,44,118,450
85965,20,152,570
35155,14,51,170
56502,17,66,340
35346,14,53,540
187130,33,106,340
158604,29,103,840
99671,22,105,270
225260,39,150,810
114191,24,53,660
68881,18,133,790
262438,47,176,710
97284,22,70,550
192580,34,87,520
180526,32,108,560
170887,31,64,320
21670,12,26,720
76910,19,138,330
127760,25,126,440
81397,20,88,330
139366,26,175,260
161354,29,148,440
248462,44,135,530
93981,21,147,850
136510,26,131,300
101358,22,129,580
151894,28,119,690
173366,31,105,510
260481,47,132,500
138617,26,163,570
42981,15,70,300
56876,17,71,380
67326,18,112,570
120079,24,141,580
106697,23,76,460
249965,44,167,520
88906,21,75,500
157785,29,90,710
52023,16,101,220
151705,28,116,690
137123,26,140,580
49039,16,61,380
31663,13,82,890
227825,40,99,660
217228,38,100,850
26670,12,90,160
76657,19,134,680
37087,14,76,240
57716,17,82,640
162640,29,168,900
22127,12,32,550
225932,39,163,770
193112,34,96,710
68136,18,123,640
177144,31,168,490
8783,9,24,330
217780,38,111,540
20447,11,76,200
152208,28,124,680
27135,12,95,860
180043,32,100,450
101156,22,126,630
25327,12,73,160
115756,24,76,900
68341,18,126,500
48039,16,47,880
114137,24,52,790
109674,23,120,310
129332,25,150,320
162543,29,167,550
97990,22,80,710
217450,38,105,420
197617,34,175,730
192683,34,89,410
2278,6,22,130
41416,15,49,610
59897,17,112,250
37469,14,81,210
218672,38,128,450
260018,47,121,710
259311,47,105,680
209624,36,171,790
184232,32,171,450
216770,38,92,510
63000,18,53,380
150702,28,100,740
27437,13,28,750
106899,23,79,440
265058,48,152,640
16936,11,31,190
11733,9,70,390
178637,32,76,550
256268,46,124,730
21972,12,30,580
248819,44,142,810
192590,34,87,620
247410,44,112,820
239621,42,138,860
223918,39,125,390
24254,12,59,490
62323,18,44,180
13243,10,38,800
61579,17,134,790
135173,26,110,580
163165,29,177,570
147481,27,174,720
188913,33,136,770
223833,39,123,580
116709,24,91,380
138369,26,159,690
116131,24,82,630
70983,19,55,820
99998,22,109,780
110502,23,132,430
263024,48,105,510
35806,14,59,520
138757,26,165,670
153885,28,151,440
24567,12,63,460
208308,36,147,830
166112,30,104,730
158167,29,96,810
28664,13,44,540
104159,22,170,300
61423,17,132,710
207608,36,135,430
42898,15,69,230
121781,24,166,850
253169,45,145,690
235274,41,147,840
259434,47,108,590
265073,48,152,790
140204,27,61,270
98498,22,88,270
121759,24,166,630
98152,22,83,260
190959,33,172,350
236992,42,85,540
230868,40,159,490
82860,20,108,760
90323,21,95,670
141389,27,79,600
93327,21,138,610
225876,39,162,730
37646,14,83,440
28491,13,42,370
61726,17,136,780
255375,46,104,800
163293,29,179,610
13800,10,46,690
261977,47,166,500
130398,25,166,420
49839,16,71,880
104099,22,169,390
219176,38,137,720
172315,31,87,800
214580,37,156,580
2603,6,29,370
34342,14,40,510
218709,38,128,820
227956,40,102,440
36028,14,62,430
222576,39,99,490
6471,8,31,420
212325,37,114,710
216985,38,96,540
190843,33,170,350
241344,42,174,450
68660,18,130,770
137593,26,147,730
248998,44,146,720
228421,40,111,500
140953,27,72,720
63688,18,62,690
49664,16,69,630
210317,37,77,610
102897,22,151,790
124668,25,79,540
178010,32,65,770
245805,43,171,840
175135,31,134,800
209245,36,164,850
36476,14,68,290
183190,32,153,650
39018,14,101,300
96203,22,54,780
201279,35,129,900
110102,23,126,510
154707,28,164,470
216023,38,78,460
101089,22,125,650
174599,31,125,840
113612,23,178,250
3578,7,16,530
157798,29,90,840
149522,28,82,280
169376,30,158,430
78816,20,51,790
163611,30,63,730
157625,29,88,350
127368,25,120,480
191120,33,174,800
28964,13,48,420
13590,10,43,720
250392,44,176,560
227870,40,100,600
166319,30,108,360
202863,35,158,500
241787,43,88,500
168789,30,148,660
105972,23,65,690
263965,48,126,890
184082,32,168,720
207192,36,127,670
20342,11,74,710
240672,42,160,590
247181,44,107,880
237639,42,98,640
215710,37,177,540
97426,22,72,590
238086,42,107,700
123132,25,56,360
189985,33,155,470
195437,34,137,590
156282,29,66,560
96915,22,65,310
201521,35,134,520
201137,35,127,600
106001,23,66,300
188265,33,125,670
183098,32,152,320
92238,21,123,220
157158,29,80,640
186011,33,86,750
121166,24,157,730
66574,18,102,350
77763,19,150,220
68918,18,134,430
38209,14,90,680
231050,40,162,780
17782,11,41,850
145940,27,150,670
191395,33,179,650
29914,13,60,560
46487,15,116,400
9522,9,35,680
205319,36,93,640
123712,25,64,880
89834,21,88,680
255243,46,101,830
143597,27,114,280
102187,22,141,590
2585,6,29,190
12800,10,32,630
78768,20,51,310
110406,23,130,830
89884,21,89,480
200369,35,113,760
32895,13,98,730
143118,27,106,610
194767,34,125,730
144390,27,126,530
174202,31,119,470
189458,33,146,420
73340,19,88,630
142275,27,93,500
147707,27,178,420
176689,31,160,740
57791,17,83,650
223778,39,122,550
3484,7,15,90
149287,28,78,450
141478,27,80,850
258905,47,96,580
19831,11,68,280
66793,18,105,350
44820,15,94,450
231738,40,176,520
217550,38,106,890
221302,38,177,780
81436,20,88,720
34431,14,41,630
227289,40,89,400
162998,29,174,760
82203,20,99,580
137300,26,143,400
68494,18,128,570
143932,27,119,430
225113,39,147,900
110153,23,127,340
14679,10,59,250
52278,16,104,520
180039,32,100,410
836,5,13,80
105846,23,63,790
82388,20,102,300
182180,32,136,580
51261,16,90,850
234161,41,125,710
186174,33,89,640
119109,24,127,260
57449,17,79,190
209471,36,169,360
100097,22,111,390
166288,30,107,660
188323,33,126,670
126503,25,107,410
180442,32,106,900
165105,30,88,420
131149,25,177,670
183547,32,159,680
189394,33,145,360
20418,11,75,690
185851,33,83,890
140309,27,62,680
226405,39,172,820
49454,16,66,780
177893,31,180,780
138223,26,157,530
168162,30,138,490
84131,20,126,690
28342,13,40,440
169521,30,160,660
133120,26,78,850
238594,42,117,880
243232,43,118,550
242211,43,96,900
45412,15,102,290
93385,21,139,490
140091,27,59,420
103261,22,157,290
50260,16,77,590
195640,34,141,340
18197,11,47,320
246202,43,180,490
11424,9,65,500
247579,44,116,630
22557,12,37,900
195202,34,133,520
227518,40,93,650
176454,31,156,790
190613,33,166,370
51749,16,97,480
201273,35,129,840
42393,15,62,500
250361,44,175,720
170660,30,179,460
73529,19,91,360
139357,26,174,820
204906,36,86,360
36682,14,70,810
4405,7,33,300
50895,16,86,190
31788,13,84,580
169308,30,157,360
254959,46,95,690
110431,23,131,400
105546,23,59,510
56626,17,67,840
201352,35,131,510
79368,20,59,630
83317,20,115,360
237914,42,104,450
25849,12,79,640
139606,26,178,710
54700,17,41,820
156514,29,70,400
136308,26,127,880
218453,38,124,380
133146,26,79,460
3244,6,44,330
239169,42,129,750
231926,40,179,870
213978,37,145,500
81471,20,89,360
27738,13,32,640
45164,15,98,850
65237,18,83,850
105524,23,59,290
255973,46,118,480
173026,31,99,710
45271,15,100,400
76047,19,126,340
51670,16,96,440
29013,13,49,130
182839,32,147,680
229759,40,137,620
34258,14,39,440
242154,43,95,810
234552,41,133,620
21005,11,83,320
33915,14,34,860
198329,35,77,520
235819,41,158,790
150498,28,97,590
204607,36,80,670
21820,12,28,640
241359,42,174,600
238764,42,121,620
254276,45,169,720
56344,17,64,240
26077,12,82,550
143793,27,117,320
5342,7,52,170
224329,39,132,860
189729,33,150,810
80699,20,78,450
265107,48,153,700
237039,42,86,520
248988,44,146,620
183154,32,152,880
2818,6,34,370
62769,18,50,260
99010,22,95,560
193753,34,107,850
100336,22,114,710
195269,34,134,620
2369,6,24,180
244553,43,145,800
517,4,25,280
123999,25,69,450
185507,33,78,350
211980,37,108,500
49266,16,64,400
147105,27,168,800
57395,17,78,390
203890,35,176,690
104346,22,172,790
141607,27,82,860
103126,22,155,320
260662,47,136,550
219863,38,150,700
209274,36,165,590
127043,25,115,530
43396,15,75,650
42579,15,64,840
182780,32,146,680
186299,33,91,730
124746,25,80,660
32554,13,94,440
28227,13,38,850
183894,32,165,610
42930,15,69,550
48159,16,49,580
106309,23,70,660
65492,18,87,480
248048,44,126,620
73293,19,87,880
251320,45,105,600
54473,17,38,770
178721,32,77,800
251845,45,116,790
210026,36,179,410
43402,15,75,710
81152,20,84,720
95398,21,168,320
49502,16,67,510
202576,35,153,430
212828,37,123,880
108934,23,109,390
41093,15,45,420
10074,9,44,440
76138,19,127,530
72649,19,79,200
174446,31,123,510
210223,37,75,750
265006,48,151,550
6422,8,30,500
179201,32,85,880
243708,43,128,510
139257,26,173,470
37003,14,75,170
207335,36,130,450
198602,35,82,450
70889,19,54,600
80905,20,81,380
58858,17,98,220
6107,8,25,200
121393,24,161,320
177316,31,171,410
119118,24,127,350
126015,25,99,810
41645,15,52,620
132540,26,69,900
5431,7,53,560
1533,5,32,210
5962,8,22,460
159302,29,115,380
133223,26,80,580
218934,38,133,420
179738,32,95,350
258203,46,167,730
102431,22,145,270
107745,23,91,740
249723,44,162,450
216048,38,78,710
91088,21,106,620
173301,31,104,460
90726,21,101,500
22036,12,31,430
138928,26,168,430
140781,27,70,280
55119,17,47,570
97102,22,67,800
220507,38,162,780
109363,23,115,600
109319,23,114,840
208377,36,149,420
127113,25,116,570
64491,18,73,690
203126,35,162,890
28036,13,36,500
258171,46,166,860
42312,15,61,450
56357,17,64,370
32586,13,94,760
92337,21,124,510
265473,48,162,490
257697,46,156,620
220430,38,161,540
60684,17,122,720
37857,14,86,240
115720,24,76,540
118595,24,119,480
71667,19,65,460
215726,37,177,700
43314,15,74,590
9606,9,37,240
258612,46,176,770
99170,22,97,780
126580,25,108,520
54618,17,40,740
182599,32,143,640
122104,24,171,730
16788,11,29,270
229448,40,131,570
55888,17,57,860
95506,22,44,710
67269,18,111,730
106159,23,68,520
97436,22,72,690
57266,17,76,580
82004,20,96,720
118058,24,111,470
30561,13,68,790
5078,7,46,530
69271,18,139,310
172013,31,82,780
55841,17,57,390
148872,28,71,710
252426,45,129,620
151012,28,105,690
248970,44,146,440
125962,25,99,280
208173,36,145,580
57390,17,78,340
154053,28,153,860
34064,14,36,810
68322,18,126,310
64492,18,73,700
157073,29,79,410
81115,20,84,350
159250,29,114,480
248395,44,133,800
61019,17,127,370
155866,29,59,740
65872,18,92,630
115455,24,72,570
87773,21,59,370
72321,19,74,520
208468,36,150,780
132860,26,74,850
41228,15,47,250
25003,12,68,870
256189,46,122,840
174564,31,125,490
123793,25,66,370
156339,29,67,510
104354,22,172,870
148560,28,66,740
228124,40,105,590
213143,37,129,790
227780,40,98,720
261545,47,156,580
19600,11,65,310
2982,6,38,290
264420,48,137,710
216481,38,86,800
259827,47,117,560
105185,23,54,300
162125,29,160,710
191041,33,173,590
120113,24,142,250
144945,27,135,320
247584,44,116,680
265054,48,152,600
172344,31,88,490
216972,38,96,410
144373,27,126,360
121965,24,169,680
182443,32,140,850
208081,36,143,760
46327,15,114,320
58749,17,96,610
232477,41,91,870
169501,30,160,460
117949,24,109,720
54832,17,43,660
222514,39,98,390
195585,34,140,360
242864,43,110,710
71462,19,62,570
95887,22,50,380
160517,29,134,750
104857,23,49,420
169798,30,165,380
151408,28,111,870
23122,12,45,230
239150,42,129,560
131814,26,58,790
47589,16,41,880
209228,36,164,680
86865,21,46,390
136428,26,129,780
204711,36,82,610
185922,33,85,440
199412,35,96,710
37711,14,84,320
184372,32,173,670
260116,47,123,810
76814,19,136,810
73478,19,90,570
86730,21,44,440
225069,39,147,460
203913,35,177,360
67380,18,113,380
73044,19,84,550
141498,27,81,410
115453,24,72,550
8767,9,24,170
208062,36,143,570
189758,33,151,520
46657,15,118,580
226230,39,169,630
165018,30,86,770
254585,45,176,590
62942,18,52,530
4482,7,35,70
185528,33,78,560
262483,47,177,720
53975,16,127,240
232058,41,83,680
237964,42,105,460
119604,24,134,520
5674,8,17,430
154300,28,157,810
265245,48,156,790
34546,14,43,240
2438,6,25,440
241500,42,177,540
5544,7,56,190
193529,34,103,890
2231,6,21,90
41590,15,51,830
3509,7,15,340
6462,8,31,330
109314,23,114,790
180366,32,105,730
214551,37,155,830
201451,35,133,380
57866,17,84,660
213957,37,144,830
84775,20,135,740
103527,22,160,880
164053,30,70,880
253822,45,159,780
258509,46,174,640
52965,16,113,640
48109,16,48,830
104624,22,176,810
94814,21,159,780
244217,43,138,800
150464,28,96,880
92051,21,120,450
223555,39,118,400
107942,23,94,670
62134,18,41,480
206587,36,116,670
153182,28,140,340
88696,21,72,500
127859,25,127,770
235726,41,156,860
258683,46,178,580
235617,41,154,770
30462,13,67,580
202799,35,157,420
34405,14,41,370
155331,28,174,410
18992,11,57,470
23602,12,51,290
168702,30,147,400
64906,18,79,460
114903,24,64,410
42418,15,62,750
141623,27,83,380
182934,32,149,450
170547,30,177,550
14509,10,56,680
30496,13,68,140
173855,31,113,600
80788,20,79,630
150281,28,94,310
3517,7,15,420
40785,15,41,380
169491,30,160,360
18874,11,55,850
241957,43,91,760
217078,38,98,410
149566,28,82,720
111633,23,148,860
99209,22,98,480
137033,26,139,330
27584,13,30,660
15615,10,72,380
173093,31,100,780
43842,15,81,550
199334,35,95,490
242898,43,111,570
255377,46,104,820
251437,45,107,850
160146,29,128,760
29547,13,55,790
87305,21,52,590
250152,44,171,510
71241,19,59,520
158750,29,106,440
210953,37,89,490
193561,34,104,640
60123,17,115,290
191642,34,70,830
3665,7,18,400
259069,47,99,900
19962,11,69,810
122858,25,52,260
77665,19,148,680
24495,12,62,530
55499,17,52,670
139075,26,170,600
25588,12,76,400
19402,11,62,670
45327,15,101,200
134059,26,93,490
38281,14,91,630
254103,45,165,830
48303,16,51,520
188293,33,126,370
38455,14,93,830
190305,33,160,770
233600,41,114,600
217379,38,103,770
145307,27,140,740
100983,22,124,280
50184,16,76,580
156550,29,70,760
141508,27,81,510
36609,14,69,850
250070,44,169,630
223600,39,118,850
162586,29,168,360
17016,11,32,210
911,5,15,110
117243,24,99,360
5502,7,55,270
166767,30,115,570
114000,24,50,760
35892,14,60,610
214195,37,149,510
75957,19,124,880
104271,22,171,730
115964,24,80,300
195381,34,136,600
135560,26,116,550
99501,22,102,640
196552,34,157,340
211659,37,102,530
94833,21,160,270
182745,32,146,330
185320,33,74,800
235259,41,147,690
134025,26,92,800
150374,28,95,610
242318,43,99,530
212592,37,119,680
82335,20,101,480
212078,37,110,400
50231,16,77,300
233532,41,113,420
155197,28,172,330
10565,9,52,230
51075,16,88,490
12464,10,28,110
130650,25,170,300
65931,18,93,490
89015,21,76,890
46039,15,110,480
158289,29,98,790
173634,31,109,790
75507,19,118,700
104883,23,49,680
126080,25,100,800
219109,38,136,580
122404,24,176,380
220882,38,169,820
55278,17,49,680
84547,20,132,590
4374,7,32,490
48765,16,57,640
209674,36,172,740
154291,28,157,720
171619,31,76,440
113352,23,174,370
63924,18,65,860
158155,29,96,690
164280,30,74,710
6974,8,40,320
130120,25,162,280
241587,42,179,430
186924,33,102,600
241903,43,90,700
138346,26,159,460
242241,43,97,720
73388,19,89,390
171775,31,78,800
167473,30,127,310
6094,8,24,640
44522,15,90,510
34105,14,37,450
257104,46,143,540
155891,29,60,370
93190,21,136,640
251207,45,102,850
45717,15,106,300
110982,23,139,470
131805,26,58,700
102528,22,146,550
224930,39,144,630
57472,17,79,420
142847,27,102,460
240871,42,164,620
265752,48,168,700
190403,33,162,590
199509,35,98,560
91496,21,112,500
110945,23,138,780
46839,15,120,880
172899,31,97,640
75680,19,121,270
186992,33,103,700
106112,23,67,730
221466,38,180,830
88514,21,69,780
168636,30,146,350
137474,26,145,840
61429,17,132,770
19335,11,61,780
26460,12,87,430
84448,20,131,310
75523,19,118,860
214333,37,151,810
25702,12,77,750
83828,20,122,500
237548,42,96,710
20679,11,79,180
63225,18,56,440
155826,29,59,340
194630,34,123,500
199034,35,89,850
122487,24,177,540
147836,27,180,430
174886,31,130,710
197842,34,179,700
191804,34,73,740
219070,38,135,720
181274,32,121,370
100376,22,115,420
223717,39,121,460
101593,22,132,860
81222,20,85,710
38530,14,94,810
181426,32,123,710
236993,42,85,550
23837,12,54,270
168379,30,141,830
197963,35,70,780
218643,38,127,690
96411,22,57,790
172670,31,93,750
204861,36,85,460
205862,36,103,570
67235,18,111,390
203028,35,161,470
194932,34,128,670
178598,32,75,750
69091,18,136,700
73046,19,84,570
62660,18,48,630
7467,8,49,120
193088,34,96,470
44358,15,88,390
57259,17,76,510
241319,42,173,690
73870,19,95,890
186247,33,90,790
248871,44,143,860
247596,44,116,800
8436,9,18,700
16154,10,79,800
102250,22,142,530
78728,20,50,620
124213,25,72,610
255331,46,103,810
126722,25,110,620
112213,23,157,540
34752,14,45,760
39015,14,101,270
63716,18,63,240
9969,9,42,670
260641,47,135,780
194711,34,124,740
100677,22,119,670
231500,40,171,690
90964,21,104,780
198152,35,74,430
230898,40,159,790
204103,35,180,580
117667,24,105,580
19387,11,62,520
239038,42,127,420
80240,20,71,830
22476,12,36,880
30907,13,73,350
230012,40,142,600
191153,33,175,550
245372,43,162,830
136078,26,124,530
98904,22,93,880
239091,42,128,460
242263,43,98,460
229935,40,140,850
222875,39,104,880
190185,33,158,730
136341,26,128,560
73539,19,91,460
211725,37,103,650
170021,30,168,780
265205,48,155,820
192656,34,88,710
192413,34,84,560
151040,28,106,340
167712,30,130,870
99226,22,98,650
50070,16,75,190
188370,33,127,560
133550,26,85,600
265608,48,165,550
228367,40,110,470
101559,22,132,520
238767,42,121,650
98349,22,85,850
26848,12,92,360
191611,34,70,520
47496,16,40,700
162537,29,167,490
94457,21,154,710
210209,37,75,610
69397,18,140,840
248188,44,129,610
79652,20,63,630
73016,19,84,270
2996,6,38,430
36115,14,63,530
110699,23,135,360
232082,41,84,420
12004,10,21,480
76919,19,138,420
138848,26,167,280
2595,6,29,290
76448,19,131,750
193808,34,108,830
53744,16,124,180
174996,31,132,610
82676,20,106,340
242880,43,110,870
172212,31,86,370
221897,39,86,460
117499,24,103,240
75671,19,120,900
226955,40,82,630
190218,33,159,480
177911,32,64,370
221610,39,80,710
117377,24,101,360
122860,25,52,280
66596,18,102,570
188225,33,124,850
132836,26,74,610
243878,43,131,770
17008,11,32,130
79682,20,64,220
181264,32,120,860
203125,35,162,880
22928,12,42,660
90779,21,102,330
234284,41,128,440
45984,15,109,690
95454,21,168,880
53770,16,124,440
11516,9,67,140
54626,17,40,820
236524,41,172,840
158106,29,95,820
237455,42,94,760
233163,41,105,730
28901,13,47,570
133476,26,84,510
218560,38,126,390
258172,46,166,870
56083,17,60,590
190807,33,169,570
222842,39,104,550
6353,8,29,380
151582,28,114,720
196472,34,155,680
242399,43,100,860
97249,22,69,890
2204,6,20,250
129404,25,151,380
139665,26,179,650
118368,24,115,890
169663,30,162,860
190975,33,172,510
33752,14,32,770
39693,14,109,890
38950,14,100,390
82400,20,102,420
4404,7,33,290
121978,24,169,810
185048,33,70,400
230266,40,147,590
19693,11,66,460
20385,11,75,360
58964,17,99,540
73663,19,93,260
104868,23,49,530
148919,28,72,550
113067,23,170,240
110902,23,138,350
256406,46,127,760
254923,46,94,780
98026,22,81,380
128664,25,139,900
197598,34,175,540
143761,27,116,640
165076,30,87,740
182697,32,145,440
105716,23,61,850
105365,23,56,740
50057,16,74,810
226729,39,179,420
45524,15,103,650
235718,41,156,780
134198,26,95,580
13214,10,38,510
214377,37,152,710
12873,10,33,650
71898,19,68,610
46120,15,111,530
80487,20,75,460
75993,19,125,520
239703,42,140,700
249042,44,147,690
239374,42,133,840
216698,38,90,850
21364,11,87,790
255654,46,110,890
104508,22,175,340
15266,10,67,440
187402,33,110,740
241135,42,169,810
260362,47,129,630
63437,18,59,370
206184,36,109,490
107661,23,90,580
45290,15,100,590
92956,21,133,400
44880,15,95,290
8864,9,25,500
13627,10,44,380
213426,37,135,380
244478,43,144,530
148596,28,67,470
86583,21,42,370
105528,23,59,330
101738,22,135,240
34751,14,45,750
217770,38,111,440
247276,44,109,890
153116,28,139,310
47928,16,46,520
235694,41,156,540
247476,44,114,540
248579,44,137,760
94588,21,156,620
263162,48,108,600
155997,29,61,810
109892,23,123,450
236587,41,174,470
188638,33,132,340
203902,35,176,810
243768,43,129,630
132199,26,64,740
69142,18,137,480
224082,39,128,470
28355,13,40,570
227231,40,87,840
262880,48,101,790
78368,20,45,570
129897,25,158,690
19213,11,60,340
40116,15,32,530
82511,20,103,820
184591,32,177,500
80621,20,77,380
246690,44,97,670
125011,25,84,670
32870,13,98,480
187871,33,118,790
85429,20,144,890
188347,33,127,330
133071,26,78,360
168557,30,144,780
15116,10,65,360
124306,25,73,880
196435,34,154,880
198692,35,83,790
10162,9,45,680
109915,23,123,680
100993,22,124,380
160802,29,139,500
151092,28,106,860
26565,12,88,690
196586,34,157,680
208211,36,146,410
50251,16,77,500
125645,25,94,410
27740,13,32,660
87842,21,60,360
150006,28,89,710
44303,15,87,600
108518,23,103,310
230823,40,158,550
184916,33,67,820
245449,43,164,640
90187,21,93,710
248708,44,140,640
70462,19,48,650
104364,22,173,280
184905,33,67,710
7297,8,46,130
24899,12,67,620
210634,37,83,540
69478,18,142,190
110799,23,136,680
34532,14,42,870
143027,27,105,340
208578,36,152,780
219116,38,136,650
92359,21,124,730
222007,39,88,520
180915,32,115,320
15241,10,67,190
23910,12,55,210
220870,38,169,700
136173,26,125,830
261500,47,155,570
106418,23,72,390
225286,39,151,550
140802,27,70,490
172942,31,98,470
69230,18,138,630
192045,34,77,870
191580,34,69,780
57349,17,77,670
191218,33,176,620
78245,20,43,760
230764,40,157,470
19672,11,66,250
197884,34,180,550
179829,32,96,670
34640,14,44,410
165280,30,91,340
111432,23,145,890
214804,37,160,660
54444,17,38,480
261290,47,150,670
229219,40,126,830
90533,21,98,670
38370,14,92,750
115646,24,75,470
208130,36,144,700
105864,23,64,290
196220,34,151,440
119547,24,133,620
260556,47,133,810
171481,31,73,860
196847,34,162,440
130423,25,166,670
14110,10,51,240
14068,10,50,530
58371,17,91,530
16100,10,79,260
37049,14,75,630
107439,23,87,400
32920,13,99,200
60358,17,118,420
218295,38,121,390
98830,22,92,830
246715,44,98,450
167009,30,119,550
141298,27,78,330
41746,15,53,870
260183,47,125,600
110809,23,136,780
158409,29,100,750
138115,26,155,750
217274,38,101,780
69447,18,141,610
129492,25,152,600
235814,41,158,740
42792,15,67,690
171848,31,80,330
56773,17,69,830
245378,43,162,890
48250,16,50,740
244473,43,144,480
104908,23,50,250
67177,18,110,540
180709,32,111,620
257394,46,149,740
31629,13,82,550
37462,14,81,140
35822,14,59,680
32313,13,91,370
259300,47,105,570
192811,34,91,550
97281,22,70,520
14957,10,63,190
142185,27,91,880
247334,44,111,530
215461,37,172,750
186699,33,98,670
176025,31,149,700
34121,14,37,610
50911,16,86,350
69799,19,39,500
198064,35,72,670
251371,45,106,650
18247,11,47,820
186110,33,88,580
139852,27,55,590
240626,42,159,620
192997,34,94,700
8899,9,26,210
101625,22,133,490
36651,14,70,500
144519,27,128,540
127046,25,115,560
129131,25,147,290
71961,19,69,520
82189,20,99,440
172538,31,91,630
96016,22,52,290
35158,14,51,200
126358,25,105,280
242159,43,95,860
194315,34,117,770
78583,20,48,590
85105,20,140,490
5787,8,19,420
250167,44,171,660
197597,34,175,530
66448,18,100,550
48485,16,53,840
17610,11,39,690
195670,34,141,640
150681,28,100,530
70901,19,54,720
231465,40,170,850
114257,24,54,650
50873,16,85,720
41326,15,48,470
152200,28,124,600
153530,28,145,670
253268,45,147,760
17080,11,32,850
34832,14,46,790
154837,28,166,510
125837,25,97,350
12275,10,25,350
107264,23,84,690
19482,11,63,690
29555,13,55,870
215353,37,170,750
63834,18,64,690
39066,14,101,780
12882,10,33,740
83337,20,115,560
162679,29,169,670
210867,37,87,710
76207,19,128,500
149375,28,79,700
264465,48,138,730
114783,24,62,550
73564,19,91,710
13623,10,44,340
199823,35,103,900
242731,43,107,820
113973,24,50,490
258094,46,165,540
51786,16,97,850
30033,13,62,190
259156,47,101,890
126271,25,103,730
120702,24,150,780
94948,21,161,720
10525,9,51,470
215289,37,169,650
251072,45,99,880
11979,10,21,230
10075,9,44,450
12718,10,31,520
121242,24,158,820
13897,10,48,240
25920,12,80,560
144002,27,120,490
135614,26,117,440
48427,16,53,260
147712,27,178,470
251735,45,114,610
129312,25,149,780
111822,23,151,710
160628,29,136,620
152105,28,123,280
252943,45,140,730
216839,38,93,670
95574,22,45,700
87112,21,49,760
222195,39,91,840
209384,36,167,590
244665,43,148,480
141719,27,84,700
82716,20,106,740
246891,44,101,800
102049,22,139,590
255052,46,97,720
111603,23,148,560
2783,6,33,450
236265,41,167,750
256770,46,135,800
75592,19,119,830
147819,27,179,900
154796,28,165,730
72238,19,73,410
230206,40,146,500
143445,27,111,680
233615,41,114,750
31305,13,78,430
31587,13,82,130
257236,46,146,510
96810,22,63,640
4560,7,36,350
74764,19,108,470
98751,22,91,730
78414,20,46,320
227595,40,95,400
243722,43,128,650
137061,26,139,610
190760,33,168,680
53581,16,121,800
121557,24,163,620
261357,47,151,900
127416,25,121,300
148895,28,72,310
216273,38,82,840
6224,8,27,230
44488,15,90,170
44324,15,87,810
37824,14,85,680
54207,17,35,330
28856,13,46,900
55848,17,57,460
15342,10,68,490
78862,20,52,540
66348,18,99,280
167830,30,132,830
151274,28,109,790
24069,12,57,220
265827,48,170,590
8592,9,21,340
40378,15,35,870
200671,35,119,420
61381,17,132,290
178969,32,82,330
20375,11,75,260
160580,29,135,760
158591,29,103,710
148188,28,60,800
222370,39,95,510
190136,33,157,820
67594,18,116,330
53043,16,114,670
51091,16,88,650
6527,8,32,410
114470,24,57,770
163156,29,177,480
164935,30,85,550
191970,34,76,690
21346,11,87,610
109503,23,117,640
249519,44,157,760
256844,46,137,640
196098,34,149,360
176095,31,150,800
84323,20,129,480
43116,15,71,890
245219,43,159,740
167273,30,123,750
217694,38,109,740
122231,24,173,660
167186,30,122,490
63027,18,53,650
155350,28,174,600
208495,36,151,500
138789,26,166,340
261122,47,146,750
211581,37,100,830
97420,22,72,530
223793,39,122,700
57782,17,83,560
181869,32,131,420
73858,19,95,770
81347,20,87,540
254110,45,165,900
211848,37,105,800
31727,13,83,750
234,4,16,60
228880,40,120,500
26649,12,89,740
118399,24,116,530
145893,27,149,840
136195,26,126,400
246923,44,102,650
182977,32,149,880
13202,10,38,390
198170,35,74,610
