,vcpu,ram,volume
75173,24,67,760
28185,8,26,600
111906,48,62,670
115276,52,62,730
71379,23,31,540
113915,50,72,770
13427,4,21,890
3851,1,69,780
66103,21,23,470
52997,16,23,860
75053,24,62,860
10292,3,32,780
37195,11,13,290
91257,32,77,790
99149,37,71,850
43773,13,17,640
117189,55,56,650
124641,74,75,880
14535,4,40,570
50536,15,29,880
80715,27,42,820
56084,17,28,730
74618,24,50,650
78425,26,38,740
7723,2,64,650
104690,41,80,810
124306,72,75,770
113754,50,65,700
20386,6,15,870
102994,40,60,700
123887,70,74,740
46978,14,20,500
70069,22,52,610
115497,52,71,780
90577,32,51,880
88335,31,41,610
64489,20,37,710
873,1,11,290
1102,1,14,240
6675,2,38,440
28928,8,39,490
15486,4,64,840
8306,3,5,360
904,1,11,600
44018,13,21,230
59526,18,41,860
96383,36,37,450
47999,14,36,710
80649,27,41,650
57354,17,54,560
51080,15,39,670
22370,6,49,820
124913,76,76,890
27244,8,13,420
48266,14,41,780
85256,29,56,730
47355,14,25,870
106007,43,43,700
8003,2,77,850
64686,20,41,620
111385,47,88,890
118735,57,67,670
93800,34,48,700
57913,17,74,850
65291,20,55,720
88246,31,39,730
93585,34,43,800
86192,30,35,630
113256,50,50,670
46479,13,84,900
82359,28,35,740
83307,28,56,770
45373,13,44,440
88755,31,50,760
74074,24,38,790
88879,31,53,830
43369,12,81,850
119869,59,68,890
54678,16,56,840
108501,45,49,880
6420,2,33,640
72692,23,60,620
35318,10,33,420
86802,30,47,790
61973,19,38,580
7530,2,57,820
38554,11,33,380
48908,14,56,900
77212,25,61,630
47857,14,34,400
23110,6,75,810
48184,14,40,460
99965,38,51,600
69130,22,33,340
53105,16,25,610
25791,7,46,620
50893,15,36,390
122007,64,67,700
25,1,1,260
28023,8,24,290
106763,43,63,760
8004,2,77,860
86432,30,39,890
36961,10,80,870
110812,47,57,740
125449,82,86,900
19249,5,65,800
114509,51,62,860
58664,18,26,790
67455,21,47,670
91102,32,68,860
111627,48,53,850
118208,56,69,900
17269,5,23,530
31915,9,31,770
17887,5,33,460
89256,31,65,820
120486,60,75,770
29463,8,50,780
41904,12,36,600
79500,26,66,710
98062,37,40,830
97042,36,51,530
76353,25,40,440
16720,5,15,760
14301,4,35,880
14804,4,45,860
13531,4,23,560
27001,8,10,360
1586,1,20,670
107177,44,44,650
78303,26,36,590
11363,3,55,680
49536,15,15,470
47463,14,27,660
104676,41,78,900
6281,2,31,420
37898,11,22,750
88516,31,45,520
80222,27,33,660
116602,54,58,770
57498,17,58,620
40280,12,12,320
29697,8,56,870
117308,55,59,850
46607,14,15,440
15189,4,55,660
68142,21,67,840
7290,2,51,610
64344,20,35,350
59125,18,34,560
63106,19,67,890
26174,7,55,850
42912,12,59,790
56922,17,43,860
27807,8,20,870
74244,24,42,470
99583,38,42,740
73925,24,36,370
109315,45,81,860
120213,60,62,900
66619,21,31,550
53578,16,33,420
120858,61,70,740
98270,37,45,510
71156,23,27,770
103898,41,50,540
103538,41,42,500
54774,16,59,810
32330,9,39,480
77510,25,73,790
89362,31,70,730
69870,22,47,670
84580,29,40,770
63070,19,66,770
10031,3,28,590
4008,1,78,820
57116,17,48,550
10478,3,36,380
29474,8,50,890
60555,18,71,800
117983,56,61,690
103598,41,43,620
77537,25,74,890
82448,28,37,540
119526,58,79,870
76777,25,49,540
34819,10,25,350
97661,36,71,820
4876,2,11,270
15266,4,57,740
19899,6,9,710
25705,7,44,670
20406,6,16,320
32236,9,37,590
29330,8,47,710
89779,32,35,500
99323,37,84,900
103146,40,65,820
117808,55,89,900
29025,8,41,450
3303,1,51,790
125344,80,85,900
21056,6,25,520
99128,37,70,840
65444,20,60,600
79280,26,58,790
115836,53,56,810
75923,25,32,500
113640,50,61,660
1819,1,24,260
33765,10,10,760
17255,5,23,390
88351,31,41,770
84659,29,42,570
122023,64,67,860
42373,12,45,790
7406,2,54,630
40172,11,78,810
5663,2,21,690
55752,17,23,660
106632,43,59,630
10655,3,39,560
42963,12,61,690
83835,28,78,880
108945,45,62,770
43032,12,63,810
39,1,1,400
81319,27,57,710
107825,44,61,670
120677,61,62,890
7325,2,52,570
73030,23,73,880
84840,29,46,520
62141,19,41,730
52731,16,20,270
15802,4,82,850
117899,56,58,780
113951,50,74,780
93334,34,38,790
125097,77,84,840
7231,2,49,830
61009,19,22,620
123823,70,70,840
16164,5,8,730
14418,4,38,430
30011,8,67,820
64940,20,46,810
98594,37,52,810
81617,27,67,840
23696,7,12,580
77923,26,29,850
83807,28,76,870
108110,44,72,880
82969,28,47,900
79069,26,52,810
73231,24,24,690
57187,17,49,840
71741,23,37,770
121479,62,82,860
102179,40,40,650
93257,34,37,550
86220,30,36,360
74469,24,46,860
124501,73,76,860
89258,31,65,840
78813,26,46,740
122513,65,74,850
98659,37,54,710
106090,43,45,600
62502,19,49,700
67855,21,57,820
12102,4,4,900
50989,15,37,810
52573,16,17,850
23605,7,11,460
18224,5,39,560
111415,48,48,730
106588,43,57,840
38882,11,39,390
20370,6,15,710
81984,28,29,500
71767,23,38,500
13166,4,18,410
24268,7,20,340
108552,45,51,580
48897,14,56,790
99907,38,49,830
101866,39,67,790
18178,5,38,620
60581,18,72,870
39857,11,63,660
17224,5,22,760
76274,25,38,680
26779,7,83,880
28111,8,25,510
5716,2,22,530
90259,32,44,710
79190,26,56,560
52550,16,17,620
114307,51,56,730
93430,34,40,720
114547,51,64,690
18220,5,39,520
102686,40,51,770
300,1,4,370
115035,52,55,560
91838,33,41,830
48666,14,50,730
53379,16,29,810
6477,2,34,640
108405,45,47,770
111685,48,55,700
48271,14,41,830
40872,12,20,280
51514,15,48,780
104807,42,43,460
18365,5,42,470
83190,28,53,680
32120,9,35,520
42269,12,43,680
112890,49,65,670
38663,11,34,900
80066,27,30,870
82707,28,42,580
103451,40,83,900
29879,8,62,800
43609,13,15,490
114587,51,65,830
59287,18,37,530
72013,23,43,460
5259,2,16,250
124100,71,74,770
55900,17,25,810
42696,12,53,700
3460,1,55,860
107162,44,44,500
88146,31,37,780
112004,48,65,840
79399,26,62,760
17495,5,26,810
852,1,10,880
94328,34,63,730
85359,29,59,770
82590,28,40,400
57552,17,59,840
81625,27,68,690
23604,7,11,450
83118,28,51,730
29702,8,57,580
122483,65,72,900
27372,8,15,170
117884,56,58,630
82416,28,36,760
68566,22,24,280
101491,39,55,580
100181,38,57,570
104402,41,64,890
62737,19,55,740
44536,13,28,790
57424,17,55,900
2585,1,36,660
37100,11,12,120
125419,82,82,860
19148,5,61,890
1274,1,16,450
106162,43,46,870
60732,18,84,880
71576,23,34,770
111693,48,55,780
88388,31,42,650
42555,12,49,870
122726,66,68,900
63549,20,22,460
11210,3,51,650
107607,44,54,800
37297,11,14,540
61681,19,33,410
111731,48,56,810
14279,4,35,660
110954,47,61,900
11335,3,54,760
35757,10,41,530
76017,25,33,860
86252,30,36,680
85360,29,59,780
27800,8,20,800
4887,2,11,380
83169,28,52,850
92980,33,78,780
110659,47,53,630
74798,24,55,550
116,1,2,280
113168,49,79,860
40763,12,18,620
45816,13,54,720
107992,44,67,750
110715,47,54,820
48073,14,38,380
92078,33,46,880
18769,5,51,550
120478,60,74,850
97928,37,38,520
69295,22,35,860
60281,18,60,810
27813,8,21,230
55802,17,24,490
7469,2,55,900
21048,6,25,440
109731,46,54,880
111780,48,58,630
93537,34,42,800
110850,47,58,790
53034,16,24,560
62252,19,43,870
88249,31,39,760
51123,15,40,590
14379,4,37,570
11874,3,74,850
107711,44,57,790
22318,6,48,720
307,1,4,440
87132,30,56,580
47408,14,26,750
31556,9,26,280
23505,7,10,260
61354,19,27,770
30745,9,14,630
118438,56,89,900
106092,43,45,620
11715,3,66,900
78965,26,50,560
120366,60,68,900
94495,34,70,720
18329,5,41,600
31378,9,23,480
63977,20,28,810
106868,43,67,790
17256,5,23,400
105317,42,55,580
124226,71,84,880
28918,8,39,390
45611,13,49,620
29732,8,57,880
8763,3,10,780
4796,2,10,270
67894,21,58,880
97512,36,65,680
107705,44,57,730
103136,40,65,720
96699,36,43,580
32183,9,36,600
62837,19,58,720
45255,13,41,700
111551,48,51,860
109125,45,69,820
79142,26,54,790
37137,11,12,490
48720,14,51,870
98733,37,56,740
68789,22,27,560
12738,4,12,660
71074,23,26,590
87494,30,68,780
86312,30,37,740
29989,8,66,840
16433,5,12,200
53460,16,31,410
7299,2,51,700
57654,17,63,680
101894,39,68,840
119313,58,67,840
74044,24,38,490
93676,34,45,780
113980,50,76,760
80727,27,43,460
90234,32,44,460
60196,18,58,590
30629,9,13,240
103226,40,68,900
4203,2,3,220
92331,33,53,540
47885,14,34,680
22921,6,66,720
85790,29,78,900
122906,66,79,830
62714,19,54,870
75120,24,65,720
70765,22,79,820
109203,45,73,820
95019,35,40,650
36926,10,77,880
116915,54,70,720
110881,47,59,780
115139,52,58,580
17696,5,30,320
35687,10,39,840
1215,1,15,610
91416,33,33,890
3898,1,71,840
77392,25,67,840
98613,37,53,620
80005,27,29,870
19624,6,6,450
43766,13,17,570
38797,11,37,590
95712,35,56,780
100034,38,52,900
21679,6,35,700
16834,5,17,410
94698,34,84,860
64002,20,29,440
25778,7,46,490
327,1,4,640
7704,2,63,730
100202,38,57,780
84624,29,41,710
72476,23,53,840
101005,39,43,700
69072,22,32,340
115412,52,67,790
48075,14,38,400
9346,3,18,490
27247,8,13,450
69197,22,34,440
95283,35,45,890
71288,23,29,840
74903,24,58,580
33254,9,61,810
30256,8,82,870
92669,33,63,670
110753,47,55,840
28650,8,34,410
90082,32,40,880
118761,57,68,700
114178,51,52,900
16553,5,13,620
3059,1,45,900
73966,24,36,780
108784,45,57,710
36504,10,59,710
14131,4,32,890
28534,8,32,400
39555,11,53,890
88339,31,41,650
92844,33,70,740
77906,26,29,680
100902,39,41,640
88878,31,53,820
116811,54,65,830
9163,3,15,880
54547,16,53,610
114836,51,78,850
113620,50,60,760
108583,45,51,890
19321,5,68,800
18349,5,41,800
119845,59,67,880
86413,30,39,700
120519,60,77,810
55724,17,23,380
54974,16,66,850
10219,3,31,640
38043,11,24,850
77865,26,28,890
5046,2,13,400
54918,16,64,800
111259,47,75,800
50067,15,22,740
75220,24,69,780
30606,9,12,790
7448,2,55,690
100279,38,59,900
50665,15,32,370
18264,5,40,450
24775,7,27,720
41917,12,36,730
69416,22,38,450
86778,30,47,550
93839,34,49,670
16531,5,13,400
59019,18,32,650
67709,21,53,780
61628,19,32,460
33866,10,12,180
106175,43,47,560
58525,18,24,710
119944,59,72,820
34905,10,26,560
75836,25,30,820
100303,38,60,830
76880,25,51,760
71261,23,29,570
124127,71,75,880
98875,37,60,860
70266,22,57,780
90804,32,58,630
7461,2,55,820
109795,46,56,810
12718,4,12,460
20682,6,19,890
55380,17,18,440
46912,14,19,550
23361,7,8,450
53708,16,35,590
86329,30,38,380
101979,39,72,870
60165,18,57,610
100233,38,58,760
66284,21,26,300
67342,21,44,890
85838,29,83,880
17238,5,22,900
116325,53,76,800
92079,33,46,890
91664,33,38,620
50416,15,28,300
21343,6,29,850
125212,78,88,900
84135,29,32,680
10928,3,44,840
50930,15,36,760
78042,26,31,830
15123,4,53,730
91062,32,67,690
93725,34,46,820
57910,17,74,820
76885,25,51,810
110542,47,50,630
26877,8,8,750
75415,24,81,870
103236,40,69,780
36813,10,71,740
1402,1,18,260
116929,54,70,860
66633,21,31,690
38654,11,34,810
59522,18,41,820
34015,10,13,890
31891,9,31,530
85248,29,56,650
37221,11,13,550
51812,15,56,680
70491,22,65,670
54928,16,64,900
114663,51,68,870
86446,30,40,520
613,1,8,120
109124,45,69,810
64318,20,34,650
116578,54,57,860
70405,22,62,620
48329,14,43,440
114163,51,52,750
114704,51,70,850
117812,56,56,580
56065,17,28,540
118692,57,65,730
33150,9,58,700
17189,5,22,410
79421,26,63,700
89919,32,37,810
19312,5,68,710
104083,41,54,850
4400,2,5,460
54357,16,48,710
92141,33,48,640
86513,30,41,690
37093,11,11,840
5290,2,16,560
6629,2,37,510
113530,50,57,820
96202,35,76,780
77123,25,58,670
7067,2,46,480
180,1,3,40
18031,5,35,770
124286,72,73,900
29110,8,42,810
43728,13,17,190
109517,46,49,690
83941,29,29,540
2094,1,28,430
51858,15,57,800
95497,35,50,880
111623,48,53,810
28912,8,38,850
79792,26,84,840
12772,4,13,220
86536,30,42,430
63343,19,82,860
2124,1,28,730
111935,48,63,680
30583,9,12,560
47253,14,24,510
34443,10,19,700
19849,6,9,210
9920,3,26,750
89683,32,33,670
58955,18,31,600
24025,7,16,810
43980,13,20,550
3963,1,75,790
105200,42,52,520
53648,16,34,550
49915,15,20,610
27787,8,20,670
100773,38,89,890
112893,49,65,700
30621,9,13,160
111264,47,75,850
52182,15,69,740
43370,12,81,860
30787,9,15,290
2007,1,26,830
16498,5,12,850
65912,20,84,840
94278,34,61,800
115345,52,64,870
79408,26,62,850
115586,52,76,820
123424,68,75,790
14028,4,31,450
72359,23,50,840
72335,23,50,600
114632,51,67,790
58497,18,24,430
93188,34,36,400
92905,33,73,780
85555,29,66,770
20173,6,13,270
105583,42,63,720
124014,70,84,860
118238,56,71,790
77418,25,68,870
94425,34,67,680
107203,44,45,450
97814,36,81,900
40988,12,21,740
56878,17,42,900
71552,23,34,530
81488,27,62,850
54417,16,49,890
9108,3,15,330
84728,29,43,780
36343,10,54,800
14104,4,32,620
66016,21,22,280
85172,29,54,600
50228,15,25,340
115960,53,60,750
14783,4,45,650
60068,18,54,690
71515,23,33,730
23443,7,9,450
75720,25,28,890
8509,3,7,700
1052,1,13,510
99273,37,79,850
121913,63,86,880
120482,60,74,890
13423,4,21,850
1701,1,22,430
18880,5,53,890
33366,9,65,830
112045,48,67,760
24284,7,20,500
101542,39,56,740
32472,9,41,890
32966,9,53,610
108633,45,53,620
97640,36,70,810
118016,56,62,730
41019,12,22,360
96347,36,36,630
60497,18,68,850
27397,8,15,420
45711,13,51,810
105398,42,57,700
29102,8,42,730
16865,5,17,720
107940,44,65,720
58270,18,20,900
63290,19,77,880
15333,4,59,760
83749,28,73,770
124977,76,82,840
108236,44,81,880
89075,31,59,720
67726,21,54,580
102329,40,43,680
32773,9,48,680
85011,29,50,530
90636,32,53,700
28220,8,27,310
6061,2,27,680
44542,13,28,850
37870,11,22,470
65502,20,61,880
96427,36,37,890
49986,15,21,620
102421,40,45,670
19681,6,7,180
83159,28,52,750
68257,21,73,760
92961,33,76,860
106327,43,50,820
6405,2,33,490
66165,21,24,420
90684,32,54,810
104458,41,67,700
52114,15,66,750
17650,5,29,470
87660,30,77,820
98528,37,51,540
118893,57,74,850
20756,6,21,220
53872,16,38,610
32073,9,34,610
81204,27,54,610
97626,36,69,880
84280,29,35,420
18203,5,38,870
4497,2,6,580
119980,59,74,830
23012,6,70,730
117671,55,74,880
77356,25,66,720
123202,67,79,790
69966,22,49,780
6924,2,43,430
7173,2,48,670
18032,5,35,780
7272,2,50,830
29416,8,49,720
55441,17,19,330
120319,60,66,900
117395,55,62,820
14586,4,41,580
22394,6,50,650
105761,42,70,820
45021,13,37,420
96078,35,69,800
90153,32,42,600
62297,19,44,850
6774,2,40,400
11530,3,60,700
97886,37,37,630
81767,27,75,780
100553,38,70,780
101374,39,52,520
56505,17,35,810
49652,15,16,880
14349,4,36,810
78150,26,33,740
87061,30,54,580
20714,6,20,500
61006,19,22,590
85051,29,51,530
118517,57,59,690
84137,29,32,700
12374,4,8,240
71129,23,27,500
112532,49,53,870
83544,28,64,700
110467,47,48,710
13600,4,24,580
31928,9,31,900
52336,15,77,880
54735,16,58,740
101636,39,59,690
40576,12,16,220
54424,16,50,550
110960,47,62,670
8311,3,5,410
65905,20,83,840
75902,25,31,880
7185,2,48,790
69025,22,31,460
105822,42,73,860
55618,17,21,690
14507,4,39,800
31043,9,18,630
52151,15,67,880
37070,11,11,610
33241,9,61,680
33414,9,67,820
52912,16,22,690
59399,18,39,600
95904,35,62,810
11282,3,53,600
25376,7,37,880
3180,1,48,790
116446,54,54,590
50522,15,29,740
53972,16,40,580
45631,13,49,820
52420,15,87,870
120661,61,62,730
120149,60,60,850
116571,54,57,790
71602,23,35,470
9985,3,27,760
49807,15,19,240
16705,5,15,610
29218,8,45,480
125568,87,89,900
107178,44,44,660
124039,70,90,900
110245,46,73,890
119447,58,74,780
68582,22,24,440
42176,12,41,720
76455,25,42,470
106663,43,60,630
62443,19,48,530
45905,13,56,900
92857,33,70,870
100130,38,55,750
109571,46,50,820
4942,2,12,140
32818,9,49,710
75041,24,62,740
16230,5,9,570
54512,16,52,640
125249,79,82,820
21990,6,41,660
1509,1,19,610
48988,14,59,710
23402,7,8,860
115432,52,68,760
12596,4,10,830
124187,71,80,830
41838,12,35,490
11401,3,56,710
82106,28,31,510
26912,8,9,280
93942,34,51,890
52252,15,72,840
114982,52,53,760
46180,13,66,700
29194,8,44,700
13673,4,25,650
69752,22,44,840
49743,15,18,320
95268,35,45,740
27917,8,22,580
55833,17,24,800
60654,18,77,800
101928,39,70,750
31872,9,31,340
30304,9,9,170
54852,16,62,690
3551,1,58,750
59012,18,32,580
119651,59,60,830
66495,21,29,520
106426,43,53,640
20760,6,21,260
95949,35,64,710
73137,23,81,870
58852,18,29,780
106130,43,46,550
90840,32,59,670
39788,11,60,840
84179,29,33,540
84009,29,30,610
21857,6,38,860
386,1,5,370
6753,2,39,700
24434,7,22,610
62533,19,50,600
67681,21,52,880
33983,10,13,570
3486,1,56,770
27660,8,18,830
85604,29,68,790
9719,3,23,720
10044,3,28,720
103685,41,45,560
115194,52,59,810
94512,34,70,890
62752,19,55,890
90660,32,54,570
76259,25,38,530
114629,51,67,760
37936,11,23,450
38156,11,26,670
47595,14,29,730
21977,6,41,530
115314,52,63,830
122842,66,74,890
108048,44,69,860
96841,36,46,620
41146,12,24,280
33935,10,12,870
28420,8,30,450
10285,3,32,710
91091,32,68,750
69079,22,32,410
40124,11,75,750
99746,38,46,510
14992,4,50,590
84942,29,48,670
100400,38,64,660
47288,14,24,860
5343,2,17,350
80491,27,38,600
51291,15,43,800
89274,31,66,750
106346,43,51,610
15380,4,61,620
73020,23,73,780
98581,37,52,680
105654,42,65,900
91736,33,39,820
18462,5,44,490
17322,5,24,390
59157,18,34,880
91215,32,74,820
96684,36,43,430
119297,58,67,680
112356,49,49,690
59374,18,38,870
54677,16,56,830
16914,5,18,480
69473,22,39,500
6686,2,38,550
50188,15,24,600
84575,29,40,720
51084,15,39,710
26301,7,59,780
85626,29,69,790
88988,31,56,840
82618,28,40,680
38830,11,38,390
14587,4,41,590
102161,40,40,470
121178,62,65,740
3378,1,53,770
39782,11,60,780
98244,37,44,710
113683,50,62,800
78477,26,39,740
2338,1,32,450
120672,61,62,840
119501,58,77,870
95659,35,55,600
74667,24,51,740
50470,15,28,840
54252,16,46,530
87675,30,78,840
2917,1,42,890
84188,29,33,630
17980,5,34,820
95054,35,41,500
112300,48,83,830
3289,1,51,650
106428,43,53,660
71441,23,32,570
73160,23,84,860
89206,31,63,850
107767,44,59,700
27904,8,22,450
101645,39,59,780
84723,29,43,730
1309,1,16,800
89653,32,33,370
50532,15,29,840
39220,11,45,860
8492,3,7,530
18927,5,55,630
49944,15,20,900
31955,9,32,580
105770,42,71,710
53408,16,30,490
38993,11,41,490
36024,10,46,850
11566,3,61,760
25804,7,46,750
45122,13,38,900
88290,31,40,660
90237,32,44,490
72842,23,65,720
117606,55,71,770
28820,8,37,460
17037,5,20,280
60649,18,76,890
122098,64,71,750
99208,37,74,900
59090,18,33,780
70689,22,74,760
1812,1,23,860
73940,24,36,520
83410,28,59,810
59074,18,33,620
73296,24,25,680
19320,5,68,790
33499,9,71,810
94541,34,72,790
5738,2,22,750
51181,15,41,670
104229,41,59,610
9895,3,26,500
14873,4,47,660
81245,27,55,660
31435,9,24,380
31812,9,30,340
96815,36,45,810
47861,14,34,440
7868,2,69,900
20802,6,21,680
43943,13,19,890
96750,36,44,620
22465,6,52,570
52012,15,62,790
40004,11,68,880
36709,10,66,800
119558,58,82,890
56186,17,30,520
31953,9,32,560
112523,49,53,780
87098,30,55,590
124393,72,81,890
92026,33,45,810
105236,42,52,880
18207,5,39,390
27452,8,16,220
58784,18,28,720
89479,31,76,850
935,1,12,120
63604,20,23,330
14768,4,45,500
26293,7,59,700
22207,6,46,480
103099,40,63,880
7030,2,45,560
66789,21,34,510
58316,18,21,660
32552,9,43,720
34839,10,25,550
88300,31,40,760
107658,44,56,600
78379,26,37,810
64373,20,35,640
88089,31,36,750
78943,26,49,750
107135,43,85,850
29701,8,57,570
117810,56,56,560
123306,68,69,720
963,1,12,400
85014,29,50,560
32503,9,42,710
53581,16,33,450
100529,38,69,750
99628,38,43,710
72320,23,49,860
54374,16,48,880
121090,62,62,670
356,1,5,70
18465,5,44,520
11849,3,73,770
44001,13,20,760
31574,9,26,460
4696,2,8,900
33082,9,56,690
47511,14,28,510
83152,28,52,680
45627,13,49,780
48407,14,44,750
105108,42,49,800
106523,43,55,880
100017,38,52,730
101102,39,45,740
120802,61,67,840
63293,19,78,780
62841,19,58,760
90479,32,49,710
26504,7,66,850
96482,36,39,390
114635,51,67,820
33665,9,83,850
118787,57,69,740
76541,25,43,850
30176,8,76,760
102772,40,53,860
28665,8,34,560
115271,52,62,680
97038,36,50,890
24956,7,30,670
103580,41,43,440
26985,8,10,200
73119,23,79,900
81385,27,59,720
61849,19,36,410
102579,40,49,510
106157,43,46,820
95792,35,59,590
60002,18,52,780
100344,38,62,650
123191,67,78,800
29915,8,63,880
35305,10,32,870
12246,4,6,630
65737,20,71,780
8710,3,10,250
62644,19,53,540
66498,21,29,550
64102,20,30,830
18343,5,41,740
82777,28,43,800
120356,60,68,800
21216,6,27,830
76740,25,48,590
37188,11,13,220
76710,25,47,720
10262,3,32,480
42324,12,44,760
39766,11,60,620
95305,35,46,660
74514,24,47,870
15290,4,58,650
76102,25,35,580
35913,10,44,650
100070,38,53,880
125283,79,86,900
115464,52,69,860
38844,11,38,530
124707,74,80,890
21340,6,29,820
38404,11,30,650
9750,3,24,360
55126,16,73,900
3390,1,53,890
68076,21,65,670
93270,34,37,680
13382,4,21,440
108662,45,54,540
91462,33,34,780
74458,24,46,750
58989,18,32,350
20373,6,15,740
80275,27,34,620
119827,59,67,700
42267,12,43,660
32151,9,35,830
37570,11,18,290
27492,8,16,620
72530,23,55,650
122329,65,65,900
96711,36,43,700
97556,36,66,870
37480,11,16,860
46068,13,62,640
112525,49,53,800
104536,41,70,820
29462,8,50,770
15054,4,51,810
85303,29,57,860
41076,12,23,250
16630,5,14,620
39167,11,44,790
121865,63,80,850
115140,52,58,590
90733,32,56,590
20336,6,15,370
115212,52,60,680
16503,5,12,900
52668,16,19,350
44834,13,33,770
104263,41,60,640
24196,7,19,330
60643,18,76,830
1384,1,17,810
121922,63,88,900
97105,36,52,770
5911,2,25,470
75454,24,87,870
14465,4,38,900
99874,38,49,500
79009,26,51,600
76196,25,37,430
28495,8,31,600
105998,43,43,610
101320,39,50,770
41204,12,24,860
109010,45,64,870
93198,34,36,500
94244,34,60,760
106741,43,62,820
80076,27,31,370
105077,42,49,490
30369,9,9,820
106808,43,65,680
3183,1,48,820
67253,21,43,470
119434,58,73,820
63934,20,28,380
125031,77,77,880
86808,30,47,850
55841,17,24,880
62019,19,39,520
9654,3,22,750
111997,48,65,770
3011,1,44,880
69806,22,46,470
84649,29,42,470
31143,9,20,200
106882,43,68,700
111877,48,61,670
12318,4,7,510
84680,29,42,780
24045,7,17,270
70372,22,60,880
28201,8,26,760
22414,6,50,850
46399,13,77,800
117843,56,56,890
5401,2,18,200
112824,49,62,820
121037,61,81,880
34985,10,27,720
57017,17,45,880
32446,9,41,630
120254,60,64,760
121391,62,75,820
19205,5,63,890
87672,30,78,810
107267,44,46,640
80536,27,39,530
13339,4,20,710
36686,10,65,820
45171,13,39,870
109475,46,48,690
86465,30,40,710
61663,19,32,810
22784,6,61,700
27131,8,11,860
22291,6,47,880
33072,9,56,590
74169,24,40,710
37270,11,14,270
118709,57,65,900
33654,9,82,820
117585,55,70,760
4760,2,9,720
3534,1,58,580
12880,4,14,530
24598,7,24,900
68431,22,22,280
61241,19,26,280
17455,5,26,410
108946,45,62,780
40665,12,17,370
20890,6,22,870
113712,50,63,810
73056,23,75,810
63325,19,80,870
15160,4,54,730
74185,24,40,870
79615,26,71,760
108185,44,77,830
7796,2,66,870
66071,21,22,830
31742,9,28,870
31664,9,27,720
111396,48,48,540
18951,5,55,870
56993,17,45,640
3792,1,66,880
14541,4,40,630
87947,31,34,440
112019,48,66,740
48452,14,45,740
91484,33,35,440
45443,13,45,680
117404,55,63,630
18800,5,51,860
44301,13,25,360
71870,23,40,500
53067,16,24,890
115791,53,55,710
124876,75,84,880
79057,26,52,690
78557,26,41,530
1652,1,21,630
48192,14,40,540
18895,5,54,670
95607,35,53,810
74433,24,46,500
121708,63,70,830
95625,35,54,620
40592,12,16,380
84926,29,48,510
114326,51,57,580
96438,36,38,470
63266,19,76,780
78369,26,37,710
15761,4,78,860
46004,13,59,900
98501,37,50,670
89665,32,33,490
58773,18,28,610
114064,50,83,830
76279,25,38,730
121438,62,78,870
36506,10,59,730
83283,28,55,880
7291,2,51,620
24929,7,30,400
61942,19,37,800
53461,16,31,420
86739,30,46,600
90507,32,50,580
107860,44,62,730
40521,12,15,420
45382,13,44,530
101180,39,47,630
28183,8,26,580
80926,27,47,630
44204,13,23,720
32602,9,44,750
60763,19,19,260
5925,2,25,610
116729,54,62,820
99426,38,39,670
2799,1,40,700
66270,21,25,810
71646,23,36,360
102653,40,50,840
49533,15,15,440
83654,28,68,820
116598,54,58,730
71259,23,29,550
86867,30,49,590
20990,6,24,520
84646,29,42,440
115280,52,62,770
110048,46,64,900
26702,7,76,880
96119,35,71,800
4385,2,5,310
57323,17,53,620
11126,3,49,620
24552,7,24,440
46274,13,70,740
27881,8,22,220
117312,55,59,890
7410,2,54,670
35664,10,39,610
50681,15,32,530
96480,36,38,890
124126,71,75,870
91074,32,67,810
61735,19,34,380
60960,19,21,820
27880,8,21,900
73823,24,34,460
55809,17,24,560
28048,8,24,540
98450,37,49,570
48207,14,40,690
65474,20,60,900
76573,25,44,700
52466,16,16,520
93269,34,37,670
3998,1,77,850
61033,19,22,860
82692,28,42,430
120491,60,75,820
68625,22,24,870
59174,18,35,490
4577,2,7,540
112398,49,50,700
31108,9,19,560
103151,40,65,870
58737,18,27,880
35806,10,42,530
111439,48,49,550
91533,33,36,380
111031,47,64,830
38555,11,33,390
120879,61,71,750
18,1,1,190
95161,35,43,600
93751,34,47,640
47566,14,29,440
100581,38,71,860
110935,47,61,710
47970,14,36,420
101301,39,50,580
123780,69,83,900
12611,4,11,180
26575,7,69,870
57738,17,66,740
117013,54,75,800
108761,45,56,820
103366,40,76,820
17334,5,24,510
75205,24,68,850
74827,24,55,840
28916,8,38,890
41416,12,28,400
78167,26,34,340
114193,51,53,670
9132,3,15,570
68229,21,71,850
46426,13,79,820
37409,11,15,900
31688,9,28,330
36247,10,52,590
120667,61,62,790
49465,14,82,880
22126,6,44,580
90432,32,48,660
60481,18,68,690
61098,19,23,830
68838,22,28,420
31418,9,23,880
63450,20,20,860
112662,49,57,750
85633,29,69,860
49951,15,21,270
31176,9,20,530
59763,18,46,880
15867,5,5,280
56935,17,44,520
58690,18,27,410
92152,33,48,750
89432,31,73,860
85116,29,52,790
64982,20,47,790
99406,38,39,470
67136,21,40,770
63553,20,22,500
72198,23,47,490
19586,6,6,70
25671,7,43,800
8276,3,5,60
96594,36,41,500
11468,3,58,710
98734,37,56,750
77530,25,74,820
18949,5,55,850
106546,43,56,760
95765,35,58,640
26450,7,64,820
82661,28,41,610
75572,25,26,680
123428,68,75,830
32871,9,50,830
65464,20,60,800
51656,15,52,580
12245,4,6,620
92548,33,59,640
