,final_vcpu,final_ram,final_volume
1662,56,102,730
1663,31,117,600
1664,50,87,880
1665,44,119,850
1666,38,72,870
1667,45,117,610
1668,13,76,650
1669,44,108,680
1670,46,115,710
1671,2,7,120
1672,52,117,880
1673,18,17,220
1674,48,118,640
1675,44,40,900
1676,48,101,420
1677,48,68,550
1678,49,40,890
1679,44,81,900
1680,60,99,470
1681,48,82,660
1682,33,117,610
1683,55,107,580
1684,59,120,710
1685,31,104,880
1686,57,118,850
1687,2,74,570
1688,8,120,710
1689,17,72,850
1690,43,71,800
1691,42,112,780
1692,53,87,790
1693,56,91,470
1694,49,113,660
1695,51,70,720
1696,40,110,780
1697,46,90,740
1698,43,102,730
1699,44,118,810
1700,47,108,880
1701,32,99,560
1702,53,115,880
1703,47,84,810
1704,42,67,730
1705,56,108,510
1706,53,73,890
1707,5,7,140
1708,32,101,660
1709,51,98,800
1710,4,90,600
1711,68,84,870
1712,54,91,750
1713,34,114,830
1714,52,110,790
1715,60,120,670
1716,6,14,350
1717,19,109,790
1718,51,69,430
1719,54,94,560
1720,5,11,260
1721,58,74,740
1722,50,72,760
1723,20,73,340
1724,54,91,610
1725,7,10,320
1726,2,80,840
1727,43,73,680
1728,8,12,310
1729,52,120,760
1730,40,101,800
1731,10,112,770
1732,6,17,370
1733,12,88,570
1734,44,111,510
1735,37,79,830
1736,60,66,900
1737,14,53,510
1738,13,75,880
1739,18,36,700
1740,59,95,640
1741,32,64,890
1742,30,33,840
1743,20,35,370
1744,5,8,230
1745,55,74,840
1746,39,72,870
1747,20,108,650
1748,8,11,190
1749,7,9,260
1750,9,52,630
1751,10,98,620
1752,11,48,780
1753,6,96,850
1754,2,78,450
1755,3,71,730
1756,2,18,240
1757,8,8,390
1758,55,66,770
1759,27,43,450
1760,48,102,880
1761,55,119,800
1762,18,63,790
1763,5,15,870
1764,2,86,390
1765,6,93,480
1766,2,10,600
1767,31,96,730
1768,41,83,890
1769,14,93,760
1770,60,108,670
1771,36,113,800
1772,40,68,800
1773,50,73,900
1774,35,101,780
1775,58,89,660
1776,13,85,880
1777,20,103,440
1778,14,49,870
1779,10,85,720
1780,17,76,510
1781,55,109,730
1782,32,103,480
1783,58,104,580
1784,3,10,650
1785,21,44,430
1786,10,103,820
1787,52,65,890
1788,43,100,710
1789,41,64,730
1790,18,99,830
1791,19,40,390
1792,44,63,680
1793,9,12,270
1794,43,102,790
1795,55,118,800
1796,4,110,720
1797,73,77,900
1798,19,90,640
1799,4,107,590
1800,56,114,700
1801,72,78,880
1802,58,88,410
1803,49,116,580
1804,58,62,870
1805,19,39,570
1806,49,99,450
1807,56,97,610
1808,2,68,880
1809,42,62,800
1810,60,110,780
1811,46,91,880
1812,14,111,860
1813,57,93,570
1814,75,75,880
1815,12,105,800
1816,57,74,800
1817,50,103,580
1818,60,111,750
1819,14,44,320
1820,55,94,610
1821,48,119,720
1822,48,89,890
1823,38,112,620
1824,13,77,870
1825,50,102,670
1826,2,81,820
1827,32,91,350
1828,10,51,620
1829,55,95,830
1830,67,80,900
1831,4,118,660
1832,1,5,170
1833,56,119,850
1834,33,115,730
1835,36,70,860
1836,56,67,720
1837,20,87,730
1838,50,95,520
1839,82,85,850
1840,39,84,850
1841,34,80,780
1842,42,107,650
1843,59,97,630
1844,59,100,430
1845,2,102,770
1846,50,75,760
1847,3,83,870
1848,22,57,500
1849,44,68,740
1850,40,109,890
1851,16,53,490
1852,22,46,330
1853,26,41,410
1854,49,89,780
1855,20,35,420
1856,2,13,580
1857,41,61,900
1858,31,104,630
1859,32,117,670
1860,63,73,820
1861,60,63,750
1862,52,97,500
1863,19,109,750
1864,25,27,260
1865,4,65,310
1866,56,61,890
1867,52,81,360
1868,41,90,810
1869,55,92,400
1870,32,82,550
1871,57,77,800
1872,16,26,350
1873,56,61,730
1874,36,120,820
1875,41,113,700
1876,44,65,700
1877,48,81,510
1878,46,58,530
1879,1,64,670
1880,19,108,760
1881,48,87,790
1882,7,44,320
1883,2,75,550
1884,38,70,900
1885,19,52,340
1886,59,108,500
1887,53,86,560
1888,1,10,870
1889,52,89,510
1890,31,62,710
1891,45,113,620
1892,54,84,890
1893,18,38,670
1894,48,78,840
1895,58,81,840
1896,43,71,730
1897,33,89,360
1898,58,65,820
1899,56,70,800
1900,34,102,820
1901,38,72,780
1902,42,105,780
1903,57,118,800
1904,18,62,640
1905,56,113,620
1906,37,86,790
1907,47,89,440
1908,46,84,870
1909,8,97,640
1910,13,52,610
1911,49,75,820
1912,54,107,510
1913,50,118,660
1914,37,118,840
1915,47,84,900
1916,57,113,590
1917,53,116,810
1918,27,86,490
1919,15,38,900
1920,57,97,840
1921,52,93,510
1922,55,101,710
1923,4,5,700
1924,53,116,690
1925,52,82,890
1926,44,118,580
1927,41,103,470
1928,46,62,660
1929,55,62,870
1930,6,15,420
1931,40,109,590
1932,57,106,750
1933,15,16,320
1934,12,39,660
1935,31,113,540
1936,55,88,400
1937,47,119,590
1938,2,54,470
1939,52,86,610
1940,75,76,820
1941,14,65,890
1942,44,63,770
1943,35,100,750
1944,17,71,840
1945,3,10,240
1946,58,89,750
1947,45,86,840
1948,32,97,620
1949,1,62,810
1950,45,117,880
1951,56,91,360
1952,48,80,560
1953,39,106,860
1954,36,103,570
1955,10,68,590
1956,37,76,670
1957,40,73,820
1958,4,14,570
1959,36,86,870
1960,48,70,800
1961,44,103,830
1962,7,7,430
1963,4,6,810
1964,20,78,860
1965,54,80,330
1966,44,86,710
1967,46,108,560
1968,43,110,690
1969,48,78,800
1970,52,92,520
1971,41,104,590
1972,44,111,780
1973,49,120,870
1974,46,101,600
1975,9,42,500
1976,59,91,720
1977,56,91,410
1978,63,73,760
1979,12,91,890
1980,43,73,900
1981,58,112,800
1982,44,70,750
1983,31,94,820
1984,52,96,890
1985,36,102,640
1986,8,58,550
1987,57,66,820
1988,6,9,330
1989,52,108,630
1990,59,119,880
1991,62,77,780
1992,12,38,810
1993,31,76,840
1994,38,114,660
1995,31,82,880
1996,49,105,480
1997,47,74,760
1998,41,73,880
1999,51,88,810
2000,47,65,890
2001,36,62,720
2002,57,93,390
2003,53,85,680
2004,71,71,810
2005,47,110,630
2006,58,118,820
2007,19,100,740
2008,38,77,870
2009,6,10,610
2010,7,8,870
2011,52,118,740
2012,35,107,830
2013,31,101,800
2014,71,74,880
2015,51,88,640
2016,23,48,480
2017,58,91,480
2018,49,98,440
2019,8,13,180
2020,33,72,740
2021,57,102,600
2022,7,8,580
2023,19,40,310
2024,42,101,510
2025,50,96,590
2026,42,111,570
2027,44,61,850
2028,50,74,850
2029,56,74,870
2030,38,114,590
2031,14,106,810
2032,35,107,510
2033,1,63,840
2034,50,103,550
2035,75,81,810
2036,51,99,900
2037,39,77,780
2038,57,119,860
2039,41,117,630
2040,42,104,810
2041,19,63,850
2042,37,118,810
2043,36,74,890
2044,31,68,740
2045,60,82,840
2046,16,66,890
2047,43,114,820
2048,36,69,810
2049,49,75,560
2050,55,61,820
2051,52,111,540
2052,54,99,400
2053,2,10,610
2054,43,66,650
2055,36,71,800
2056,6,9,440
2057,46,111,690
2058,29,46,420
2059,48,78,850
2060,53,93,870
2061,35,76,870
2062,49,94,480
2063,56,120,620
2064,47,117,700
2065,17,72,540
2066,2,7,460
2067,57,87,870
2068,4,35,760
2069,4,64,700
2070,51,114,690
2071,60,103,470
2072,21,54,470
2073,55,66,740
2074,16,60,710
2075,14,65,700
2076,14,69,750
2077,14,52,530
2078,36,104,520
2079,4,36,360
2080,49,95,610
2081,55,82,340
2082,9,64,880
2083,62,69,710
2084,45,103,550
2085,9,61,800
2086,38,112,810
2087,55,101,580
2088,55,91,390
2089,57,113,630
2090,47,115,870
2091,60,80,880
2092,6,78,490
2093,59,101,590
2094,58,74,820
2095,54,109,800
2096,40,100,850
2097,44,94,880
2098,52,62,840
2099,35,98,630
2100,41,72,780
2101,38,39,480
2102,5,49,350
2103,33,68,810
2104,60,101,850
2105,46,104,600
2106,17,86,730
2107,51,111,880
2108,52,84,330
2109,39,108,800
2110,54,118,640
2111,33,96,430
2112,57,90,310
2113,48,80,870
2114,8,89,550
2115,19,34,400
2116,32,120,800
2117,14,36,820
2118,39,104,710
2119,28,36,330
2120,84,85,890
2121,57,62,650
2122,18,83,830
2123,14,99,780
2124,14,67,700
2125,35,104,840
2126,72,82,820
2127,47,118,770
2128,1,69,850
2129,47,115,880
2130,15,85,710
2131,7,65,710
2132,54,90,780
2133,50,77,510
2134,44,76,830
2135,59,99,770
2136,60,65,670
2137,40,65,780
2138,3,7,220
2139,19,37,450
2140,45,97,840
2141,53,102,700
2142,51,98,490
2143,33,72,860
2144,6,15,760
2145,51,75,370
2146,3,12,870
2147,44,114,540
2148,47,65,760
2149,2,8,320
2150,52,79,580
2151,7,49,520
2152,18,89,890
2153,38,104,890
2154,45,95,750
2155,58,108,560
2156,33,73,790
2157,39,108,580
2158,59,69,830
2159,17,40,610
2160,21,56,350
2161,56,103,850
2162,42,69,860
2163,47,110,720
2164,54,87,530
2165,43,69,770
2166,56,65,760
2167,14,104,630
2168,35,36,630
2169,14,14,150
2170,46,73,810
2171,45,72,790
2172,69,79,810
2173,58,118,830
2174,45,62,730
2175,6,7,190
2176,86,86,890
2177,35,70,680
2178,11,100,500
2179,52,86,550
2180,45,63,830
2181,2,111,680
2182,53,104,560
2183,51,114,610
2184,2,66,820
2185,12,110,720
2186,18,65,890
2187,19,66,570
2188,16,76,860
2189,55,113,540
2190,56,95,540
2191,37,62,710
2192,3,35,510
2193,36,40,800
2194,38,116,750
2195,46,115,710
2196,45,88,830
2197,52,95,560
2198,55,88,790
2199,20,112,640
2200,58,117,730
2201,48,75,780
2202,50,68,710
2203,50,81,840
2204,50,103,720
2205,27,38,540
2206,57,118,840
2207,35,115,590
2208,31,88,870
2209,38,65,820
2210,58,105,770
2211,46,77,800
2212,38,103,770
2213,31,91,790
2214,48,84,870
2215,9,21,360
2216,4,77,410
2217,55,103,780
2218,46,111,550
2219,39,39,840
2220,13,39,720
2221,6,110,610
2222,20,87,880
2223,16,75,370
2224,18,18,720
2225,9,61,790
2226,49,93,660
2227,42,97,830
2228,23,30,390
2229,46,63,670
2230,57,89,420
2231,33,73,810
2232,19,57,520
2233,55,103,490
2234,34,38,570
2235,5,45,330
2236,18,61,670
2237,53,61,670
2238,2,68,570
2239,47,106,510
2240,49,91,640
2241,16,91,520
2242,44,59,580
2243,50,118,850
2244,41,105,820
2245,4,12,490
2246,57,119,670
2247,51,120,870
2248,59,100,660
2249,3,69,760
2250,20,21,250
2251,41,81,820
2252,47,115,790
2253,2,73,830
2254,19,34,820
2255,2,67,370
2256,39,114,620
2257,62,65,720
2258,7,15,560
2259,3,10,150
2260,41,71,710
2261,35,116,620
2262,49,110,740
2263,5,5,340
2264,44,106,670
2265,2,13,330
2266,1,79,890
2267,47,81,870
2268,9,14,240
2269,2,77,670
2270,48,108,800
2271,34,105,490
2272,51,113,680
2273,19,75,870
2274,60,64,860
2275,19,85,510
2276,54,104,820
2277,33,95,620
2278,26,69,490
2279,54,77,860
2280,7,40,350
2281,36,61,610
2282,35,68,720
2283,57,118,830
2284,70,81,900
2285,19,56,320
2286,63,65,720
2287,39,67,750
2288,40,61,740
2289,32,39,690
2290,5,13,480
2291,20,75,370
2292,44,115,860
2293,4,120,710
2294,35,115,840
2295,3,28,280
2296,29,36,890
2297,46,40,720
2298,44,113,870
2299,43,62,840
2300,63,64,790
2301,49,62,670
2302,36,69,820
2303,46,119,820
2304,49,115,630
2305,56,91,650
2306,52,105,480
2307,34,101,830
2308,36,61,720
2309,8,101,560
2310,48,108,660
2311,19,70,790
2312,19,93,890
2313,8,13,690
2314,49,85,870
2315,43,98,590
2316,56,88,580
2317,2,13,740
2318,48,119,640
2319,9,9,340
2320,19,57,730
2321,50,100,760
2322,52,87,520
2323,32,66,760
2324,50,95,540
2325,47,90,850
2326,12,90,820
2327,55,69,860
2328,39,99,750
2329,27,51,540
2330,50,100,660
2331,37,118,670
2332,48,82,820
2333,36,96,420
2334,6,13,350
2335,14,89,480
2336,8,82,620
2337,37,103,530
2338,29,38,500
2339,35,104,470
2340,47,52,440
2341,54,80,840
2342,49,117,730
2343,48,114,550
2344,45,98,670
2345,31,115,600
2346,20,109,890
2347,5,118,710
2348,8,39,400
2349,48,85,520
2350,53,105,610
2351,18,117,620
2352,3,114,840
2353,46,116,860
2354,23,37,310
2355,65,66,880
2356,42,99,780
2357,47,73,760
2358,9,60,800
2359,10,70,560
2360,48,63,750
2361,19,74,750
2362,42,103,710
2363,31,103,670
2364,12,90,670
2365,49,115,570
2366,2,6,870
2367,60,115,870
2368,37,100,840
2369,49,110,840
2370,53,110,880
2371,59,71,710
2372,33,64,730
2373,18,18,260
2374,36,111,740
2375,48,104,710
2376,49,118,640
2377,2,10,210
2378,34,111,740
2379,59,114,580
2380,55,102,490
2381,43,101,780
2382,2,6,130
2383,1,10,820
2384,8,80,490
2385,48,117,590
2386,45,118,740
2387,51,115,560
2388,50,66,860
2389,10,105,830
2390,52,105,880
2391,44,108,850
2392,33,102,460
2393,47,111,790
2394,48,116,740
2395,19,98,880
2396,15,40,780
2397,57,103,490
2398,31,88,420
2399,2,7,790
2400,5,52,340
2401,37,37,880
2402,7,11,130
2403,6,16,210
2404,14,86,550
2405,60,100,770
2406,45,107,680
2407,58,105,480
2408,34,105,540
2409,50,94,690
2410,9,9,360
2411,18,32,860
2412,46,63,750
2413,39,64,880
2414,19,76,530
2415,6,76,480
2416,52,100,490
2417,59,120,620
2418,38,73,750
2419,20,72,580
2420,42,112,720
2421,58,90,570
2422,13,37,580
2423,55,107,600
2424,3,61,630
2425,33,69,850
2426,54,111,630
2427,20,37,450
2428,17,64,870
2429,49,106,670
2430,51,98,890
2431,56,120,810
2432,4,63,570
2433,59,61,740
2434,44,64,720
2435,2,76,350
2436,6,8,690
2437,59,110,770
2438,7,12,310
2439,7,65,810
2440,32,85,320
2441,19,54,490
2442,12,36,840
2443,8,39,380
2444,52,81,610
2445,8,14,660
2446,4,34,600
2447,54,69,830
2448,43,113,650
2449,14,90,760
2450,31,109,660
2451,54,106,580
2452,41,113,740
2453,51,91,780
2454,35,62,660
2455,53,86,900
2456,11,52,580
2457,35,99,610
2458,22,25,530
2459,36,77,800
2460,15,46,530
2461,3,115,740
2462,48,119,830
2463,52,83,660
2464,45,120,600
2465,2,2,150
2466,65,70,780
2467,39,93,750
2468,51,106,480
2469,51,88,610
2470,15,36,730
2471,34,84,900
2472,7,8,430
2473,41,67,840
2474,41,118,810
2475,49,110,610
2476,37,118,720
2477,59,91,650
2478,51,79,810
2479,39,102,490
2480,21,44,400
2481,6,9,610
2482,16,69,710
2483,33,97,680
2484,42,109,640
2485,66,74,770
2486,3,4,720
2487,48,103,470
2488,49,66,840
2489,44,101,790
2490,46,103,570
2491,37,89,800
2492,50,73,600
2493,56,76,840
2494,26,26,350
2495,2,76,780
2496,4,51,420
2497,33,39,560
2498,7,67,840
2499,41,86,860
2500,7,35,740
2501,31,98,440
2502,42,115,840
2503,34,70,710
2504,47,70,820
2505,49,39,830
2506,44,71,750
2507,57,97,500
2508,42,47,330
2509,48,76,690
2510,7,16,420
2511,43,98,880
2512,31,101,660
2513,66,84,860
2514,60,94,360
2515,52,107,690
2516,52,66,420
2517,4,72,720
2518,57,94,470
2519,4,80,880
2520,32,120,700
2521,11,70,750
2522,57,75,890
2523,20,113,880
2524,50,75,850
2525,59,114,790
2526,18,114,880
2527,40,65,690
2528,37,111,560
2529,4,84,400
2530,8,85,840
2531,58,100,730
2532,64,64,780
2533,5,35,730
2534,65,66,760
2535,27,76,440
2536,58,113,780
2537,32,100,850
2538,70,86,900
2539,13,11,220
2540,36,81,880
2541,6,44,400
2542,1,3,120
2543,56,86,860
2544,6,71,450
2545,46,104,630
2546,47,67,760
2547,20,99,520
2548,2,7,340
2549,56,93,710
2550,33,96,750
2551,2,79,680
2552,6,111,670
2553,38,63,560
2554,48,100,560
2555,52,108,620
2556,46,94,820
2557,18,42,330
2558,56,64,900
2559,1,5,330
2560,52,112,600
2561,43,104,470
2562,54,72,810
2563,56,105,830
2564,43,109,590
2565,54,88,490
2566,14,76,370
2567,37,105,540
2568,59,102,650
2569,50,116,660
2570,20,70,700
2571,46,111,870
2572,37,63,680
2573,57,95,730
2574,20,99,870
2575,64,73,820
2576,7,16,520
2577,31,85,880
2578,48,88,670
2579,11,112,710
2580,57,114,710
2581,63,64,830
2582,6,46,350
2583,43,77,890
2584,41,112,770
2585,4,104,810
2586,69,69,690
2587,18,19,390
2588,9,118,780
2589,34,118,650
2590,3,66,750
2591,48,111,720
2592,48,104,540
2593,36,66,740
2594,64,71,860
2595,4,23,250
2596,54,87,630
2597,34,117,830
2598,11,62,890
2599,46,120,860
2600,18,66,660
2601,41,113,890
2602,4,89,530
2603,59,112,620
2604,20,36,550
2605,51,110,840
2606,2,67,450
2607,33,109,730
2608,58,89,560
2609,40,73,770
2610,50,118,660
2611,56,89,870
2612,44,64,760
2613,54,99,430
2614,20,37,490
2615,47,120,600
2616,43,105,860
2617,41,111,590
2618,48,119,850
2619,19,31,640
2620,2,13,630
2621,45,74,800
2622,45,108,760
2623,1,33,440
2624,57,79,850
2625,6,17,400
2626,52,85,580
2627,15,49,580
2628,50,117,860
2629,37,75,830
2630,47,76,790
2631,33,118,790
2632,37,109,710
2633,32,80,810
2634,8,36,560
2635,14,76,460
2636,7,36,740
2637,4,4,270
2638,53,116,840
2639,45,107,530
2640,48,62,720
2641,33,36,830
2642,31,102,490
2643,1,7,130
2644,1,23,220
2645,9,52,840
2646,36,108,540
2647,55,96,570
2648,37,100,490
2649,1,4,730
2650,57,66,890
2651,20,33,840
2652,48,115,550
2653,34,108,640
2654,8,74,750
2655,41,110,790
2656,37,106,730
2657,44,118,710
2658,19,101,760
2659,35,115,880
2660,41,69,850
2661,4,8,90
2662,6,6,870
2663,59,80,810
2664,59,93,700
2665,43,100,880
2666,57,88,600
2667,39,100,580
2668,60,96,490
2669,19,71,670
2670,41,115,660
2671,57,75,800
2672,31,95,730
2673,41,94,770
2674,45,67,520
2675,52,91,480
2676,8,19,240
2677,46,92,690
2678,60,96,860
2679,41,105,690
2680,50,102,520
2681,60,100,600
2682,2,10,650
2683,50,75,840
2684,55,115,800
2685,40,65,630
2686,33,72,840
2687,54,120,620
2688,27,38,510
2689,55,118,590
2690,8,103,800
2691,6,40,380
2692,9,16,270
2693,55,106,890
2694,40,117,750
2695,33,40,370
2696,44,110,670
2697,36,69,810
2698,34,118,670
2699,20,21,330
2700,47,108,560
2701,39,104,650
2702,54,61,700
2703,34,81,510
2704,50,100,770
2705,2,96,500
2706,19,32,890
2707,41,106,860
2708,20,112,740
2709,33,97,550
2710,51,113,770
2711,36,104,510
2712,15,74,900
2713,1,74,750
2714,43,110,630
2715,48,112,680
2716,54,75,880
2717,58,66,800
2718,56,116,850
2719,50,75,790
2720,19,28,330
2721,16,97,520
2722,46,113,810
2723,4,112,660
2724,4,64,480
2725,24,55,530
2726,42,120,700
2727,2,75,510
2728,55,80,840
2729,23,56,370
2730,62,73,880
2731,53,75,900
2732,54,103,570
2733,61,61,700
2734,1,61,760
2735,49,40,880
2736,49,108,800
2737,2,82,480
2738,47,77,680
2739,58,69,700
2740,40,103,440
2741,36,100,460
2742,51,113,560
2743,25,50,480
2744,41,110,610
2745,34,37,770
2746,51,98,560
2747,7,64,890
2748,52,84,800
2749,46,112,700
2750,7,8,90
2751,34,67,890
2752,32,72,840
2753,45,109,650
2754,49,40,830
2755,5,15,650
2756,4,98,840
2757,43,115,840
2758,37,102,790
2759,47,102,530
2760,20,100,440
2761,5,15,500
2762,39,92,710
2763,54,87,440
2764,12,108,720
2765,43,86,900
2766,52,97,720
2767,52,119,710
2768,50,111,580
2769,2,3,360
2770,18,96,860
2771,34,62,760
2772,67,67,850
2773,24,81,440
2774,55,81,820
2775,49,82,750
2776,23,46,470
2777,51,114,760
2778,34,86,860
2779,59,92,640
2780,33,65,790
2781,26,38,400
2782,36,113,880
2783,57,80,870
2784,4,6,480
2785,64,64,660
2786,55,101,740
2787,68,74,890
2788,33,94,790
2789,1,62,900
2790,31,65,880
2791,52,105,870
2792,34,89,510
2793,9,62,680
2794,64,67,720
2795,12,92,470
2796,50,99,670
2797,4,51,350
2798,39,114,540
2799,48,110,500
2800,25,75,530
2801,47,64,690
2802,44,112,610
2803,31,105,660
2804,8,83,870
2805,32,65,790
2806,51,63,860
2807,47,112,780
2808,59,97,710
2809,34,118,760
2810,31,117,790
2811,71,74,810
2812,19,105,510
2813,7,44,350
2814,47,74,480
2815,48,95,820
2816,20,102,470
2817,37,101,450
2818,52,101,650
2819,57,91,790
2820,60,92,900
2821,37,61,650
2822,19,80,840
2823,50,105,540
2824,53,83,870
2825,45,105,650
2826,35,102,610
2827,18,115,760
2828,51,61,760
2829,19,53,550
2830,55,93,790
2831,1,74,880
2832,36,69,860
2833,55,104,850
2834,8,97,850
2835,42,71,860
2836,45,120,640
2837,49,114,650
2838,43,71,850
2839,17,22,200
2840,42,105,750
2841,38,115,570
2842,4,10,470
2843,53,110,660
2844,37,115,730
2845,74,82,860
2846,77,79,860
2847,49,99,740
2848,50,88,700
2849,33,62,770
2850,50,100,810
2851,48,90,890
2852,4,55,690
2853,64,74,830
2854,40,72,780
2855,42,99,420
2856,53,104,710
2857,50,64,660
2858,50,72,780
2859,46,76,900
2860,54,65,790
2861,50,109,620
2862,44,104,670
2863,45,100,750
2864,14,51,460
2865,23,58,500
2866,58,91,710
2867,20,73,820
2868,57,117,840
2869,34,66,760
2870,19,75,770
2871,32,64,780
2872,48,74,810
2873,4,120,800
2874,40,70,700
2875,20,35,580
2876,31,63,630
2877,30,39,370
2878,20,99,790
2879,75,82,830
2880,76,84,860
2881,3,37,320
2882,16,73,860
2883,60,61,830
2884,6,119,670
2885,48,87,820
2886,48,84,810
2887,1,73,860
2888,28,29,810
2889,50,88,900
2890,32,105,790
2891,2,70,420
2892,42,108,720
2893,54,89,420
2894,48,89,540
2895,17,32,370
2896,55,64,760
2897,47,69,480
2898,31,85,620
2899,45,68,690
2900,48,98,790
2901,57,107,900
2902,31,117,570
2903,32,97,650
2904,59,74,800
2905,68,73,790
2906,6,50,400
2907,66,73,840
2908,59,74,820
2909,47,107,600
2910,53,114,740
2911,56,95,720
2912,64,67,790
2913,1,11,650
2914,36,72,830
2915,8,13,370
2916,51,114,870
2917,35,108,730
2918,9,42,540
2919,55,64,860
2920,61,71,780
2921,10,37,550
2922,41,51,390
2923,61,68,750
2924,4,76,890
2925,39,100,890
2926,37,70,890
2927,11,70,650
2928,2,71,890
2929,51,80,800
2930,50,84,850
2931,59,74,840
2932,19,85,470
2933,51,105,610
2934,42,72,760
2935,38,107,470
2936,35,62,740
2937,40,111,540
2938,54,108,560
2939,2,19,200
2940,56,111,720
2941,4,119,810
2942,14,57,900
2943,4,83,830
2944,60,97,600
2945,12,94,690
2946,51,95,870
2947,21,37,310
2948,19,68,490
2949,13,72,740
2950,50,118,870
2951,31,84,870
2952,33,101,900
2953,51,91,700
2954,86,87,900
2955,44,82,870
2956,86,88,900
2957,14,27,240
2958,65,84,860
2959,38,110,650
2960,22,22,340
2961,8,17,190
2962,40,79,400
2963,54,112,790
2964,15,64,880
2965,59,109,900
2966,3,64,890
2967,6,65,530
2968,10,46,540
2969,17,80,530
2970,5,62,810
2971,40,62,870
2972,8,15,310
2973,57,102,650
2974,2,93,600
2975,44,62,700
2976,52,75,800
2977,72,72,840
2978,56,104,650
2979,55,117,640
2980,50,119,680
2981,68,69,890
2982,2,62,660
2983,55,118,650
2984,35,109,810
2985,50,61,620
2986,42,108,900
2987,38,103,600
2988,50,100,670
2989,15,81,870
2990,42,112,900
2991,49,112,600
2992,33,81,860
2993,19,35,600
2994,18,66,770
2995,47,103,610
2996,60,98,400
2997,37,105,690
2998,15,78,830
2999,46,106,650
3000,12,60,890
3001,46,105,720
3002,41,69,890
3003,9,40,770
3004,25,49,380
3005,48,117,570
3006,52,83,630
3007,1,66,810
3008,53,114,690
3009,49,87,900
3010,73,80,850
3011,36,89,770
3012,33,113,840
3013,44,109,620
3014,18,38,610
3015,5,58,840
3016,4,8,850
3017,19,19,500
3018,39,72,860
3019,17,17,370
3020,56,93,670
3021,16,89,510
3022,55,89,500
3023,26,39,340
3024,70,77,810
3025,41,72,860
3026,8,81,530
3027,56,68,710
3028,5,21,220
3029,59,94,560
3030,57,64,790
3031,15,75,800
3032,12,49,420
3033,22,58,400
3034,51,73,840
3035,41,115,770
3036,58,68,810
3037,31,68,870
3038,54,90,750
3039,49,106,500
3040,58,112,590
3041,8,110,800
3042,26,42,430
3043,37,107,780
3044,52,79,850
3045,54,114,570
3046,14,16,420
3047,45,63,780
3048,37,50,460
3049,53,88,510
3050,54,114,690
3051,8,40,750
3052,14,83,590
3053,50,118,710
3054,60,62,710
3055,20,68,760
3056,45,39,780
3057,13,40,760
3058,48,118,830
3059,15,82,840
3060,64,64,870
3061,46,120,850
3062,35,100,540
3063,41,77,860
3064,29,40,470
3065,6,50,400
3066,20,69,610
3067,12,92,460
3068,58,115,580
3069,34,102,700
3070,55,105,450
3071,2,9,790
3072,54,93,380
3073,33,90,610
3074,43,75,800
3075,33,96,800
3076,18,73,820
3077,52,109,850
3078,37,110,510
3079,14,93,750
3080,9,38,850
3081,42,111,690
3082,6,9,800
3083,57,88,380
3084,2,55,410
3085,17,76,700
3086,47,110,790
3087,44,115,750
3088,32,110,590
3089,62,71,810
3090,48,40,750
3091,7,108,570
3092,59,102,670
3093,33,61,670
3094,46,86,860
3095,42,74,850
3096,54,116,820
3097,45,98,630
3098,69,81,860
3099,9,11,350
3100,35,68,710
3101,58,109,800
3102,11,70,800
3103,19,82,900
3104,49,102,700
3105,35,71,740
3106,50,86,710
3107,31,114,880
3108,42,106,600
3109,54,112,520
3110,52,89,540
3111,79,81,860
3112,2,61,340
3113,46,75,830
3114,3,117,710
3115,10,73,580
3116,47,96,630
3117,38,61,890
3118,8,45,400
3119,48,100,890
3120,31,82,850
3121,4,96,640
3122,62,74,850
3123,56,80,900
3124,51,103,520
3125,45,83,840
3126,40,112,540
3127,6,95,590
3128,19,86,890
3129,48,62,710
3130,39,101,900
3131,40,100,690
3132,36,63,900
3133,44,103,700
3134,47,75,890
3135,46,120,900
3136,19,36,460
3137,19,41,330
3138,4,13,550
3139,54,88,830
3140,9,38,370
3141,52,116,670
3142,17,15,340
3143,55,98,550
3144,50,118,890
3145,83,86,890
3146,57,87,870
3147,25,45,430
3148,3,13,840
3149,35,112,770
3150,12,46,380
3151,72,74,760
3152,6,60,570
3153,50,107,580
3154,33,71,750
3155,45,104,640
3156,50,67,730
3157,8,23,280
3158,35,108,770
3159,52,120,770
3160,52,85,770
3161,4,103,830
3162,50,115,880
3163,2,4,340
3164,40,114,710
3165,59,103,660
3166,41,114,550
3167,45,89,370
3168,14,77,420
3169,18,86,890
3170,9,55,820
3171,53,96,750
3172,12,86,730
3173,44,117,660
3174,55,86,870
3175,55,104,800
3176,53,92,770
3177,45,76,860
3178,38,69,840
3179,8,14,540
3180,60,67,860
3181,4,88,780
3182,58,111,570
3183,35,66,690
3184,8,83,440
3185,73,82,850
3186,41,115,860
3187,59,92,820
3188,46,120,760
3189,34,37,660
3190,16,93,720
3191,49,90,570
3192,56,98,840
3193,51,92,370
3194,35,38,490
3195,43,118,580
3196,49,72,630
3197,17,82,670
3198,4,120,670
3199,10,99,770
3200,19,82,640
3201,2,72,730
3202,50,112,770
3203,35,107,760
3204,37,104,850
3205,39,111,740
3206,56,87,900
3207,41,62,630
3208,44,116,680
3209,53,86,670
3210,44,92,810
3211,2,70,600
3212,41,108,570
3213,33,58,550
3214,7,108,560
