,final_vcpu,final_ram,final_volume
1662,22,88,810
1663,3,54,510
1664,14,26,460
1665,15,78,410
1666,44,62,760
1667,50,78,780
1668,60,73,870
1669,15,33,740
1670,16,79,690
1671,17,114,670
1672,48,83,880
1673,6,65,570
1674,25,108,860
1675,39,107,880
1676,22,34,740
1677,2,84,860
1678,25,109,680
1679,36,113,620
1680,5,113,740
1681,50,82,830
1682,6,88,810
1683,28,93,640
1684,8,29,490
1685,8,25,510
1686,50,111,830
1687,29,100,670
1688,12,36,390
1689,53,84,860
1690,19,85,780
1691,47,72,830
1692,3,79,560
1693,5,85,420
1694,49,115,850
1695,59,61,860
1696,37,105,780
1697,5,16,280
1698,5,33,750
1699,59,69,840
1700,55,67,820
1701,30,97,770
1702,31,91,350
1703,9,71,840
1704,26,96,820
1705,22,83,650
1706,4,83,400
1707,14,86,870
1708,25,89,470
1709,62,82,840
1710,5,110,890
1711,7,60,650
1712,49,63,830
1713,31,102,840
1714,52,66,690
1715,9,56,520
1716,27,88,840
1717,4,105,870
1718,6,66,430
1719,52,78,820
1720,22,110,720
1721,28,101,900
1722,31,100,710
1723,23,97,610
1724,50,67,870
1725,11,80,880
1726,15,75,570
1727,10,87,490
1728,16,85,900
1729,34,97,750
1730,3,8,80
1731,28,81,900
1732,19,61,820
1733,27,38,540
1734,12,82,640
1735,10,108,540
1736,28,88,600
1737,30,105,790
1738,60,80,890
1739,64,84,850
1740,60,74,890
1741,40,108,540
1742,55,68,760
1743,2,33,740
1744,56,62,630
1745,27,20,240
1746,6,108,820
1747,77,81,860
1748,13,114,740
1749,14,70,810
1750,1,77,650
1751,45,67,890
1752,15,58,430
1753,35,73,800
1754,32,100,840
1755,23,105,830
1756,61,84,890
1757,22,88,890
1758,18,83,870
1759,17,62,710
1760,63,65,740
1761,63,73,870
1762,31,82,890
1763,58,70,770
1764,52,79,880
1765,52,83,860
1766,43,106,780
1767,23,88,670
1768,51,114,680
1769,53,73,860
1770,7,97,760
1771,53,66,710
1772,15,57,430
1773,23,75,350
1774,44,67,830
1775,48,111,620
1776,73,76,900
1777,27,36,860
1778,31,66,770
1779,17,66,420
1780,15,31,730
1781,37,73,830
1782,20,40,820
1783,35,118,710
1784,38,116,670
1785,31,102,880
1786,18,87,590
1787,46,68,710
1788,45,115,750
1789,30,32,590
1790,8,19,250
1791,20,90,900
1792,47,112,530
1793,3,82,770
1794,25,91,890
1795,12,73,590
1796,11,35,470
1797,14,113,870
1798,9,72,700
1799,37,110,720
1800,11,97,480
1801,59,73,900
1802,48,108,670
1803,27,91,690
1804,14,73,740
1805,19,67,650
1806,60,65,750
1807,3,18,400
1808,18,62,650
1809,25,91,610
1810,17,79,630
1811,56,66,830
1812,33,91,360
1813,31,103,740
1814,40,114,720
1815,54,84,860
1816,23,80,390
1817,30,93,610
1818,3,59,790
1819,33,79,850
1820,7,32,600
1821,20,84,820
1822,31,93,900
1823,17,37,590
1824,52,86,860
1825,19,34,320
1826,24,84,440
1827,20,77,900
1828,5,74,490
1829,41,118,590
1830,52,61,870
1831,48,71,710
1832,46,111,850
1833,11,82,880
1834,68,73,860
1835,44,102,860
1836,28,103,570
1837,32,69,850
1838,14,69,670
1839,17,57,330
1840,15,33,830
1841,34,119,640
1842,21,76,830
1843,45,116,640
1844,73,79,900
1845,5,99,770
1846,43,102,870
1847,35,84,590
1848,41,108,810
1849,13,78,800
1850,19,83,900
1851,7,101,720
1852,23,108,690
1853,7,88,640
1854,9,100,850
1855,20,101,630
1856,29,106,780
1857,40,73,740
1858,40,101,740
1859,15,73,820
1860,20,71,730
1861,18,85,590
1862,59,71,890
1863,52,105,790
1864,31,100,770
1865,24,98,570
1866,55,86,880
1867,2,61,830
1868,63,64,780
1869,22,39,830
1870,75,81,900
1871,27,88,880
1872,1,91,760
1873,44,76,780
1874,7,85,560
1875,55,113,680
1876,60,65,740
1877,27,83,850
1878,12,68,760
1879,58,63,680
1880,7,87,850
1881,13,71,460
1882,45,117,820
1883,17,81,570
1884,14,87,810
1885,19,63,380
1886,9,59,590
1887,36,101,420
1888,47,65,720
1889,32,100,410
1890,43,120,660
1891,55,69,890
1892,25,75,620
1893,8,31,830
1894,15,75,340
1895,7,65,430
1896,20,73,710
1897,29,90,810
1898,41,82,830
1899,36,77,430
1900,2,89,490
1901,51,116,670
1902,3,111,660
1903,9,30,690
1904,13,99,530
1905,11,66,730
1906,15,67,670
1907,31,64,880
1908,7,110,850
1909,11,30,530
1910,2,13,530
1911,1,51,540
1912,20,90,660
1913,57,74,830
1914,12,64,690
1915,30,84,430
1916,43,74,780
1917,38,99,630
1918,7,32,400
1919,10,90,630
1920,35,67,680
1921,34,83,810
1922,37,98,750
1923,4,61,330
1924,22,88,450
1925,49,68,840
1926,7,33,450
1927,17,61,490
1928,35,119,830
1929,15,65,690
1930,30,91,800
1931,39,69,750
1932,9,85,790
1933,8,79,680
1934,26,79,530
1935,56,61,690
1936,5,67,550
1937,10,21,290
1938,35,98,590
1939,12,100,680
1940,55,72,840
1941,22,95,570
1942,30,89,880
1943,51,67,720
1944,40,108,580
1945,10,59,580
1946,38,93,640
1947,48,114,850
1948,34,68,820
1949,57,72,750
1950,52,88,890
1951,17,26,670
1952,12,99,860
1953,49,62,730
1954,15,83,850
1955,17,77,880
1956,17,38,430
1957,5,31,650
1958,45,67,810
1959,53,116,650
1960,17,70,590
1961,31,91,660
1962,36,92,530
1963,60,67,760
1964,35,93,510
1965,45,64,840
1966,32,74,860
1967,47,73,770
1968,24,101,760
1969,13,109,550
1970,29,109,820
1971,29,93,600
1972,9,116,720
1973,77,84,850
1974,18,91,810
1975,26,81,630
1976,42,112,630
1977,17,71,720
1978,12,83,730
1979,14,69,780
1980,10,79,410
1981,50,63,870
1982,21,89,480
1983,32,79,810
1984,35,105,620
1985,13,113,770
1986,49,61,700
1987,68,78,860
1988,1,15,620
1989,44,111,590
1990,32,96,620
1991,19,68,880
1992,66,66,860
1993,57,72,830
1994,19,70,760
1995,9,108,640
1996,65,77,890
1997,1,83,810
1998,14,16,270
1999,48,103,880
2000,33,81,830
2001,23,34,310
2002,3,59,820
2003,3,21,750
2004,13,64,900
2005,44,108,590
2006,44,108,510
2007,49,75,770
2008,21,77,380
2009,53,68,680
2010,40,103,500
2011,43,86,900
2012,37,90,400
2013,18,82,680
2014,53,117,630
2015,34,105,770
2016,11,80,740
2017,36,94,770
2018,23,87,830
2019,48,108,570
2020,32,117,770
2021,25,38,570
2022,55,120,810
2023,12,103,610
2024,41,111,870
2025,8,23,280
2026,39,90,690
2027,18,72,440
2028,4,102,600
2029,24,81,430
2030,8,20,260
2031,27,107,900
2032,34,106,790
2033,38,114,670
2034,34,75,860
2035,43,113,770
2036,16,78,320
2037,9,68,600
2038,26,35,700
2039,60,76,890
2040,56,119,880
2041,3,32,500
2042,41,107,780
2043,57,71,740
2044,24,94,830
2045,51,117,600
2046,38,104,810
2047,40,102,580
2048,14,95,550
2049,44,105,600
2050,6,99,630
2051,32,101,750
2052,8,16,360
2053,46,68,850
2054,35,108,520
2055,56,65,660
2056,54,61,620
2057,6,34,820
2058,26,92,900
2059,70,70,740
2060,28,92,830
2061,3,55,630
2062,2,7,80
2063,39,116,590
2064,25,82,640
2065,47,107,740
2066,39,71,900
2067,16,93,790
2068,39,79,830
2069,30,74,430
2070,60,67,850
2071,32,104,890
2072,18,69,360
2073,20,70,710
2074,57,75,880
2075,47,120,890
2076,19,89,900
2077,18,76,530
2078,24,96,750
2079,31,107,890
2080,47,70,860
2081,56,74,750
2082,40,109,730
2083,3,15,600
2084,23,93,540
2085,53,82,830
2086,37,114,860
2087,43,114,730
2088,3,57,370
2089,39,104,860
2090,13,105,810
2091,23,35,450
2092,7,110,610
2093,4,58,470
2094,4,57,480
2095,19,101,710
2096,48,66,740
2097,50,66,900
2098,51,74,860
2099,23,97,680
2100,20,88,850
2101,40,73,780
2102,5,106,780
2103,5,83,710
2104,1,98,680
2105,38,110,530
2106,5,27,840
2107,19,100,580
2108,17,82,510
2109,47,66,800
2110,48,117,740
2111,39,99,660
2112,29,106,760
2113,20,102,900
2114,52,64,700
2115,44,98,530
2116,58,66,660
2117,54,74,860
2118,23,77,590
2119,13,82,600
2120,30,95,520
2121,34,114,900
2122,31,103,770
2123,31,98,560
2124,57,77,880
2125,29,106,580
2126,26,85,790
2127,7,91,500
2128,5,61,880
2129,55,84,840
2130,33,104,860
2131,13,35,540
2132,1,50,540
2133,53,120,740
2134,33,98,660
2135,5,81,380
2136,51,90,900
2137,42,90,840
2138,41,107,800
2139,35,104,730
2140,46,62,880
2141,3,112,570
2142,28,90,870
2143,61,61,740
2144,28,85,600
2145,34,71,860
2146,11,63,720
2147,23,96,640
2148,42,115,830
2149,7,19,230
2150,31,108,700
2151,24,26,330
2152,8,102,790
2153,30,105,850
2154,4,62,520
2155,2,26,560
2156,52,117,650
2157,21,105,570
2158,2,110,570
2159,4,72,900
2160,61,76,780
2161,33,96,610
2162,3,8,60
2163,8,118,820
2164,33,69,720
2165,13,56,370
2166,51,119,790
2167,52,67,900
2168,56,63,790
2169,20,21,280
2170,22,86,600
2171,6,77,520
2172,46,83,880
2173,43,78,880
2174,53,65,900
2175,4,35,470
2176,6,74,690
2177,50,72,860
2178,9,38,460
2179,39,85,870
2180,59,67,690
2181,5,108,770
2182,42,82,840
2183,20,87,400
2184,62,72,800
2185,58,67,880
2186,23,95,900
2187,41,110,890
2188,43,110,860
2189,31,109,580
2190,48,87,900
2191,44,120,860
2192,9,22,350
2193,25,100,870
2194,6,85,680
2195,55,116,830
2196,2,13,570
2197,11,83,630
2198,23,35,720
2199,23,17,320
2200,34,96,640
2201,6,78,840
2202,25,80,370
2203,26,82,820
2204,31,97,540
2205,56,66,880
2206,45,77,890
2207,41,119,860
2208,4,57,560
2209,60,70,890
2210,1,58,710
2211,14,65,340
2212,41,82,880
2213,35,74,740
2214,42,64,650
2215,38,62,850
2216,6,103,720
2217,15,38,590
2218,40,120,790
2219,6,30,830
2220,15,73,870
2221,27,84,480
2222,3,60,510
2223,28,84,870
2224,3,35,360
2225,45,70,900
2226,5,25,640
2227,10,92,740
2228,1,54,450
2229,10,110,690
2230,36,103,520
2231,32,116,750
2232,4,54,530
2233,49,63,750
2234,2,36,420
2235,38,68,880
2236,57,61,860
2237,57,64,830
2238,41,74,860
2239,25,26,640
2240,28,83,590
2241,28,105,600
2242,26,98,810
2243,53,69,880
2244,5,84,740
2245,56,65,830
2246,47,81,890
2247,18,85,700
2248,14,106,720
2249,45,120,650
2250,13,102,690
2251,53,120,810
2252,17,81,760
2253,16,81,510
2254,44,120,690
2255,4,105,750
2256,14,25,380
2257,7,67,900
2258,25,71,320
2259,46,79,830
2260,56,64,780
2261,20,79,660
2262,40,75,400
2263,58,71,830
2264,36,85,770
2265,33,95,700
2266,31,83,830
2267,50,75,850
2268,38,101,440
2269,25,95,850
2270,50,70,770
2271,15,71,460
2272,35,97,580
2273,7,25,650
2274,50,67,820
2275,67,70,810
2276,10,86,710
2277,3,99,890
2278,14,96,800
2279,9,27,450
2280,33,84,700
2281,5,97,580
2282,26,94,730
2283,10,115,630
2284,8,24,280
2285,13,61,510
2286,43,104,820
2287,58,85,870
2288,52,75,830
2289,22,17,280
2290,16,83,450
2291,6,78,360
2292,2,89,740
2293,4,55,500
2294,6,81,560
2295,11,62,570
2296,7,16,290
2297,61,77,790
2298,73,74,780
2299,31,90,830
2300,11,83,860
2301,47,109,900
2302,15,67,420
2303,46,68,850
2304,57,77,860
2305,55,114,820
2306,17,86,550
2307,64,69,870
2308,24,107,760
2309,46,75,770
2310,3,91,640
2311,27,101,850
2312,9,62,680
2313,70,70,860
2314,37,62,760
2315,23,93,780
2316,5,104,630
2317,38,111,640
2318,24,94,890
2319,59,73,760
2320,1,95,720
2321,6,19,420
2322,26,78,360
2323,14,88,570
2324,45,100,800
2325,41,62,770
2326,38,109,870
2327,43,63,770
2328,35,34,580
2329,43,66,900
2330,15,82,820
2331,48,69,800
2332,36,70,760
2333,54,72,760
2334,29,99,620
2335,86,86,900
2336,37,35,740
2337,28,90,630
2338,37,104,660
2339,41,103,690
2340,7,34,660
2341,45,119,860
2342,11,96,690
2343,57,119,850
2344,2,25,500
2345,20,18,210
2346,7,81,760
2347,21,62,360
2348,74,79,830
2349,6,59,500
2350,8,18,350
2351,49,114,770
2352,25,86,720
2353,17,61,770
2354,24,92,510
2355,29,84,390
2356,64,67,830
2357,13,116,750
2358,10,89,900
2359,35,100,500
2360,71,77,770
2361,42,116,810
2362,21,89,680
2363,2,94,590
2364,25,91,450
2365,33,67,680
2366,30,117,670
2367,12,70,820
2368,17,78,810
2369,18,63,810
2370,32,93,890
2371,9,92,840
2372,3,36,750
2373,10,64,510
2374,39,109,710
2375,58,80,860
2376,2,95,900
2377,14,78,430
2378,26,35,860
2379,10,11,310
2380,11,70,470
2381,38,100,680
2382,8,39,510
2383,21,82,610
2384,21,92,850
2385,17,57,380
2386,45,76,870
2387,8,29,640
2388,52,120,800
2389,6,21,510
2390,9,60,640
2391,56,68,750
2392,2,55,570
2393,56,80,800
2394,48,68,880
2395,43,89,480
2396,70,72,900
2397,21,102,870
2398,13,65,670
2399,36,109,520
2400,31,100,680
2401,29,91,450
2402,25,102,860
2403,3,11,120
2404,53,84,840
2405,16,69,730
2406,5,39,830
2407,14,32,550
2408,22,24,250
2409,6,32,750
2410,2,18,450
2411,53,89,890
2412,38,65,660
2413,8,23,220
2414,50,63,830
2415,1,89,770
2416,14,105,790
2417,10,92,630
2418,20,33,560
2419,34,115,720
2420,17,75,440
2421,6,110,680
2422,9,25,230
2423,19,40,340
2424,26,93,820
2425,6,27,320
2426,66,69,770
2427,14,96,780
2428,18,60,310
2429,44,102,640
2430,17,38,800
2431,3,69,450
2432,44,108,740
2433,13,112,660
2434,22,66,550
2435,32,86,580
2436,33,113,550
2437,38,100,590
2438,21,96,580
2439,51,120,660
2440,46,78,900
2441,26,76,400
2442,26,34,550
2443,3,22,900
2444,27,72,870
2445,38,107,680
2446,3,54,550
2447,9,57,510
2448,13,68,800
2449,73,88,890
2450,3,32,600
2451,49,64,780
2452,41,90,680
2453,1,88,640
2454,22,37,680
2455,43,112,570
2456,40,91,800
2457,7,107,890
2458,43,103,440
2459,47,67,840
2460,43,104,610
2461,2,33,440
2462,28,103,640
2463,8,86,850
2464,6,56,340
2465,38,99,820
2466,25,106,730
2467,8,30,890
2468,55,80,900
2469,21,85,650
2470,31,107,810
2471,17,34,440
2472,47,112,680
2473,38,111,560
2474,31,68,680
2475,14,84,560
2476,42,99,710
2477,7,57,300
2478,55,70,750
2479,41,110,770
2480,7,30,770
2481,11,82,820
2482,37,113,730
2483,8,14,250
2484,5,65,860
2485,81,84,880
2486,22,78,520
2487,36,102,630
2488,16,74,640
2489,13,77,770
2490,3,92,900
2491,8,77,860
2492,5,99,680
2493,51,79,800
2494,16,91,530
2495,62,67,870
2496,27,82,610
2497,2,106,870
2498,12,102,850
2499,8,73,470
2500,25,91,520
2501,20,86,810
2502,53,114,590
2503,71,80,840
2504,48,65,900
2505,27,80,480
2506,42,103,610
2507,34,119,740
2508,37,64,880
2509,13,55,330
2510,21,89,740
2511,8,97,770
2512,44,73,750
2513,59,61,680
2514,65,87,890
2515,29,112,790
2516,46,70,720
2517,19,68,820
2518,38,97,820
2519,64,69,810
2520,44,87,760
2521,33,113,830
2522,45,62,840
2523,19,72,500
2524,51,70,820
2525,31,103,720
2526,36,103,810
2527,39,104,570
2528,72,72,790
2529,20,56,310
2530,8,103,660
2531,5,96,570
2532,5,74,790
2533,51,111,690
2534,11,73,820
2535,13,69,710
2536,25,37,730
2537,75,76,830
2538,6,20,570
2539,5,107,630
2540,13,33,790
2541,24,30,380
2542,9,38,730
2543,5,113,700
2544,26,93,870
2545,14,88,680
2546,40,110,620
2547,7,106,760
2548,46,105,630
2549,5,113,780
2550,32,91,480
2551,44,109,760
2552,21,55,290
2553,33,80,500
2554,9,114,840
2555,10,75,790
2556,37,104,740
2557,37,86,900
2558,21,85,700
2559,21,79,600
2560,5,118,700
2561,10,80,610
2562,42,63,750
2563,55,75,850
2564,40,111,830
2565,25,80,680
2566,6,89,750
2567,8,35,620
2568,43,72,720
2569,15,105,670
2570,7,98,710
2571,43,111,530
2572,59,71,800
2573,12,75,580
2574,13,17,410
2575,62,77,830
2576,3,104,890
2577,53,115,740
2578,21,73,480
2579,61,78,800
2580,21,44,300
2581,8,118,750
2582,3,102,620
2583,4,19,170
2584,32,96,850
2585,40,89,710
2586,60,63,640
2587,8,72,440
2588,46,118,700
2589,17,33,340
2590,37,65,710
2591,9,106,820
2592,17,85,610
2593,59,119,840
2594,34,98,650
2595,5,89,480
2596,16,39,770
2597,13,37,550
2598,4,38,850
2599,46,109,570
2600,33,84,850
2601,23,97,630
2602,26,59,310
2603,1,9,230
2604,63,64,700
2605,14,106,850
2606,62,66,700
2607,23,36,640
2608,56,78,830
2609,5,26,680
2610,5,31,430
2611,55,82,860
2612,41,118,850
2613,3,45,280
2614,58,81,870
2615,44,94,670
2616,22,31,620
2617,23,87,860
2618,20,72,820
2619,51,117,900
2620,24,88,680
2621,53,113,820
2622,20,71,750
2623,46,82,900
2624,27,95,880
2625,63,72,850
2626,2,31,730
2627,62,73,770
2628,55,80,810
2629,8,27,300
2630,13,68,680
2631,9,58,370
2632,34,34,570
2633,20,74,570
2634,14,109,650
2635,36,77,840
2636,2,30,670
2637,5,85,410
2638,42,81,830
2639,3,25,600
2640,38,76,810
2641,5,109,630
2642,13,100,820
2643,25,76,550
2644,14,33,600
2645,18,88,500
2646,27,95,690
2647,3,71,440
2648,6,57,390
2649,10,102,470
2650,50,67,840
2651,38,110,800
2652,2,31,610
2653,16,87,780
2654,66,70,760
2655,74,78,830
2656,69,90,900
2657,33,107,900
2658,10,30,450
2659,74,75,840
2660,43,71,760
2661,4,91,710
2662,17,69,850
2663,38,86,520
2664,47,70,820
2665,48,111,630
2666,5,104,580
2667,18,60,370
2668,46,73,810
2669,5,9,150
2670,42,85,830
2671,9,91,790
2672,5,24,830
2673,29,35,830
2674,44,65,820
2675,45,63,880
2676,37,69,890
2677,77,80,810
2678,13,36,590
2679,25,80,330
2680,24,70,400
2681,47,65,850
2682,5,14,220
2683,10,78,450
2684,16,97,750
2685,49,76,860
2686,18,39,820
2687,50,108,870
2688,62,64,790
2689,9,92,490
2690,1,82,840
2691,64,75,870
2692,47,61,720
2693,18,85,490
2694,2,20,740
2695,45,113,830
2696,43,104,680
2697,11,117,640
2698,63,63,750
2699,75,76,780
2700,8,85,390
2701,12,67,790
2702,19,27,840
2703,40,109,900
2704,25,78,530
2705,13,68,750
2706,61,70,700
2707,58,72,730
2708,36,62,860
2709,36,86,380
2710,44,112,710
2711,41,119,680
2712,29,77,480
2713,47,92,730
2714,17,60,510
2715,49,88,900
2716,49,72,820
2717,4,95,600
2718,5,19,570
2719,31,34,740
2720,7,27,480
2721,55,115,690
2722,55,72,720
2723,31,75,680
2724,12,62,690
2725,46,113,770
2726,41,104,640
2727,47,72,770
2728,42,105,710
2729,34,80,850
2730,18,83,830
2731,27,93,440
2732,75,86,870
2733,26,97,730
2734,22,89,870
2735,52,114,690
2736,19,75,790
2737,9,9,260
2738,5,63,820
2739,1,34,330
2740,49,113,660
2741,22,28,320
2742,5,76,420
2743,45,109,800
2744,38,64,890
2745,33,97,640
2746,7,71,520
2747,35,116,650
2748,15,68,700
2749,1,88,690
2750,39,69,710
2751,45,86,870
2752,28,100,640
2753,33,76,800
2754,3,48,360
2755,16,82,690
2756,48,72,830
2757,15,75,890
2758,8,51,250
2759,32,105,470
2760,10,37,700
2761,45,108,610
2762,57,117,880
2763,12,81,860
2764,31,91,430
2765,43,73,820
2766,48,67,750
2767,32,75,900
2768,24,100,620
2769,8,31,900
2770,43,115,830
2771,38,106,820
2772,8,30,670
2773,14,58,320
2774,21,15,230
2775,58,74,870
2776,4,69,880
2777,10,69,410
2778,39,99,870
2779,25,92,880
2780,34,89,790
2781,35,111,560
2782,6,97,510
2783,54,71,720
2784,14,67,690
2785,4,31,830
2786,39,115,620
2787,35,70,900
2788,8,67,840
2789,5,36,330
2790,4,28,440
2791,6,94,590
2792,52,112,620
2793,23,104,840
2794,39,85,540
2795,55,61,800
2796,26,84,520
2797,31,84,750
2798,36,94,740
2799,35,99,660
2800,1,26,730
2801,30,98,660
2802,2,109,560
2803,49,61,660
2804,5,52,370
2805,6,15,260
2806,3,29,400
2807,17,78,500
2808,66,81,880
2809,49,83,880
2810,13,53,280
2811,18,113,890
2812,20,82,400
2813,8,114,810
2814,13,113,670
2815,54,71,820
2816,29,97,790
2817,39,64,760
2818,9,106,790
2819,30,99,840
2820,4,16,290
2821,14,53,310
2822,2,77,550
2823,12,86,450
2824,11,65,780
2825,7,109,620
2826,8,88,750
2827,32,98,800
2828,48,108,740
2829,33,83,490
2830,49,109,550
2831,31,69,750
2832,21,39,520
2833,47,76,810
2834,34,98,630
2835,52,117,740
2836,32,85,640
2837,31,88,460
2838,4,100,730
2839,5,67,380
2840,35,65,750
2841,67,76,840
2842,52,80,880
2843,10,19,240
2844,4,92,740
2845,8,93,430
2846,32,87,660
2847,17,81,470
2848,37,69,740
2849,12,65,730
2850,51,88,880
2851,7,18,260
2852,34,102,800
2853,8,118,870
2854,42,90,490
2855,20,90,850
2856,57,69,890
2857,7,20,320
2858,34,106,760
2859,26,33,550
2860,39,76,760
2861,3,29,420
2862,18,39,830
2863,60,64,660
2864,42,113,710
2865,40,118,590
2866,20,102,800
2867,23,108,840
2868,7,49,280
2869,73,80,830
2870,45,93,450
2871,42,118,820
2872,7,13,260
2873,42,119,700
2874,9,66,720
2875,44,115,720
2876,27,75,700
2877,8,110,760
2878,13,107,810
2879,53,74,810
2880,6,59,430
2881,1,93,520
2882,31,105,760
2883,17,103,860
2884,4,86,570
2885,1,99,790
2886,8,30,310
2887,25,80,520
2888,1,92,620
2889,39,98,780
2890,44,95,750
2891,31,70,720
2892,41,105,540
2893,58,61,720
2894,5,28,560
2895,44,63,630
2896,39,106,720
2897,20,80,540
2898,16,34,310
2899,43,104,890
2900,34,97,870
2901,7,34,850
2902,21,60,370
2903,28,77,450
2904,3,50,350
2905,76,81,900
2906,46,101,900
2907,1,58,560
2908,34,103,660
2909,27,89,490
2910,9,30,380
2911,39,104,740
2912,38,36,750
2913,70,75,780
2914,40,62,630
2915,52,77,860
2916,14,61,800
2917,41,61,790
2918,44,65,870
2919,33,108,660
2920,7,39,770
2921,7,34,610
2922,8,90,870
2923,24,31,490
2924,44,63,780
2925,59,69,820
2926,67,76,900
2927,38,80,790
2928,41,75,850
2929,18,92,520
2930,15,117,770
2931,33,94,880
2932,73,80,880
2933,21,105,890
2934,25,36,570
2935,18,82,880
2936,32,106,460
2937,39,89,900
2938,59,71,770
2939,10,87,730
2940,2,102,560
2941,48,108,830
2942,37,101,690
2943,10,18,230
2944,36,104,640
2945,17,69,620
2946,15,64,850
2947,38,80,830
2948,17,63,480
2949,17,79,490
2950,10,89,740
2951,37,76,880
2952,1,92,490
2953,22,83,820
2954,40,62,810
2955,37,76,840
2956,13,84,450
2957,71,87,890
2958,35,102,730
2959,7,63,550
2960,49,63,660
2961,27,75,890
2962,4,67,410
2963,9,17,280
2964,8,31,400
2965,1,92,740
2966,15,58,370
2967,4,10,130
2968,55,115,730
2969,32,95,520
2970,27,91,430
2971,42,111,860
2972,38,107,830
2973,23,110,860
2974,35,95,670
2975,15,79,800
2976,43,113,860
2977,16,110,890
2978,3,11,220
2979,11,59,430
2980,12,108,620
2981,4,97,590
2982,29,86,680
2983,18,96,620
2984,32,106,780
2985,46,79,850
2986,5,91,880
2987,9,115,880
2988,40,100,480
2989,37,32,500
2990,34,97,760
2991,26,95,870
2992,17,72,450
2993,33,99,650
2994,2,76,530
2995,40,73,800
2996,56,61,870
2997,33,101,680
2998,12,96,430
2999,42,97,900
3000,32,120,780
3001,58,118,870
3002,16,93,480
3003,39,62,860
3004,5,64,360
3005,37,100,880
3006,21,82,800
3007,38,108,720
3008,26,80,660
3009,17,86,540
3010,57,61,850
3011,38,105,790
3012,38,99,860
3013,9,79,640
3014,45,107,550
3015,42,113,620
3016,45,114,820
3017,46,109,780
3018,39,103,900
3019,46,111,860
3020,8,16,320
3021,40,118,680
3022,54,82,840
3023,41,94,470
3024,8,27,370
3025,13,94,620
3026,68,72,790
3027,37,107,580
3028,16,30,310
3029,45,117,670
3030,60,69,750
3031,2,30,660
3032,18,72,810
3033,5,18,340
3034,28,93,780
3035,31,92,830
3036,6,78,370
3037,14,45,320
3038,31,101,600
3039,33,71,870
3040,48,67,890
3041,39,64,800
3042,48,108,580
3043,37,105,470
3044,8,58,550
3045,1,34,550
3046,11,66,550
3047,32,63,690
3048,9,21,250
3049,3,93,560
3050,42,77,880
3051,26,107,670
3052,22,34,340
3053,34,87,490
3054,48,62,730
3055,57,117,820
3056,2,62,540
3057,22,90,450
3058,7,88,690
3059,33,117,660
3060,2,54,530
3061,3,54,420
3062,16,74,460
3063,23,64,310
3064,4,28,580
3065,52,77,800
3066,15,75,810
3067,2,63,690
3068,5,32,610
3069,13,73,370
3070,6,58,550
3071,14,85,850
3072,4,30,330
3073,25,106,800
3074,25,20,290
3075,46,107,520
3076,42,76,840
3077,33,103,770
3078,8,86,550
3079,47,118,880
3080,52,73,890
3081,13,93,600
3082,17,27,400
3083,40,93,510
3084,13,34,830
3085,62,64,700
3086,3,18,670
3087,52,120,630
3088,12,32,360
3089,7,102,670
3090,48,85,880
3091,6,26,400
3092,46,117,740
3093,15,88,890
3094,22,96,540
3095,47,71,740
3096,1,94,890
3097,8,108,850
3098,56,68,690
3099,42,63,690
3100,54,70,750
3101,1,89,900
3102,38,109,680
3103,27,102,540
3104,22,96,650
3105,28,34,640
3106,5,36,750
3107,53,65,760
3108,15,100,640
3109,8,110,770
3110,18,96,570
3111,7,37,660
3112,26,67,350
3113,41,103,590
3114,17,38,790
3115,53,61,660
3116,51,109,610
3117,34,82,730
3118,18,108,850
3119,43,71,790
3120,3,108,540
3121,8,36,510
3122,29,108,630
3123,30,92,840
3124,43,106,730
3125,17,64,370
3126,17,59,420
3127,39,63,650
3128,50,112,900
3129,36,83,900
3130,33,111,830
3131,33,116,800
3132,36,118,880
3133,43,117,790
3134,47,115,880
3135,42,75,760
3136,30,90,680
3137,24,107,780
3138,4,15,300
3139,6,74,870
3140,31,72,850
3141,18,97,510
3142,13,95,730
3143,9,92,560
3144,56,78,830
3145,17,29,670
3146,17,89,620
3147,6,102,680
3148,36,107,660
3149,6,92,840
3150,40,105,730
3151,29,87,570
3152,30,88,860
3153,51,70,700
3154,52,64,760
3155,20,34,610
3156,22,88,830
3157,68,73,890
3158,46,107,570
3159,24,83,540
3160,8,18,270
3161,9,32,500
3162,57,75,830
3163,1,46,350
3164,31,67,680
3165,19,37,740
3166,25,104,800
3167,21,76,870
3168,7,101,900
3169,23,87,540
3170,16,65,750
3171,14,83,840
3172,29,15,300
3173,34,72,460
3174,31,120,630
3175,77,88,900
3176,42,70,710
3177,5,16,210
3178,26,102,600
3179,63,67,770
3180,17,75,470
3181,49,80,840
3182,9,83,490
3183,53,73,840
3184,35,98,830
3185,50,118,870
3186,34,63,830
3187,62,79,790
3188,21,31,660
3189,8,102,730
3190,2,80,820
3191,15,71,530
3192,45,111,900
3193,37,85,850
3194,9,36,480
3195,24,83,370
3196,59,65,870
3197,12,71,770
3198,20,32,810
3199,11,36,690
3200,9,108,510
3201,60,89,890
3202,1,27,390
3203,18,77,840
3204,40,87,900
3205,43,114,840
3206,46,102,870
3207,44,66,770
3208,26,31,380
3209,37,105,740
3210,20,83,430
3211,49,76,900
3212,43,99,650
3213,60,69,850
3214,38,105,780
