,vcpu,ram,volume
124242,71,87,890
95126,35,42,730
24694,7,26,550
112836,49,63,660
73251,24,24,890
14083,4,32,410
9252,3,17,280
27164,8,12,400
2752,1,39,740
50098,15,23,370
12025,4,4,130
117162,55,55,730
89781,32,35,520
71913,23,41,430
105195,42,51,860
70166,22,54,830
42854,12,57,860
76523,25,43,670
19508,5,79,800
106448,43,53,860
32956,9,52,890
8119,3,3,220
38001,11,24,430
29601,8,54,620
14636,4,42,590
71785,23,38,680
45437,13,45,620
90357,32,46,780
110328,46,79,850
18042,5,35,880
19021,5,57,880
102162,40,40,480
63414,20,20,500
93278,34,37,760
67043,21,38,870
50673,15,32,450
91719,33,39,650
6522,2,35,530
103316,40,73,800
79381,26,61,870
91823,33,41,680
35844,10,43,430
84490,29,38,900
90882,32,60,780
119064,58,58,870
39227,11,46,480
101743,39,62,860
17760,5,31,360
76544,25,43,880
56333,17,32,800
72501,23,54,720
73486,24,28,660
56307,17,32,540
81459,27,61,850
76760,25,48,790
99445,38,39,860
31842,9,30,640
83139,28,52,550
105248,42,53,620
108690,45,54,820
109526,46,49,780
101025,39,43,900
79149,26,54,860
16744,5,16,250
102929,40,58,680
117101,54,82,840
82837,28,45,470
27002,8,10,370
38956,11,40,620
123373,68,72,790
98366,37,47,580
40434,12,14,310
108780,45,57,670
87513,30,69,750
4915,2,11,660
30115,8,72,810
16042,5,7,340
71742,23,37,780
87871,31,32,830
21701,6,36,370
47161,14,23,260
69948,22,49,600
92877,33,71,870
112058,48,67,890
101792,39,64,800
86947,30,51,580
98266,37,45,470
27982,8,23,550
1209,1,15,550
38079,11,25,550
90960,32,63,690
27070,8,11,250
10805,3,42,560
43326,12,77,880
54626,16,55,670
46891,14,19,340
80480,27,38,490
111912,48,62,730
118465,57,57,820
6172,2,29,540
64516,20,38,450
25248,7,35,690
92485,33,57,660
5851,2,24,530
9822,3,25,420
44860,13,34,460
70915,23,24,310
8902,3,12,580
115598,52,77,800
19455,5,75,810
6062,2,27,690
12811,4,13,610
41655,12,32,370
20993,6,24,550
15823,4,85,850
12860,4,14,330
48898,14,56,800
55501,17,20,220
109415,46,47,520
43308,12,76,840
91929,33,43,770
28720,8,35,550
110859,47,58,880
70685,22,73,890
35764,10,41,600
37283,11,14,400
78834,26,47,510
24101,7,17,830
121148,62,64,700
8337,3,5,670
115207,52,60,630
27540,8,17,360
22270,6,47,670
60738,18,85,880
19949,6,10,400
109822,46,57,740
19580,5,88,890
56983,17,45,540
111183,47,71,740
2767,1,39,890
18838,5,52,850
79545,26,68,690
105580,42,63,690
116918,54,70,750
2554,1,35,900
99892,38,49,680
62606,19,52,540
54173,16,44,650
49918,15,20,640
9225,3,16,750
72846,23,65,760
42265,12,43,640
15302,4,58,770
42440,12,47,570
9506,3,20,660
75603,25,27,350
84802,29,45,590
31059,9,18,790
72726,23,61,660
87027,30,53,610
80171,27,32,730
36234,10,51,850
106954,43,71,790
7322,2,52,540
16989,5,19,510
57531,17,59,630
67290,21,43,840
106148,43,46,730
55856,17,25,370
55660,17,22,420
39856,11,63,650
81269,27,55,900
97831,36,83,900
62815,19,57,830
92465,33,56,800
97329,36,58,880
106583,43,57,790
77144,25,58,880
105845,42,75,760
74115,24,39,680
45893,13,56,780
12128,4,5,300
21156,6,26,870
89413,31,72,850
48429,14,45,510
38864,11,38,730
29133,8,43,560
79734,26,78,830
37233,11,13,670
48097,14,38,620
18527,5,45,680
96889,36,47,660
21802,6,37,840
74705,24,52,730
74052,24,38,570
78045,26,31,860
68194,21,70,700
115334,52,64,760
43696,13,16,610
61723,19,33,830
123401,68,73,890
83179,28,53,570
64472,20,37,540
26828,8,8,260
27329,8,14,500
81772,27,75,830
1624,1,21,350
89291,31,67,680
34375,10,18,740
57183,17,49,800
63658,20,23,870
18503,5,44,900
69092,22,32,540
22899,6,65,750
47417,14,26,840
46593,14,15,300
80144,27,32,460
89097,31,60,630
125121,77,88,900
105750,42,70,710
1175,1,15,210
48945,14,58,600
121636,63,67,770
41998,12,38,470
113177,49,80,840
32061,9,34,490
116281,53,73,840
72188,23,46,830
113568,50,58,870
94338,34,63,830
121442,62,79,790
46553,14,14,660
25711,7,44,730
6380,2,32,820
47575,14,29,530
72657,23,58,900
99324,37,85,850
20641,6,19,480
71479,23,33,370
85540,29,65,870
7896,2,71,770
43488,13,13,810
24087,7,17,690
29476,8,51,510
87757,30,89,890
962,1,12,390
58471,18,23,840
80414,27,36,900
74896,24,57,840
82922,28,46,870
49190,14,66,770
49821,15,19,380
98293,37,45,740
59168,18,35,430
63278,19,76,900
86558,30,42,650
87523,30,69,850
99728,38,45,780
90034,32,40,400
52292,15,74,890
31225,9,21,320
85369,29,59,870
34539,10,21,250
96147,35,72,890
103883,41,49,800
5234,2,15,750
26743,7,79,900
86934,30,50,850
40132,11,75,830
23236,6,88,900
44807,13,33,500
47273,14,24,710
22633,6,56,790
79542,26,67,890
96856,36,46,770
93568,34,43,630
24787,7,27,840
116060,53,63,880
5853,2,24,550
18853,5,53,620
81829,27,79,860
43508,13,14,240
120945,61,74,870
57476,17,57,730
70237,22,56,830
96682,36,42,890
77402,25,68,710
25130,7,33,640
19927,6,10,180
123690,69,76,770
53136,16,26,270
119242,58,64,880
15217,4,56,590
18941,5,55,770
112051,48,67,820
55398,17,18,620
78023,26,31,640
44499,13,28,420
90653,32,53,870
35982,10,45,880
72706,23,60,760
42936,12,60,720
87565,30,71,860
116305,53,75,750
115931,53,59,770
113355,50,52,870
118012,56,62,690
105014,42,47,710
7167,2,48,610
109580,46,51,510
51494,15,48,580
95027,35,40,730
120061,59,80,830
112240,48,77,860
45064,13,37,850
123736,69,79,840
57633,17,62,750
18482,5,44,690
112922,49,66,740
41057,12,22,740
43957,13,20,320
64935,20,46,760
75797,25,30,430
36370,10,55,710
96620,36,41,760
6729,2,39,460
84031,29,30,830
117794,55,85,900
105221,42,52,730
70827,22,86,880
13933,4,29,710
110863,47,59,600
117060,54,78,850
99849,38,48,670
88484,31,44,660
104572,41,72,790
50854,15,35,550
104695,41,80,860
55549,17,20,700
2027,1,27,390
114228,51,54,650
27262,8,13,600
96797,36,45,630
97114,36,52,860
86782,30,47,590
29757,8,58,800
62403,19,47,560
47943,14,35,700
17244,5,23,280
50124,15,23,630
87597,30,73,810
35295,10,32,770
99412,38,39,530
12117,4,5,190
122982,67,67,690
5941,2,25,770
101939,39,70,860
107023,43,75,780
23015,6,70,760
63555,20,22,520
22684,6,58,630
114685,51,69,870
13473,4,22,660
112737,49,59,850
64265,20,33,690
76170,25,36,710
59779,18,47,600
85543,29,65,900
74647,24,51,540
5521,2,19,680
81335,27,57,870
4509,2,6,700
106685,43,60,850
93245,34,37,430
112229,48,76,890
88472,31,44,540
15704,4,74,870
120516,60,77,780
24019,7,16,750
70118,22,53,720
109489,46,48,830
100145,38,55,900
98502,37,50,680
119100,58,60,600
115445,52,68,890
36866,10,73,900
123458,68,77,840
53986,16,40,720
91364,33,33,370
11125,3,49,610
94133,34,57,610
52416,15,86,870
19025,5,58,590
28986,8,40,560
21400,6,30,810
121210,62,66,810
98731,37,56,720
45752,13,52,830
125083,77,82,850
23200,6,82,870
72694,23,60,640
112493,49,52,860
88353,31,41,790
31630,9,27,380
91310,32,81,860
57021,17,46,470
119837,59,67,800
79282,26,58,810
61951,19,37,890
13818,4,27,810
22626,6,56,720
104315,41,61,860
62296,19,44,840
61947,19,37,850
68890,22,29,320
80102,27,31,630
13391,4,21,530
103315,40,73,790
6479,2,34,660
40014,11,69,760
17537,5,27,590
111386,47,88,900
38227,11,27,740
43778,13,17,690
34666,10,22,830
58023,17,83,870
85272,29,56,890
15431,4,62,840
10745,3,41,450
96286,35,83,850
2074,1,27,860
66053,21,22,650
68134,21,67,760
19400,5,72,770
24221,7,19,580
50969,15,37,610
79698,26,75,890
21497,6,32,590
41537,12,30,380
105276,42,53,900
18318,5,41,490
13715,4,26,420
97669,36,71,900
3666,1,62,680
12886,4,14,590
88831,31,52,730
85599,29,68,740
40223,11,82,900
72660,23,59,610
33689,9,87,870
18884,5,54,560
71244,23,29,400
48222,14,40,840
123580,69,70,720
19295,5,67,770
31262,9,21,690
77581,25,77,880
101298,39,50,550
2452,1,34,440
94192,34,58,870
30486,9,11,380
104142,41,56,730
111994,48,65,740
115956,53,60,710
83848,28,79,890
19731,6,7,680
44787,13,32,880
9815,3,25,350
104365,41,63,790
2355,1,32,620
66095,21,23,390
114389,51,58,880
30571,9,12,440
45617,13,49,680
117177,55,55,880
431,1,5,820
116978,54,73,780
39945,11,66,760
86401,30,39,580
8062,2,82,890
119690,59,62,630
110586,47,51,670
121433,62,78,820
30708,9,14,260
32442,9,41,590
47265,14,24,630
69303,22,36,390
51641,15,51,820
47527,14,28,670
61143,19,24,610
22939,6,66,900
111251,47,74,880
75170,24,67,730
105016,42,47,730
61341,19,27,640
98981,37,64,780
125371,81,82,830
76727,25,47,890
24938,7,30,490
99333,37,86,890
44029,13,21,340
111827,48,59,780
51630,15,51,710
16077,5,7,690
40552,12,15,730
104687,41,79,890
119764,59,64,820
115561,52,74,880
99536,38,41,760
10020,3,28,480
104150,41,56,810
116689,54,61,710
109073,45,67,750
21336,6,29,780
77301,25,64,680
88812,31,52,540
51872,15,58,610
111738,48,56,880
17035,5,20,260
45505,13,46,850
62736,19,55,730
76371,25,40,620
117532,55,67,890
116459,54,54,720
8218,3,4,340
109178,45,72,750
7622,2,60,780
71773,23,38,560
3415,1,54,770
93890,34,50,770
124643,74,75,900
20387,6,15,880
4695,2,8,890
17155,5,21,760
43300,12,76,760
45264,13,41,790
45398,13,44,690
55443,17,19,350
73039,23,74,800
951,1,12,280
43181,12,69,830
4325,2,4,570
32535,9,43,550
3538,1,58,620
102032,39,75,890
14549,4,40,710
23992,7,16,480
72228,23,47,790
25238,7,35,590
120564,60,80,900
78032,26,31,730
102595,40,49,670
123509,68,81,890
38268,11,28,520
93074,34,34,370
74695,24,52,630
59819,18,48,570
113741,50,64,830
40416,12,13,900
11167,3,50,620
100849,39,40,610
8327,3,5,570
597,1,7,790
64372,20,35,630
82042,28,30,470
13846,4,28,460
116450,54,54,630
51665,15,52,670
61129,19,24,470
10616,3,38,690
106992,43,73,800
94443,34,67,860
123571,69,69,840
12803,4,13,530
98507,37,50,730
67029,21,38,730
118683,57,64,900
48272,14,41,840
4813,2,10,440
109685,46,53,790
118922,57,76,830
107525,44,52,730
115462,52,69,840
22178,6,45,640
65932,20,87,890
59869,18,49,650
117279,55,58,880
34569,10,21,550
112148,48,72,740
31211,9,20,880
75974,25,33,430
90030,32,39,870
44931,13,35,610
59473,18,40,830
43785,13,17,760
83188,28,53,660
61102,19,23,870
30902,9,16,690
23342,7,8,260
70413,22,62,700
86173,30,35,440
33178,9,59,660
59134,18,34,650
49708,15,17,700
28594,8,33,420
511,1,6,770
32872,9,50,840
39827,11,62,640
37130,11,12,420
100449,38,65,890
91889,33,42,850
101662,39,60,640
94413,34,66,800
9283,3,17,590
16755,5,16,360
103283,40,71,840
87260,30,59,870
104411,41,65,720
29536,8,52,720
18326,5,41,570
3280,1,51,560
21572,6,33,760
52013,15,62,800
103529,41,41,900
106730,43,62,710
116519,54,56,610
69071,22,32,330
29021,8,41,410
26878,8,8,760
25764,7,45,800
80929,27,47,660
50833,15,34,900
101048,39,44,660
50578,15,30,690
23258,7,7,250
100715,38,80,850
93474,34,41,660
105344,42,55,850
71007,23,25,570
30107,8,72,730
79797,26,84,890
82261,28,33,890
17838,5,32,550
112313,48,84,890
112138,48,71,830
5769,2,23,380
11445,3,57,810
70093,22,52,850
36178,10,50,690
121273,62,69,750
42809,12,56,750
123144,67,75,750
78542,26,40,880
25281,7,36,470
5513,2,19,600
79483,26,65,790
66319,21,26,650
120382,60,69,840
59197,18,35,720
41202,12,24,840
58301,18,21,510
62932,19,61,740
95051,35,41,470
31303,9,22,410
799,1,10,350
121441,62,78,900
22030,6,42,570
124882,75,85,880
103408,40,79,850
122024,64,67,870
41634,12,31,750
104380,41,64,670
57245,17,51,610
56860,17,42,720
50872,15,35,730
2366,1,32,730
73203,24,24,410
56018,17,27,700
21817,6,38,460
52510,16,17,220
77615,25,80,860
76022,25,34,340
29092,8,42,630
10128,3,30,330
86848,30,48,820
52786,16,20,820
81746,27,73,900
7707,2,63,760
19038,5,58,720
70206,22,55,870
14534,4,40,560
64657,20,40,830
72238,23,47,890
43447,13,13,400
67635,21,51,810
42540,12,49,720
12481,4,9,490
79661,26,73,850
4415,2,5,610
26078,7,53,620
78706,26,44,580
84876,29,46,880
9976,3,27,670
91692,33,38,900
39456,11,51,670
48939,14,57,870
62225,19,43,600
20118,6,12,500
84595,29,41,420
47582,14,29,600
34838,10,25,540
83729,28,72,750
92050,33,46,600
60290,18,60,900
42303,12,44,550
89243,31,65,690
7177,2,48,710
14726,4,44,540
101253,39,49,510
20350,6,15,510
90075,32,40,810
119256,58,65,760
7740,2,64,820
58942,18,31,470
105546,42,62,630
119015,57,85,860
111249,47,74,860
28497,8,31,620
116707,54,61,890
8354,3,5,840
69245,22,35,360
34836,10,25,520
109192,45,72,890
57223,17,50,790
124018,70,84,900
97557,36,66,880
84359,29,36,660
60564,18,71,890
44078,13,21,830
4473,2,6,340
125385,81,83,890
26889,8,8,870
91424,33,34,400
34440,10,19,670
42344,12,45,500
92591,33,60,760
83837,28,78,900
85163,29,53,880
11187,3,50,820
65598,20,65,740
81142,27,52,740
96252,35,79,890
76522,25,43,660
54147,16,43,860
103801,41,47,830
49282,14,70,790
55507,17,20,280
6059,2,27,660
66514,21,29,710
75085,24,63,900
46124,13,64,650
98189,37,43,630
19759,6,8,130
54333,16,47,900
83423,28,60,630
37037,11,11,280
35375,10,34,420
54418,16,49,900
73502,24,28,820
93766,34,47,790
8387,3,6,320
26229,7,57,710
78922,26,49,540
54600,16,54,770
5000,2,12,720
67052,21,39,440
35966,10,45,720
93113,34,34,760
34523,10,20,790
63610,20,23,390
72949,23,69,850
84300,29,35,620
82113,28,31,580
50325,15,26,660
19354,5,70,700
81456,27,61,820
106807,43,65,670
26905,8,9,210
118697,57,65,780
114253,51,54,900
87536,30,70,770
9249,3,17,250
75309,24,73,890
118856,57,72,830
24792,7,27,890
54995,16,67,820
23744,7,13,280
33211,9,60,680
56894,17,43,580
60148,18,56,780
120897,61,72,740
95612,35,53,860
29233,8,45,630
13517,4,23,420
103666,41,44,830
74714,24,52,820
91142,32,70,830
58391,18,22,720
45172,13,39,880
43262,12,73,860
104351,41,63,650
61353,19,27,760
88763,31,50,840
100408,38,64,740
45376,13,44,470
51686,15,52,880
49556,15,15,670
39369,11,49,610
37911,11,22,880
124702,74,80,840
27664,8,18,870
111083,47,66,840
62412,19,47,650
12609,4,11,160
94633,34,78,780
645,1,8,440
119820,59,66,870
82641,28,41,410
20334,6,15,350
114970,52,53,640
39659,11,56,850
62476,19,48,860
107844,44,61,860
54934,16,65,700
1496,1,19,480
4152,2,2,590
5500,2,19,470
60890,19,20,820
44921,13,35,510
34139,10,15,600
60526,18,70,710
34213,10,16,590
109879,46,59,660
91923,33,43,710
113536,50,57,880
25590,7,42,470
55187,16,77,890
30932,9,17,250
73789,24,33,690
19372,5,70,880
105943,42,82,900
77831,26,28,550
102680,40,51,710
55326,17,17,630
40491,12,14,880
26590,7,70,810
2707,1,38,810
108149,44,75,760
110902,47,60,680
95967,35,64,890
82643,28,41,430
91446,33,34,620
115571,52,75,820
65362,20,57,740
71732,23,37,680
45911,13,57,620
51723,15,53,870
101879,39,68,690
53422,16,30,630
53142,16,26,330
21359,6,30,400
60835,19,20,270
109508,46,49,600
124907,76,76,830
907,1,11,630
47358,14,25,900
47359,14,26,260
124235,71,86,860
28033,8,24,390
115806,53,55,860
9027,3,14,280
25978,7,50,790
3032,1,45,630
107342,44,48,520
124546,73,80,810
19540,5,82,820
103588,41,43,520
9164,3,15,890
78982,26,50,730
76298,25,39,400
9233,3,16,830
31022,9,18,420
69803,22,45,890
82294,28,34,650
99540,38,41,800
13237,4,19,400
73448,24,28,280
17209,5,22,610
53475,16,31,560
115275,52,62,720
14299,4,35,860
25606,7,42,630
58618,18,26,330
54910,16,64,720
105644,42,65,800
119853,59,68,730
91532,33,36,370
66283,21,26,290
41890,12,36,460
45647,13,50,570
92194,33,49,750
71364,23,31,390
50254,15,25,600
99666,38,44,620
124756,74,87,890
102205,40,41,410
7901,2,71,820
77761,26,27,480
46882,14,19,250
105780,42,71,810
110440,47,47,870
91003,32,64,850
78306,26,36,620
118164,56,68,680
78616,26,42,630
26968,8,9,840
3888,1,71,740
32971,9,53,660
74722,24,52,900
51083,15,39,700
98204,37,43,780
9293,3,17,690
124247,71,89,890
121767,63,73,850
115262,52,61,880
40668,12,17,400
58550,18,25,300
95078,35,41,740
119572,58,84,880
26208,7,56,840
66423,21,28,420
59518,18,41,780
68509,22,23,380
97965,37,38,890
73355,24,26,620
114687,51,69,890
35980,10,45,860
73150,23,83,830
27579,8,17,750
108039,44,69,770
110383,46,85,890
41194,12,24,760
51999,15,62,660
18117,5,37,540
78655,26,43,540
122447,65,71,730
6890,2,42,570
16211,5,9,380
56942,17,44,590
96569,36,40,750
100822,39,39,850
96019,35,66,900
47186,14,23,510
25687,7,44,490
9671,3,23,240
39905,11,64,870
45944,13,58,620
76942,25,53,610
9000,3,13,780
73123,23,80,830
5226,2,15,670
39152,11,44,640
70406,22,62,630
113764,50,65,800
72040,23,43,730
84601,29,41,480
21733,6,36,690
118572,57,61,630
46277,13,70,770
67827,21,56,880
89943,32,38,520
60776,19,19,390
106197,43,47,780
76501,25,43,450
83347,28,57,830
7892,2,71,730
9081,3,14,820
59513,18,41,730
123204,67,79,810
64351,20,35,420
21030,6,25,260
111530,48,51,650
78609,26,42,560
50953,15,37,450
23201,6,82,880
117801,55,87,880
106715,43,61,850
62929,19,61,710
63022,19,64,800
108961,45,63,650
51679,15,52,810
51440,15,47,470
23539,7,10,600
53984,16,40,700
103564,41,42,760
109664,46,53,580
56128,17,29,550
35850,10,43,490
122971,66,87,880
63529,20,22,260
33357,9,65,740
72951,23,69,870
67930,21,60,610
95595,35,53,690
41251,12,25,670
15883,5,5,440
4595,2,7,720
59036,18,32,820
118993,57,82,850
15179,4,55,560
31130,9,19,780
33272,9,62,700
42128,12,40,740
40739,12,18,380
35048,10,28,720
21360,6,30,410
102341,40,43,800
58090,18,18,530
76565,25,44,620
106282,43,49,780
77472,25,71,780
45531,13,47,670
95950,35,64,720
14069,4,31,860
60542,18,70,870
61623,19,32,410
86439,30,40,450
38473,11,31,740
99897,38,49,730
80055,27,30,760
98620,37,53,690
31564,9,26,360
109708,46,54,650
9469,3,20,290
98700,37,55,760
45057,13,37,780
104611,41,74,830
66409,21,28,280
82671,28,41,710
81399,27,59,860
45582,13,48,750
99258,37,78,820
93872,34,50,590
95388,35,48,620
77918,26,29,800
41126,12,23,750
42087,12,39,840
27415,8,15,600
437,1,5,880
58981,18,31,860
80736,27,43,550
14663,4,42,860
33117,9,57,700
78355,26,37,570
115438,52,68,820
96091,35,70,720
121832,63,77,880
97209,36,55,700
108907,45,61,680
82768,28,43,710
46040,13,61,650
34256,10,17,280
52761,16,20,570
55369,17,18,330
14509,4,39,820
101656,39,59,890
22498,6,52,900
105650,42,65,860
122385,65,68,740
3942,1,74,740
2067,1,27,790
95288,35,46,490
29546,8,52,820
85671,29,71,830
637,1,8,360
4561,2,7,380
112485,49,52,780
77881,26,29,430
73048,23,74,890
20706,6,20,420
99696,38,45,460
109864,46,58,830
17681,5,29,780
86752,30,46,730
7971,2,75,820
81663,27,69,850
8214,3,4,300
58315,18,21,650
107808,44,60,800
122883,66,77,850
32157,9,35,890
43815,13,18,330
59519,18,41,790
30757,9,14,750
108359,45,46,750
95926,35,63,750
43623,13,15,630
93279,34,37,770
114385,51,58,840
12210,4,6,270
102294,40,42,810
109321,45,82,830
90993,32,64,750
102845,40,55,860
49857,15,19,740
68924,22,29,660
116275,53,73,780
28719,8,35,540
115588,52,76,840
106551,43,56,810
15078,4,52,660
36879,10,74,860
7364,2,53,580
104328,41,62,700
43956,13,20,310
73406,24,27,490
32223,9,37,460
81838,27,80,840
46325,13,72,860
36757,10,68,810
65409,20,58,880
102960,40,59,670
22325,6,48,790
89309,31,67,860
123999,70,82,860
116287,53,73,900
64986,20,47,830
9994,3,27,850
67739,21,54,710
19760,6,8,140
4148,2,2,550
67261,21,43,550
75702,25,28,710
31832,9,30,540
25674,7,43,830
32946,9,52,790
34374,10,18,730
42270,12,43,690
125502,84,84,900
87104,30,55,650
79086,26,53,600
28996,8,40,660
120921,61,73,800
106638,43,59,690
95705,35,56,710
113504,50,56,900
101708,39,61,800
31875,9,31,370
19230,5,64,870
107473,44,51,600
100272,38,59,830
2747,1,39,690
13666,4,25,580
15321,4,59,640
950,1,12,270
41635,12,31,760
91794,33,40,890
112931,49,66,830
25231,7,35,520
29392,8,48,900
83666,28,69,720
117555,55,68,890
47965,14,36,370
21819,6,38,480
35073,10,29,350
26832,8,8,300
9333,3,18,360
16333,5,10,790
91877,33,42,730
37197,11,13,310
34281,10,17,530
86684,30,45,500
77019,25,55,650
44055,13,21,600
75135,24,65,870
13121,4,17,690
121656,63,68,740
106856,43,67,670
94407,34,66,740
77631,25,82,830
79354,26,60,900
68235,21,72,720
109911,46,60,670
79625,26,71,860
44749,13,32,500
122319,65,65,800
20677,6,19,840
36169,10,50,600
77279,25,63,730
110196,46,71,770
10698,3,40,480
43384,12,83,830
108778,45,57,650
15854,5,5,150
16772,5,16,530
118419,56,85,850
69115,22,32,770
11105,3,48,830
17781,5,31,570
75452,24,86,890
11331,3,54,720
59791,18,47,720
89482,31,76,880
96683,36,42,900
106793,43,64,790
69911,22,48,650
96006,35,66,770
78933,26,49,650
81022,27,49,740
61994,19,38,790
101608,39,58,730
949,1,12,260
20924,6,23,530
39643,11,56,690
68816,22,27,830
18729,5,50,550
89959,32,38,680
63539,20,22,360
87803,31,31,740
114615,51,66,860
118716,57,66,720
82234,28,33,620
27996,8,23,690
94627,34,77,850
48077,14,38,420
52872,16,22,290
83529,28,63,820
67659,21,52,660
76646,25,46,520
61181,19,25,330
63793,20,25,890
60268,18,60,680
14737,4,44,650
54355,16,48,690
47558,14,29,360
68822,22,27,890
67267,21,43,610
56482,17,35,580
33571,9,75,830
67612,21,51,580
64554,20,38,830
114858,51,80,840
84833,29,45,900
1654,1,21,650
115102,52,56,880
59275,18,37,410
60711,18,82,820
119481,58,76,810
79601,26,70,820
83803,28,76,830
50263,15,25,690
3078,1,46,640
46033,13,60,880
49685,15,17,470
5013,2,12,850
76552,25,44,490
103665,41,44,820
97764,36,77,860
96627,36,41,830
86482,30,40,880
101778,39,64,660
22651,6,57,630
17313,5,24,300
113591,50,59,780
67428,21,46,840
32478,9,42,460
86334,30,38,430
105983,43,43,460
33932,10,12,840
70245,22,57,570
99635,38,43,780
50408,15,27,850
43462,13,13,550
34768,10,24,500
51315,15,44,570
30123,8,72,890
40695,12,17,670
107319,44,47,720
90203,32,43,620
87179,30,57,710
76232,25,37,790
30423,9,10,550
21123,6,26,540
8803,3,11,380
56148,17,29,750
101508,39,55,750
35267,10,32,490
71059,23,26,440
41460,12,28,840
66081,21,23,250
19166,5,62,780
74256,24,42,590
103651,41,44,680
101021,39,43,860
64314,20,34,610
115990,53,61,750
8753,3,10,680
76107,25,35,630
41437,12,28,610
19750,6,7,870
124130,71,76,760
107776,44,59,790
6202,2,29,840
42431,12,47,480
108674,45,54,660
66729,21,33,480
86132,30,34,590
95320,35,46,810
87733,30,84,850
75695,25,28,640
78797,26,46,580
56339,17,32,860
64242,20,33,460
6507,2,35,380
69450,22,38,790
99188,37,73,870
43628,13,15,680
114216,51,53,900
119969,59,73,890
80859,27,45,850
67218,21,42,600
77219,25,61,700
95880,35,61,860
109785,46,56,710
58303,18,21,530
48159,14,39,720
55806,17,24,530
123372,68,72,780
99917,38,50,520
34705,10,23,540
9542,3,21,320
83948,29,29,610
123535,68,85,850
90864,32,60,600
42522,12,49,540
121281,62,69,830
53385,16,29,870
96780,36,45,460
92530,33,58,780
101697,39,61,690
5340,2,17,320
68505,22,23,340
32130,9,35,620
45884,13,56,690
6581,2,36,570
108355,45,46,710
100356,38,62,770
63354,19,83,890
99270,37,79,820
39174,11,44,860
78113,26,33,370
59476,18,40,860
98404,37,48,530
71046,23,26,310
76231,25,37,780
36826,10,71,870
115066,52,55,870
21087,6,25,830
20494,6,17,460
43375,12,82,820
87648,30,76,840
47586,14,29,640
27353,8,14,740
45029,13,37,500
24560,7,24,520
118075,56,64,770
124272,72,73,760
75383,24,78,880
13523,4,23,480
10439,3,35,540
29495,8,51,700
119333,58,68,810
46757,14,17,450
42186,12,41,820
1208,1,15,540
114979,52,53,730
2816,1,40,870
50866,15,35,670
110067,46,65,830
17619,5,28,780
72579,23,56,790
68288,21,74,900
95273,35,45,790
65103,20,50,740
101381,39,52,590
78815,26,46,760
42193,12,41,890
124087,71,73,810
84340,29,36,470
67039,21,38,830
8501,3,7,620
46563,14,14,760
58178,18,19,690
35163,10,30,640
117280,55,58,890
108747,45,56,680
46681,14,16,430
92459,33,56,740
115229,52,60,850
36013,10,46,740
46450,13,81,850
63117,19,68,770
111282,47,76,880
43659,13,16,240
66893,21,36,440
34465,10,20,210
85151,29,53,760
89336,31,68,900
107697,44,57,650
59956,18,51,710
20050,6,11,610
53792,16,36,880
71118,23,27,390
38218,11,27,650
56747,17,40,580
122402,65,69,690
111911,48,62,720
62456,19,48,660
1894,1,25,350
47899,14,34,820
17173,5,22,250
56014,17,27,660
91016,32,65,720
104087,41,54,890
105390,42,57,620
99238,37,76,890
50494,15,29,460
53964,16,40,500
109449,46,47,860
33262,9,61,890
43632,13,15,720
68723,22,26,540
36909,10,76,850
15197,4,55,740
28691,8,34,820
40103,11,73,870
91285,32,79,820
114268,51,55,690
56569,17,36,900
107682,44,56,840
13081,4,17,290
73387,24,27,300
45357,13,43,750
35530,10,36,860
59879,18,49,750
104918,42,45,640
36864,10,73,880
104400,41,64,870
50563,15,30,540
30982,9,17,750
77798,26,27,850
60059,18,54,600
3342,1,52,790
122332,65,66,680
118885,57,74,770
48646,14,50,530
3796,1,67,680
39850,11,62,870
57084,17,47,660
50452,15,28,660
13256,4,19,590
46154,13,65,690
67637,21,51,830
106328,43,50,830
9653,3,22,740
83982,29,30,340
121211,62,66,820
43762,13,17,530
57507,17,58,710
7871,2,70,720
47576,14,29,540
122789,66,71,900
78325,26,36,810
25715,7,44,770
616,1,8,150
43261,12,73,850
14377,4,37,550
23063,6,72,850
16520,5,13,290
76317,25,39,590
30327,9,9,400
124327,72,76,830
41228,12,25,440
49856,15,19,730
105313,42,54,900
62158,19,41,900
95997,35,66,680
86915,30,50,660
120680,61,63,640
29317,8,47,580
71961,23,42,420
102196,40,40,820
881,1,11,370
52418,15,86,890
50134,15,23,730
90291,32,45,570
27050,8,10,850
15983,5,6,590
88500,31,44,820
125440,82,85,860
99526,38,41,660
100063,38,53,810
38744,11,36,600
24580,7,24,720
48630,14,49,780
125278,79,85,900
117604,55,71,750
120010,59,76,820
46799,14,17,870
91576,33,36,810
2112,1,28,610
32551,9,43,710
104114,41,55,800
122840,66,74,870
58431,18,23,440
95873,35,61,790
124925,76,77,870
17113,5,21,340
108603,45,52,700
90552,32,51,630
26965,8,9,810
7456,2,55,770
33524,9,72,870
70738,22,77,800
34617,10,22,340
113104,49,75,760
31419,9,23,890
1499,1,19,510
77014,25,55,600
21383,6,30,640
63900,20,27,670
123852,70,72,740
46990,14,20,620
57431,17,56,620
115615,52,78,840
73946,24,36,580
8132,3,3,350
36799,10,70,800
17570,5,28,290
25234,7,35,550
82511,28,38,640
40472,12,14,690
24948,7,30,590
38417,11,30,780
30127,8,73,750
