,vcpu,ram,volume
121496,24,162,680
223117,39,109,700
4927,7,43,520
185293,33,74,530
182799,32,146,870
128163,25,132,510
171114,31,67,790
252768,45,136,820
132432,26,68,470
160921,29,141,450
79960,20,67,870
256800,46,136,650
166027,30,103,490
10996,9,58,700
33625,14,31,270
254534,45,175,540
92577,21,127,810
175059,31,133,640
257653,46,155,630
68493,18,128,560
216597,38,88,900
237896,42,103,760
126327,25,104,630
49813,16,71,620
79257,20,58,230
78848,20,52,400
237256,42,90,730
136635,26,132,900
183218,32,154,340
206296,36,111,510
17379,11,36,720
34414,14,41,460
55650,17,54,700
24327,12,60,430
148294,28,62,600
51979,16,100,530
118568,24,118,880
137694,26,149,440
81331,20,87,380
145904,27,150,310
93680,21,143,640
29319,13,52,850
87643,21,57,470
130142,25,162,500
263634,48,119,590
180108,32,101,510
223813,39,122,900
248491,44,135,820
62604,18,47,800
230565,40,153,520
228937,40,121,560
232006,41,82,660
246433,44,92,450
122531,24,178,310
183283,32,155,400
136630,26,132,850
209552,36,170,620
149726,28,85,430
135859,26,121,290
5672,8,17,410
182762,32,146,500
73239,19,87,340
18140,11,46,530
227216,40,87,690
183273,32,154,890
29892,13,60,340
40194,15,33,550
129359,25,150,590
238522,42,116,650
121079,24,156,530
112364,23,159,690
8511,9,20,170
109564,23,118,570
4302,7,31,270
244011,43,134,660
102456,22,145,520
210882,37,87,860
159509,29,118,590
30952,13,73,800
167274,30,123,760
247440,44,113,650
137501,26,146,460
184169,32,170,410
87185,21,50,790
50195,16,76,690
73678,19,93,410
109229,23,113,620
99922,22,108,710
113539,23,176,880
165558,30,95,680
43865,15,81,780
197757,34,178,420
204464,36,77,890
194436,34,119,840
167121,30,121,450
105948,23,65,450
213090,37,128,800
252050,45,121,540
61164,17,129,340
120518,24,148,280
139112,26,171,320
60894,17,125,600
113865,24,48,750
157332,29,83,520
90143,21,93,270
62114,18,41,280
218667,38,128,400
25506,12,75,370
165933,30,101,770
151609,28,115,360
218471,38,124,560
18129,11,46,420
128468,25,137,260
144808,27,132,870
98446,22,87,440
182400,32,140,420
23816,12,53,850
191907,34,75,630
261022,47,144,630
165791,30,99,570
246648,44,96,720
55205,17,48,690
93647,21,143,310
95256,21,166,300
219643,38,146,620
183359,32,156,570
76337,19,130,360
248582,44,137,790
65432,18,86,610
152834,28,134,640
239538,42,137,520
224888,39,143,730
46641,15,118,420
8116,8,60,340
103974,22,167,520
203823,35,175,580
226303,39,170,840
45975,15,109,600
66402,18,99,820
10425,9,50,110
232401,41,90,610
220213,38,157,490
6547,8,32,610
109506,23,117,670
252268,45,125,880
184153,32,169,840
257182,46,144,870
99491,22,102,540
21307,11,87,220
101380,22,129,800
29394,13,53,820
59374,17,105,200
186860,33,101,540
236257,41,167,670
170664,30,179,500
144145,27,122,640
124648,25,79,340
25264,12,72,320
233197,41,106,570
165573,30,95,830
150834,28,102,800
106371,23,71,600
37266,14,78,490
92556,21,127,600
248351,44,132,830
266216,48,179,610
211775,37,104,610
177319,31,171,440
46706,15,119,310
139662,26,179,620
153220,28,140,720
253981,45,163,530
249536,44,158,460
162770,29,171,340
73145,19,85,840
157864,29,91,880
103333,22,158,320
173300,31,104,450
239832,42,143,520
124147,25,71,610
200473,35,115,680
238863,42,123,630
153916,28,151,750
39989,15,30,780
216733,38,91,670
158247,29,98,370
49851,16,72,250
169492,30,160,370
106663,23,75,800
208014,36,142,640
3687,7,19,120
259926,47,119,670
15202,10,66,510
169876,30,166,550
173392,31,105,770
126255,25,103,570
161403,29,149,310
151009,28,105,660
50578,16,81,770
138562,26,162,670
194200,34,115,760
33939,14,35,330
259962,47,120,590
82131,20,98,570
9468,9,35,140
96423,22,58,220
36127,14,63,650
50103,16,75,520
183395,32,157,340
93220,21,137,240
1643,5,35,230
261963,47,165,800
117665,24,105,560
239265,42,131,730
148173,28,60,650
51340,16,91,890
8382,9,18,160
254822,46,92,670
58734,17,96,460
21917,12,29,820
125029,25,84,850
113727,23,179,720
55013,17,46,250
174581,31,125,660
147671,27,177,700
92385,21,125,290
110261,23,128,740
169651,30,162,740
238658,42,119,540
37019,14,75,330
157270,29,82,520
144648,27,130,550
5335,7,52,100
57437,17,78,810
19914,11,69,330
127891,25,128,430
227059,40,84,650
229472,40,131,810
186569,33,96,530
158427,29,101,310
103723,22,163,770
21837,12,28,810
90787,21,102,410
101462,22,131,240
154579,28,162,450
174149,31,118,540
102652,22,148,410
193125,34,96,840
7291,8,45,640
65345,18,85,470
44169,15,85,780
78745,20,50,790
160405,29,132,870
158431,29,101,350
61836,18,37,420
202592,35,153,590
56472,17,65,780
24054,12,56,860
262114,47,169,550
139322,26,174,470
92873,21,132,270
216974,38,96,430
119359,24,130,750
145942,27,150,690
180021,32,99,820
84795,20,136,230
58850,17,97,880
254298,45,170,480
225931,39,163,760
201969,35,142,520
246247,44,88,470
13187,10,38,240
186155,33,89,450
143810,27,117,490
188476,33,129,460
95686,22,47,440
205577,36,98,470
6399,8,30,270
193080,34,96,390
225152,39,148,770
250949,45,97,570
139675,26,179,750
48356,16,52,300
180156,32,102,400
151925,28,120,370
243535,43,124,700
138053,26,154,780
125702,25,95,320
49272,16,64,460
179221,32,86,490
85775,20,149,800
129911,25,158,830
84130,20,126,680
190242,33,159,720
16772,11,29,110
116574,24,89,370
202977,35,160,520
67537,18,115,490
84187,20,127,540
207867,36,139,820
98903,22,93,870
158243,29,98,330
245400,43,163,630
15536,10,71,300
43375,15,75,440
65586,18,88,690
238819,42,122,680
235128,41,144,880
37797,14,85,410
166722,30,114,730
229159,40,125,740
258802,46,180,870
185077,33,70,690
163353,29,180,590
182641,32,144,470
201979,35,142,620
233154,41,105,640
252223,45,124,890
79545,20,62,270
86715,21,44,290
52375,16,105,740
258997,47,98,620
77911,19,152,260
234367,41,129,770
203541,35,170,560
3046,6,40,70
207838,36,139,530
95527,22,45,230
239431,42,135,430
23250,12,46,720
39246,14,104,270
70917,19,54,880
33585,14,30,640
113947,24,49,900
249084,44,148,640
25495,12,75,260
50182,16,76,560
117271,24,99,640
47679,16,43,280
103916,22,166,630
14343,10,54,440
146528,27,159,790
135706,26,118,710
234165,41,125,750
129458,25,152,260
47501,16,40,750
117093,24,96,870
177193,31,169,380
259130,47,101,630
171662,31,76,870
137243,26,142,480
232641,41,95,510
189954,33,154,740
234493,41,132,530
97938,22,79,880
69541,18,142,820
185824,33,83,620
209322,36,166,520
54791,17,43,250
261860,47,163,650
127995,25,129,810
168895,30,150,500
66544,18,101,780
61341,17,131,630
179055,32,83,600
50787,16,84,610
154709,28,164,490
231021,40,162,490
108068,23,96,570
32448,13,93,160
264480,48,138,880
37620,14,83,180
132022,26,62,270
52149,16,102,730
81798,20,93,790
124456,25,76,400
254508,45,174,740
68417,18,127,530
264303,48,134,830
6860,8,38,320
123266,25,58,380
167402,30,125,820
180338,32,105,450
187481,33,112,370
53270,16,117,690
220778,38,167,840
190718,33,167,840
70925,19,55,240
87410,21,54,240
235662,41,155,720
178037,32,66,450
106882,23,79,270
18034,11,45,250
5506,7,55,310
10707,9,54,370
223461,39,116,500
11116,9,60,620
29373,13,53,610
33874,14,34,450
213778,37,141,660
221800,39,84,530
178841,32,79,820
5796,8,19,510
145946,27,150,730
146362,27,157,410
133861,26,90,460
240206,42,150,830
204369,36,76,490
67145,18,110,220
221816,39,84,690
37666,14,83,640
219672,38,147,380
92326,21,124,400
86200,20,155,790
36627,14,70,260
19523,11,64,320
224422,39,134,750
46739,15,119,640
220322,38,159,520
35765,14,58,880
247104,44,106,580
202794,35,157,370
20564,11,77,590
42187,15,59,720
205909,36,104,490
100969,22,123,830
243118,43,115,850
138838,26,166,830
80513,20,75,720
48823,16,58,470
155310,28,173,830
160482,29,134,400
203721,35,173,680
48786,16,57,850
207269,36,128,890
246927,44,102,690
99991,22,109,710
90676,21,100,700
125323,25,89,490
45116,15,98,370
97193,22,69,330
228215,40,107,480
159286,29,114,840
165582,30,96,310
259172,47,102,610
28358,13,40,600
59208,17,102,760
234219,41,126,790
207188,36,127,630
183699,32,162,430
174437,31,123,420
46212,15,112,690
26340,12,85,810
130168,25,162,760
183936,32,166,440
173401,31,105,860
153584,28,146,580
5250,7,50,250
22381,12,35,720
33550,14,30,290
103612,22,162,350
181725,32,128,750
244074,43,135,810
109255,23,113,880
230261,40,147,540
174913,31,131,380
34688,14,44,890
71299,19,60,380
110940,23,138,730
84231,20,128,270
76661,19,134,720
211134,37,92,680
140035,27,58,500
58848,17,97,860
35620,14,57,200
157842,29,91,660
16890,11,30,510
172481,31,90,660
69262,18,139,220
171354,31,71,790
218417,38,123,550
39258,14,104,390
88765,21,73,490
236111,41,164,710
98731,22,91,530
211314,37,95,860
79969,20,68,250
46663,15,118,640
186511,33,95,530
55807,17,56,790
128638,25,139,640
229431,40,131,400
9041,9,28,350
107544,23,88,770
64042,18,67,580
93800,21,145,440
77516,19,146,630
197920,35,70,350
184318,32,172,720
140292,27,62,510
145299,27,140,660
203011,35,160,860
6081,8,24,510
91951,21,118,850
49997,16,74,210
195946,34,146,550
157007,29,78,370
109649,23,119,740
113297,23,173,500
25183,12,71,300
155061,28,169,860
1316,5,26,200
112054,23,155,310
179706,32,94,620
125892,25,97,900
131794,26,58,590
7275,8,45,480
222890,39,105,510
201548,35,134,790
183292,32,155,490
116217,24,83,820
167252,30,123,540
223195,39,111,440
259209,47,103,540
162220,29,162,420
220602,38,164,670
165184,30,89,600
75076,19,112,710
193828,34,109,460
104481,22,174,760
6425,8,30,530
107335,23,85,720
63951,18,66,400
213549,37,137,530
110073,23,125,900
84194,20,127,610
74660,19,106,870
212175,37,111,830
104407,22,173,710
91450,21,111,740
121040,24,155,810
122633,24,179,660
229401,40,130,610
184425,32,174,610
76653,19,134,640
100484,22,116,810
262707,48,97,780
255378,46,104,830
216245,38,82,560
146545,27,160,320
162016,29,158,860
5892,8,21,330
5230,7,49,550
257311,46,147,810
178568,32,75,450
59591,17,107,890
105680,23,61,490
64984,18,80,510
160879,29,140,650
194899,34,128,340
176565,31,158,700
75775,19,122,500
4519,7,35,440
260675,47,136,680
60989,17,126,810
106363,23,71,520
67417,18,113,750
165645,30,97,330
239705,42,140,720
65435,18,86,640
64645,18,75,770
143672,27,115,390
39670,14,109,660
122723,24,180,890
170906,31,64,510
38329,14,92,340
183172,32,153,470
97164,22,68,730
253174,45,145,740
74136,19,99,670
106466,23,72,870
34849,14,47,190
64413,18,72,640
78815,20,51,780
120442,24,146,860
18025,11,45,160
97392,22,72,250
96261,22,55,670
111963,23,153,760
132851,26,74,760
187819,33,117,850
170772,31,62,370
237805,42,101,830
151260,28,109,650
22101,12,32,290
221345,38,178,680
50019,16,74,430
262583,47,179,840
56671,17,68,550
179125,32,84,710
160246,29,130,520
165890,30,101,340
217287,38,102,380
12537,10,29,130
211149,37,92,830
166352,30,108,690
81102,20,84,220
98799,22,92,520
136352,26,128,670
223042,39,108,470
2564,6,28,410
139165,26,171,850
73484,19,90,630
65954,18,93,720
99570,22,103,640
97430,22,72,630
38390,14,93,180
205809,36,102,590
43039,15,70,880
141848,27,86,710
50071,16,75,200
191436,33,180,480
243334,43,120,610
232048,41,83,580
15258,10,67,360
201869,35,140,640
95606,22,46,330
197478,34,173,480
226025,39,165,660
187656,33,115,380
256284,46,124,890
73882,19,96,290
117622,24,104,800
215563,37,174,690
230164,40,145,590
37851,14,86,180
109546,23,118,390
73830,19,95,490
151892,28,119,670
232951,41,101,610
109755,23,121,440
102864,22,151,460
22875,12,42,130
221507,39,78,720
46910,16,32,840
67216,18,111,200
8897,9,26,190
210067,36,179,820
26284,12,85,250
27441,13,28,790
15221,10,66,700
57177,17,75,430
95312,21,166,860
202980,35,160,550
107555,23,88,880
58482,17,92,900
222149,39,90,900
134873,26,105,830
91048,21,106,220
45142,15,98,630
31047,13,75,190
217255,38,101,590
225488,39,155,490
64806,18,78,190
57275,17,76,670
165187,30,89,630
125562,25,92,900
157849,29,91,730
32070,13,88,280
73959,19,97,340
9818,9,40,440
227805,40,99,460
24629,12,64,290
196820,34,161,740
6239,8,27,380
19481,11,63,680
149182,28,76,660
94363,21,153,470
139049,26,170,340
124726,25,80,460
256603,46,132,480
241730,43,86,890
214615,37,157,390
66179,18,96,780
71044,19,56,710
257290,46,147,600
210185,37,75,370
102448,22,145,440
28446,13,41,700
213749,37,141,370
62117,18,41,310
177332,31,171,570
51194,16,90,180
243287,43,119,620
20831,11,81,140
20763,11,80,240
128654,25,139,800
57317,17,77,350
86658,21,43,420
59902,17,112,300
20399,11,75,500
72224,19,73,270
156740,29,73,800
147814,27,179,850
34390,14,41,220
80194,20,71,370
166042,30,103,640
150910,28,104,300
225532,39,156,410
262677,48,97,480
97940,22,79,900
224952,39,144,850
161256,29,146,700
36732,14,71,540
171957,31,81,820
168765,30,148,420
31558,13,81,620
201568,35,135,430
200617,35,118,440
79087,20,55,660
94151,21,150,450
241343,42,174,440
208393,36,149,580
29185,13,51,290
151266,28,109,710
217317,38,102,680
48381,16,52,550
190319,33,161,330
218148,38,118,510
72166,19,72,410
24852,12,67,150
93784,21,145,280
57279,17,76,710
24913,12,67,760
34273,14,39,590
214021,37,146,390
246800,44,99,830
27434,13,28,720
47144,16,36,180
144180,27,123,350
166274,30,107,520
163630,30,64,310
20541,11,77,360
147914,28,56,580
82011,20,96,790
184888,33,67,540
164377,30,76,460
255719,46,112,640
64607,18,75,390
55324,17,50,400
543,4,26,250
229533,40,133,400
206449,36,114,390
193237,34,98,820
22497,12,37,300
28943,13,48,210
45208,15,99,530
175353,31,138,580
243811,43,130,580
49566,16,68,400
8794,9,24,440
250476,44,178,460
91647,21,114,610
77574,19,147,490
246591,44,95,620
27241,13,26,350
138501,26,161,710
28839,13,46,730
234485,41,132,450
52173,16,103,220
177655,31,176,800
193189,34,98,340
40775,15,41,280
148229,28,61,580
185723,33,81,770
106273,23,70,300
138716,26,165,260
87852,21,60,460
66967,18,107,630
117902,24,109,250
117089,24,96,830
179710,32,94,660
30046,13,62,320
2736,6,32,410
196108,34,149,460
11395,9,65,210
60905,17,125,710
174982,31,132,470
30106,13,63,140
241749,43,87,600
185854,33,84,340
15244,10,67,220
240970,42,166,630
192494,34,85,800
48508,16,54,320
85053,20,139,680
59265,17,103,590
39757,14,110,760
121527,24,163,320
33576,14,30,550
70627,19,50,860
46305,15,113,860
84465,20,131,480
188864,33,135,860
102159,22,141,310
90960,21,104,740
145530,27,144,410
212188,37,112,420
210002,36,178,720
89953,21,90,470
49966,16,73,650
18268,11,48,250
221066,38,173,540
181158,32,119,390
34005,14,36,220
35057,14,49,730
141117,27,75,440
84767,20,135,660
87918,21,61,420
7916,8,56,620
157683,29,89,310
93374,21,139,380
198137,35,73,840
257908,46,161,480
87638,21,57,420
90185,21,93,690
193987,34,112,340
67139,18,109,890
185604,33,79,740
224143,39,129,560
131990,26,61,600
257025,46,141,650
39684,14,109,800
199314,35,94,850
140646,27,67,850
226273,39,170,540
221413,38,179,830
199382,35,96,410
93832,21,145,760
132394,26,67,740
250342,44,175,530
262734,48,98,620
202265,35,147,680
13740,10,45,800
85553,20,146,710
108697,23,105,740
195028,34,130,490
154359,28,158,770
119512,24,133,270
180178,32,102,620
191706,34,71,900
92978,21,133,620
137360,26,144,350
148357,28,63,600
156,4,13,150
40942,15,43,430
251672,45,112,900
249332,44,153,770
59828,17,111,300
74350,19,102,650
199958,35,106,570
79664,20,63,750
250041,44,168,810
41153,15,46,260
233314,41,108,740
127552,25,123,340
240594,42,158,790
245081,43,156,800
131028,25,175,780
179337,32,88,470
149098,28,75,450
248629,44,138,790
101113,22,125,890
244506,43,144,810
140689,27,68,640
262523,47,178,680
49343,16,65,420
65498,18,87,540
138588,26,163,280
166650,30,113,620
165464,30,94,350
207691,36,136,710
160042,29,127,340
27660,13,31,640
137064,26,139,640
231435,40,170,550
109113,23,111,820
29861,13,59,810
140820,27,70,670
209435,36,168,550
86584,21,42,380
93898,21,146,720
109369,23,115,660
46194,15,112,510
171685,31,77,500
21363,11,87,780
215824,37,179,600
56951,17,72,390
63145,18,55,370
109470,23,117,310
215397,37,171,650
164468,30,77,760
205472,36,96,520
84454,20,131,370
11853,9,72,310
119295,24,129,780
170452,30,175,820
29694,13,57,700
56218,17,62,460
180291,32,104,570
197244,34,169,420
192158,34,79,860
40743,15,40,720
232319,41,88,790
204441,36,77,660
238427,42,114,680
225881,39,162,780
70806,19,53,490
238832,42,122,810
97459,22,73,230
170235,30,172,480
233862,41,119,720
169843,30,165,830
70893,19,54,640
75531,19,119,220
44482,15,89,870
152846,28,134,760
162214,29,162,360
207125,36,126,550
58600,17,94,600
3065,6,40,260
200867,35,122,700
197167,34,167,790
223248,39,112,450
64004,18,67,200
219662,38,146,810
211448,37,98,580
37834,14,85,780
76358,19,130,570
44448,15,89,530
131573,26,55,330
87544,21,55,880
9197,9,30,630
207350,36,130,600
209090,36,162,400
100841,22,122,240
177976,32,65,430
118772,24,122,240
42415,15,62,720
163418,30,60,630
53366,16,118,900
98153,22,83,270
228159,40,106,430
124568,25,77,860
172813,31,96,380
242053,43,93,760
114596,24,59,690
106915,23,79,600
197295,34,170,360
208450,36,150,600
242683,43,106,820
221432,38,180,490
23566,12,50,720
195035,34,130,560
209194,36,163,890
17247,11,35,180
182828,32,147,570
26660,12,89,850
148879,28,71,780
69998,19,42,330
7594,8,51,250
223652,39,119,850
241873,43,89,880
133351,26,82,560
181647,32,127,560
101409,22,130,400
222874,39,104,870
88446,21,68,800
256225,46,123,750
202931,35,159,620
163098,29,176,520
98704,22,91,260
47547,16,41,460
208490,36,151,450
265392,48,160,540
161722,29,154,400
98853,22,93,370
157231,29,81,750
49267,16,64,410
181556,32,125,830
156540,29,70,660
195044,34,130,650
49742,16,70,660
80785,20,79,600
149209,28,77,300
82581,20,104,810
181301,32,121,640
123016,25,54,520
67569,18,115,810
20483,11,76,560
199312,35,94,830
115910,24,79,430
256480,46,129,600
194773,34,125,790
41127,15,45,760
70407,19,47,820
126407,25,105,770
64212,18,69,820
264809,48,146,730
233986,41,122,460
111388,23,145,450
68427,18,127,630
181671,32,127,800
20172,11,72,570
11591,9,68,250
2969,6,38,160
139616,26,178,810
164911,30,85,310
157666,29,88,760
53528,16,121,270
244151,43,137,620
198028,35,71,870
91656,21,114,700
43085,15,71,580
193093,34,96,520
211840,37,105,720
162015,29,158,850
228733,40,117,560
4732,7,40,70
132826,26,74,510
19428,11,63,150
58418,17,92,260
129290,25,149,560
55676,17,55,220
83413,20,116,610
133715,26,88,300
78631,20,49,360
135553,26,116,480
260879,47,141,520
193339,34,100,700
221925,39,86,740
152954,28,136,580
163446,30,61,300
193679,34,106,680
259869,47,118,540
14271,10,53,430
212798,37,123,580
115347,24,70,830
165859,30,100,640
148434,28,64,740
233594,41,114,540
232746,41,97,560
218463,38,124,480
72117,19,71,640
178589,32,75,660
230535,40,152,730
246659,44,96,830
102149,22,140,900
186401,33,93,590
243920,43,132,710
141180,27,76,430
145705,27,146,880
241267,42,172,660
254682,45,178,640
235771,41,157,810
47862,16,45,610
115975,24,80,410
235071,41,143,810
259055,47,99,760
174623,31,126,480
160000,29,126,540
109727,23,120,840
84440,20,131,230
220756,38,167,620
171968,31,82,330
203234,35,164,850
39537,14,107,870
152263,28,125,600
62064,18,40,510
119500,24,132,820
42503,15,63,840
78378,20,45,670
226507,39,174,800
1034,5,18,260
132118,26,63,580
131424,26,52,790
44219,15,86,520
155389,28,175,360
11475,9,66,370
149053,28,74,630
248266,44,131,450
213559,37,137,630
222839,39,104,520
41368,15,48,890
52469,16,107,180
128081,25,131,350
178104,32,67,530
57156,17,75,220
227841,40,99,820
19840,11,68,370
32641,13,95,530
241967,43,91,860
164618,30,80,430
35393,14,54,240
203801,35,175,360
254225,45,168,670
221677,39,81,860
53836,16,125,350
115840,24,78,400
20054,11,71,170
46683,15,118,840
31124,13,76,180
55845,17,57,430
159226,29,113,860
238957,42,125,590
145525,27,144,360
218354,38,122,450
236690,41,176,500
89098,21,78,320
38339,14,92,440
172943,31,98,480
110623,23,134,280
247371,44,111,900
264955,48,149,900
81642,20,91,650
1282,5,25,220
132650,26,71,700
23143,12,45,440
180819,32,113,540
135137,26,109,870
33791,14,33,390
97200,22,69,400
8758,9,23,720
15577,10,71,710
79726,20,64,660
148710,28,69,350
50857,16,85,560
206254,36,110,640
257517,46,152,620
161033,29,143,330
257897,46,160,820
91502,21,112,560
106212,23,69,370
68959,18,134,840
147126,27,169,370
22929,12,42,670
135061,26,108,760
101304,22,128,730
246672,44,97,490
249898,44,165,790
251991,45,119,870
175685,31,143,900
80897,20,81,300
61954,18,38,870
226426,39,173,510
211682,37,102,760
195194,34,133,440
255166,46,100,510
22143,12,32,710
170032,30,168,890
125245,25,88,370
58663,17,95,490
84782,20,135,810
15841,10,75,510
226509,39,174,820
153150,28,139,650
203914,35,177,370
152389,28,127,600
185194,33,72,700
141285,27,77,840
247229,44,108,890
93569,21,142,230
102878,22,151,600
30347,13,66,210
133433,26,83,730
245608,43,167,790
257382,46,149,620
266278,48,180,800
175739,31,144,840
100411,22,115,770
239509,42,136,720
155509,28,177,300
172665,31,93,700
77906,19,152,210
33518,14,29,740
240982,42,166,750
238628,42,118,730
39871,14,112,360
142906,27,103,410
230555,40,153,420
19449,11,63,360
13171,10,37,790
246445,44,92,570
51299,16,91,480
253280,45,147,880
59534,17,107,320
264455,48,138,630
122399,24,176,330
70190,19,44,810
33567,14,30,460
13235,10,38,720
122681,24,180,470
159529,29,118,790
239826,42,143,460
42551,15,64,560
37534,14,81,860
48781,16,57,800
49202,16,63,510
34818,14,46,650
28378,13,40,800
33319,13,104,290
68351,18,126,600
265329,48,158,770
74626,19,106,530
121923,24,169,260
216998,38,96,670
4780,7,40,550
17545,11,38,820
109476,23,117,370
74983,19,111,500
60406,17,118,900
157739,29,89,870
148174,28,60,660
181227,32,120,490
167901,30,134,320
126269,25,103,710
171696,31,77,610
46316,15,114,210
60973,17,126,650
41406,15,49,510
39240,14,104,210
87212,21,51,360
68544,18,129,340
206460,36,114,500
121560,24,163,650
249662,44,160,780
233319,41,108,790
254444,45,173,560
249095,44,148,750
233872,41,119,820
118534,24,118,540
9483,9,35,290
120178,24,142,900
200839,35,122,420
139263,26,173,530
194670,34,123,900
229741,40,137,440
85907,20,151,700
8150,8,61,110
46002,15,109,870
232192,41,86,520
68273,18,125,550
33226,13,103,140
131076,25,176,600
152669,28,131,880
112988,23,168,810
260431,47,130,880
125090,25,85,800
256732,46,134,870
145281,27,140,480
113587,23,177,680
265418,48,160,800
87486,21,55,300
104247,22,171,490
189763,33,151,570
252177,45,123,890
40114,15,32,510
156835,29,75,510
29793,13,59,130
174152,31,118,570
258259,46,168,840
159610,29,120,360
169749,30,164,500
137099,26,140,340
206409,36,113,540
167778,30,132,310
56611,17,67,690
41269,15,47,660
121871,24,168,410
27910,13,34,800
154017,28,153,500
132323,26,66,680
14278,10,53,500
172789,31,95,740
169978,30,168,350
12785,10,32,480
20028,11,70,690
263202,48,109,570
74026,19,98,290
163957,30,69,530
106140,23,68,330
165705,30,98,320
126018,25,99,840
69267,18,139,270
12814,10,32,770
152904,28,135,710
218535,38,125,670
78595,20,48,710
148018,28,58,360
90523,21,98,570
166129,30,104,900
244050,43,135,570
178029,32,66,370
226369,39,172,460
134678,26,102,830
128939,25,144,350
2213,6,20,340
149443,28,80,750
195899,34,145,650
143145,27,106,880
87406,21,53,900
109679,23,120,360
154390,28,159,450
228110,40,105,450
182218,32,137,370
16869,11,30,300
170712,30,180,370
107726,23,91,550
113155,23,171,440
44670,15,92,470
215234,37,168,640
69504,18,142,450
123531,25,62,390
129621,25,154,570
40585,15,38,660
265988,48,174,480
181943,32,132,570
18500,11,51,230
99367,22,100,680
131759,26,57,890
49627,16,69,260
135718,26,118,830
50625,16,82,490
265439,48,161,580
146043,27,152,420
252675,45,134,810
232914,41,100,740
35311,14,53,190
210117,36,180,770
192957,34,93,870
200805,35,121,640
255528,46,108,530
243139,43,116,580
85534,20,146,520
132783,26,73,730
92694,21,129,580
55162,17,48,260
192553,34,86,820
29927,13,60,690
171052,31,66,770
261385,47,152,740
115712,24,76,460
219263,38,139,530
100631,22,118,900
170506,30,176,750
235336,41,149,460
46045,15,110,540
226190,39,168,750
109275,23,114,400
152878,28,135,450
112288,23,158,610
235503,41,152,630
110613,23,133,860
103262,22,157,300
259194,47,102,830
101837,22,136,540
8503,9,20,90
234124,41,124,840
29865,13,59,850
119342,24,130,580
177712,31,177,770
52627,16,109,260
252522,45,131,660
643,4,30,90
165320,30,91,740
265856,48,170,880
126073,25,100,730
249302,44,153,470
199233,35,93,600
94379,21,153,630
137617,26,148,320
236402,41,170,620
172186,31,85,710
192551,34,86,800
114127,24,52,690
77928,19,152,430
215114,37,166,520
189592,33,148,600
240773,42,162,620
100606,22,118,650
226003,39,165,440
132344,26,66,890
63632,18,61,860
177026,31,166,510
49784,16,71,330
105977,23,65,740
206782,36,120,420
111347,23,144,720
167805,30,132,580
244603,43,146,820
149379,28,79,740
160348,29,132,300
23089,12,44,690
35278,14,52,630
165758,30,98,850
212306,37,114,520
136306,26,127,860
116562,24,89,250
64239,18,70,360
120853,24,153,280
134610,26,101,800
198849,35,86,680
200125,35,109,560
123420,25,60,600
68207,18,124,620
184463,32,175,400
222285,39,93,700
253812,45,159,680
80295,20,72,670
207842,36,139,570
86752,21,44,660
199957,35,106,560
34312,14,40,210
134251,26,96,460
66921,18,106,900
37035,14,75,490
145909,27,150,360
173776,31,112,410
216534,38,87,800
14312,10,54,130
40060,15,31,730
28281,13,39,610
65057,18,81,510
109686,23,120,430
42485,15,63,660
227004,40,83,610
176472,31,157,370
264197,48,132,630
247296,44,110,620
84798,20,136,260
255092,46,98,670
73718,19,93,810
76967,19,138,900
115406,24,71,750
111899,23,152,800
230172,40,145,670
22094,12,32,220
263724,48,121,630
49642,16,69,410
28678,13,44,680
108158,23,97,790
55673,17,55,190
29887,13,60,290
229345,40,129,560
48493,16,54,170
235005,41,142,650
106913,23,79,580
235746,41,157,560
214661,37,157,850
81696,20,92,480
137342,26,143,820
127952,25,129,380
257565,46,153,650
183550,32,159,710
122080,24,171,490
145622,27,145,690
237596,42,97,700
146292,27,156,350
166999,30,119,450
130072,25,161,460
104842,23,49,270
57885,17,84,850
209487,36,169,520
222864,39,104,770
244784,43,150,710
205729,36,100,890
170694,30,179,800
204037,35,179,480
65735,18,90,720
32850,13,98,280
234100,41,124,600
147056,27,168,310
45783,15,107,200
205932,36,104,720
75459,19,118,220
255744,46,112,890
32243,13,90,450
226846,40,80,560
37294,14,78,770
137949,26,153,390
139228,26,172,830
215954,38,76,830
179941,32,98,610
218258,38,120,550
103159,22,155,650
29446,13,54,560
127848,25,127,660
230374,40,149,650
30930,13,73,580
37203,14,77,630
187210,33,107,560
30226,13,64,560
100516,22,117,440
206751,36,119,660
110728,23,135,650
19865,11,68,620
129814,25,157,520
188984,33,137,900
108886,23,108,590
117300,24,100,260
41988,15,57,250
164923,30,85,430
75839,19,123,420
145329,27,141,320
67504,18,114,890
248289,44,131,680
196285,34,152,520
234785,41,138,450
92559,21,127,630
107985,23,95,420
53461,16,120,350
20188,11,72,730
244865,43,152,560
132564,26,70,490
207315,36,129,800
191243,33,176,870
194355,34,118,600
237945,42,104,760
245643,43,168,660
73186,19,86,530
183143,32,152,770
151450,28,112,660
263730,48,121,690
227657,40,96,510
60416,17,119,260
112719,23,164,840
154175,28,155,820
117012,24,95,730
125363,25,89,890
167498,30,127,560
225248,39,150,690
42005,15,57,420
20982,11,82,870
239585,42,138,500
139339,26,174,640
27411,13,28,490
82307,20,101,200
106502,23,73,550
107724,23,91,530
242316,43,99,510
136950,26,137,800
53337,16,118,610
224335,39,133,400
165603,30,96,520
