,request_vcpu,request_ram,request_volume,offer_vcpu,offer_ram,offer_volume,offer_score
1335,3,36,430,12,96,430,42.321837147035204
1336,3,36,430,11,96,430,42.44876900804696
1337,3,36,430,10,96,430,42.588571953958265
1338,3,36,430,9,96,430,42.89251007072708
1339,3,36,430,8,96,430,43.24789290368259
1340,3,36,430,7,96,430,43.66563379794573
1341,3,36,430,7,95,430,43.85867650520678
1342,3,36,430,7,94,430,44.059915266228316
1343,3,36,430,7,93,430,44.27261315354839
1344,3,36,430,7,92,430,44.49834250273342
1345,3,36,430,7,91,430,44.73312245641948
1346,3,36,430,7,90,430,44.97792193001663
1347,3,36,430,7,89,430,45.2323667911455
1348,3,36,430,7,88,430,45.499191068200545
1349,3,36,430,7,87,430,45.78103164442473
1350,3,36,430,7,86,430,46.07729663442021
1351,3,36,430,7,85,430,46.387771700738995
1352,3,36,430,7,84,430,46.708823035988445
1353,3,36,430,6,84,430,47.48281375832573
1354,3,36,430,6,83,430,47.85543282906734
1355,3,36,430,6,82,430,48.24147274452825
1356,3,36,430,6,81,430,48.645553181334876
1357,3,36,430,6,80,430,49.06496197804233
1358,3,36,430,6,79,430,49.5040708315047
1359,3,36,430,6,78,430,49.96457251948246
1360,3,36,430,6,77,430,50.44858418374126
1361,14,23,380,44,83,380,47.46263644084662
1362,14,23,380,44,82,380,47.50399663781434
1363,14,23,380,44,81,380,47.545568338100814
1364,14,23,380,44,80,380,47.58730418889131
1365,14,23,380,44,79,380,47.629205366959354
1366,14,23,380,44,78,380,47.6719508793293
1367,14,23,380,44,77,380,47.71576691695086
1368,14,23,380,44,76,380,47.75972901479261
1369,14,23,380,44,75,380,47.804211971798345
1370,14,23,380,44,74,380,47.84989584497478
1371,14,23,380,44,73,380,47.89574819667653
1372,14,23,380,44,72,380,47.941771207568074
1373,14,23,380,43,72,380,48.03494470757017
1374,14,23,380,43,71,380,48.0833307812342
1375,14,23,380,43,70,380,48.13189131136076
1376,14,23,380,42,70,380,48.232307263557324
1377,14,23,380,42,69,380,48.28294331606584
1378,14,23,380,41,69,380,48.383331730525356
1379,14,23,380,41,68,380,48.43485608151814
1380,14,23,380,41,67,380,48.4877437745116
1381,14,23,380,40,67,380,48.59668255905813
1382,14,23,380,40,66,380,48.65192056403068
1383,14,23,380,40,65,380,48.70739314885542
1384,14,23,380,39,65,380,48.81906487805817
1385,14,23,380,39,64,380,48.877446449678544
1386,14,23,380,38,64,380,48.998449320529616
1387,14,23,380,38,63,380,49.059948863628485
1388,14,23,380,38,62,380,49.12175241118831
1389,14,23,380,37,62,380,49.24630730153073
1390,14,23,380,37,61,380,49.07103446696129
1391,14,23,380,37,60,380,48.819395831673646
1392,14,23,380,36,60,380,48.910364101499425
1393,14,23,380,36,59,380,48.87275653431429
1394,14,23,380,35,59,380,48.96568319724583
1395,14,23,380,35,58,380,48.93654153199557
1396,14,23,380,35,57,380,48.89277485606072
1397,14,23,380,34,57,380,48.998880171579465
1398,14,23,380,34,56,380,48.95612782850507
1399,14,23,380,34,55,380,48.91373507677601
1400,14,23,380,33,55,380,48.82241680881982
1401,14,23,380,33,54,380,48.948355419321175
1402,14,23,380,32,54,380,48.352388037199674
1403,14,23,380,32,53,380,48.48681471016494
1404,14,23,380,32,52,380,48.624776625047296
1405,14,23,380,31,52,380,48.09798437408098
1406,14,23,380,31,51,380,48.476430277544026
1407,14,23,380,31,50,380,48.87828409982982
1408,14,23,380,30,50,380,49.05047708850529
1409,14,23,380,30,49,380,49.10670029627944
1410,14,23,380,29,49,380,49.48649414492208
1411,14,23,380,29,48,380,49.414717604608526
1412,14,23,380,29,47,380,49.330971493172854
1413,14,23,380,28,47,380,49.7687475170255
1414,14,23,380,28,46,380,49.680385440588125
1415,14,23,380,27,46,380,50.150372649826046
1416,55,55,640,55,115,640,54.70861945645253
1417,9,36,850,19,96,850,50.07439908931421
1418,14,25,340,44,85,340,47.45810983387621
1419,14,25,340,44,84,340,47.4997781569166
1420,14,25,340,44,83,340,47.541803713210484
1421,14,25,340,44,82,340,47.58399704243691
1422,14,25,340,44,81,340,47.626359360627106
1423,14,25,340,44,80,340,47.66947970264667
1424,14,25,340,44,79,340,47.713783399185296
1425,14,25,340,44,78,340,47.75823635422651
1426,14,25,340,43,78,340,47.849378705989935
1427,14,25,340,43,77,340,47.89574819667653
1428,14,25,340,43,76,340,47.94229222511666
1429,14,25,340,42,76,340,48.036582203239604
1430,14,25,340,42,75,340,48.085521800066985
1431,14,25,340,41,75,340,48.1852474964996
1432,14,25,340,41,74,340,48.23630772844906
1433,14,25,340,41,73,340,48.28746405867564
1434,14,25,340,40,73,340,48.38902698380741
1435,14,25,340,40,72,340,48.44141860425243
1436,14,25,340,40,71,340,48.49493082272421
1437,14,25,340,39,71,340,48.60540542299706
1438,14,25,340,39,70,340,48.66130603002335
1439,14,25,340,39,69,340,48.7174475703093
1440,14,25,340,38,69,340,48.830590361242194
1441,14,25,340,38,68,340,48.89010335281138
1442,14,25,340,38,67,340,48.95105118628778
1443,14,25,340,37,67,340,49.0752837232969
1444,14,25,340,37,66,340,49.13786520934663
1445,14,25,340,36,66,340,49.264005164169035
1446,14,25,340,36,65,340,49.11281516169168
1447,14,25,340,36,64,340,48.89187034818542
1448,14,25,340,35,64,340,48.98418830952272
1449,14,25,340,35,63,340,48.736554863142985
1450,14,25,340,35,62,340,48.45848761445977
1451,14,25,340,34,62,340,48.552659523636294
1452,14,25,340,34,61,340,48.25467783999924
1453,14,25,340,34,60,340,47.92916324604323
1454,14,25,340,33,60,340,48.031277524737874
1455,14,25,340,33,59,340,47.9670621036697
1456,14,25,340,33,58,340,47.90878892716004
1457,14,25,340,32,58,340,48.01079783096157
1458,14,25,340,32,57,340,47.96208385627807
1459,14,25,340,31,57,340,48.087448239628664
1460,14,25,340,31,56,340,48.02393682148286
1461,14,25,340,31,55,340,47.95599411053133
1462,14,25,340,30,55,340,48.09484900016256
1463,14,25,340,30,54,340,48.03454016009092
1464,14,25,340,30,53,340,47.963149882616214
1465,14,25,340,29,53,340,48.28861088647725
1466,14,25,340,29,52,340,48.229169562299624
1467,14,25,340,29,51,340,48.16093789909418
1468,14,25,340,28,51,340,48.54669335303944
1469,14,25,340,28,50,340,48.4874474516893
1470,14,25,340,27,50,340,48.91186797564162
1471,14,25,340,27,49,340,48.84942120750992
1472,14,25,340,27,48,340,48.78405399085549
1473,14,25,340,26,48,340,49.23748531489839
1474,14,25,340,26,47,340,49.167712939995695
1475,14,25,340,26,46,340,49.083172758201194
1476,14,25,340,25,46,340,49.574345468548806
1477,14,25,340,25,45,340,49.481592183760505
1478,14,25,340,25,44,340,49.37804607098739
1479,14,25,340,24,44,340,49.89830871925999
1480,14,25,340,24,43,340,49.78310180754081
1481,14,25,340,24,42,340,49.65551573024505
1482,14,25,340,23,42,340,50.19652960650865
1483,6,20,240,16,40,540,45.52451178836074
1484,6,20,240,15,40,540,45.576951955108626
1485,6,20,240,15,40,530,45.60434788936508
1486,6,20,240,14,40,530,45.66169362088243
1487,6,20,240,14,40,520,45.69174544047994
1488,6,20,240,14,40,510,45.72371203779751
1489,6,20,240,14,39,510,45.426133732727585
1490,6,20,240,14,39,500,45.460949743741864
1491,6,20,240,14,38,500,45.15510344298115
1492,6,20,240,14,38,490,45.19490045117473
1493,6,20,240,14,38,480,45.23674310958077
1494,6,20,240,14,37,480,44.92413699902423
1495,6,20,240,13,37,480,45.02398727268773
1496,6,20,240,13,36,480,44.70183745003647
1497,6,20,240,13,36,470,45.067923067013474
1498,6,20,240,13,35,470,45.12952300347119
1499,6,20,240,13,35,460,45.60320290646055
1500,6,20,240,13,35,450,46.10833340877844
1501,6,20,240,13,35,440,46.2281666526808
1502,6,20,240,13,35,430,45.824293741811104
1503,6,20,240,13,34,430,45.90606045102049
1504,6,20,240,12,34,430,46.07776811821967
1505,6,20,240,12,33,430,46.173919451909654
1506,6,20,240,12,32,430,46.271437624281134
1507,6,20,240,12,31,430,46.37521383004392
1508,6,20,240,11,31,430,46.599562548955504
1509,6,20,240,11,31,420,46.21433968041205
1510,6,20,240,11,31,410,45.81233687712782
1511,6,20,240,11,30,410,45.94107809899783
1512,6,20,240,11,30,400,45.53620363843798
1513,6,20,240,10,30,400,45.82713206647203
1514,6,20,240,9,30,400,46.520404425918336
1515,6,20,240,9,30,390,46.1374251163907
1516,6,20,240,9,30,380,45.74697099625174
1517,6,20,240,9,30,370,45.369417168745755
1518,6,20,240,9,30,360,45.42985197975709
1519,6,20,240,9,30,350,45.65642853973555
1520,6,20,240,9,30,340,45.892071412731546
1521,6,20,240,9,29,340,45.611312224054814
1522,6,20,240,9,29,330,45.854772423067196
1523,6,20,240,9,29,320,46.10021062730769
1524,6,20,240,9,29,310,46.3605908651954
1525,6,20,240,8,29,310,47.47672222835313
1526,6,20,240,8,28,310,47.18301762626494
1527,6,20,240,8,27,310,46.90767917527309
1528,6,20,240,8,26,310,46.661642983229875
1529,6,20,240,8,26,300,46.95637947198138
1530,6,20,240,8,26,290,47.56522056818839
1531,6,20,240,8,25,290,47.36118696644081
1532,6,20,240,8,24,290,47.236210267729604
1533,6,20,240,8,24,280,47.83254124580028
1534,6,20,240,8,24,270,48.411128792662595
1535,6,20,240,8,24,260,48.94935824845148
1536,6,20,240,8,24,250,49.431559001016765
1537,6,20,240,7,24,250,50.18064183127704
1538,38,56,870,38,116,870,54.901681941820456
1539,1,12,150,11,32,450,32.03043289735813
1540,1,12,150,10,32,450,32.14527635220828
1541,1,12,150,9,32,450,32.38791487475517
1542,1,12,150,8,32,450,33.26446503261855
1543,1,12,150,7,32,450,34.57571428489376
1544,1,12,150,6,32,450,35.773614918048594
1545,1,12,150,5,32,450,36.875520234114695
1546,1,12,150,4,32,450,37.85303998379726
1547,1,12,150,3,32,450,38.732264279765076
1548,1,12,150,3,32,440,38.94155069706258
1549,1,12,150,3,31,440,38.60138155841668
1550,1,12,150,3,31,430,38.79895402960866
1551,1,12,150,3,31,420,38.99644813055501
1552,1,12,150,3,30,420,38.66505916017347
1553,1,12,150,3,30,410,38.85136270753287
1554,1,12,150,3,30,400,39.42625306093392
1555,1,12,150,3,29,400,39.59811230641886
1556,1,12,150,3,29,390,40.231244799113405
1557,1,12,150,2,29,390,40.81166053882738
1558,1,12,150,2,29,380,41.43682293924021
1559,1,12,150,2,29,370,42.098665205921726
1560,1,12,150,2,29,360,42.80012237722107
1561,1,12,150,2,28,360,42.89735874245537
1562,1,12,150,2,28,350,43.62747377146628
1563,1,12,150,2,27,350,43.708964785526064
1564,1,12,150,2,27,340,44.431155096103026
1565,1,12,150,2,27,330,44.592443901192375
1566,1,12,150,2,26,330,44.75115727425638
1567,1,12,150,2,26,320,44.1327153199861
1568,1,12,150,2,25,320,44.19352853289155
1569,1,12,150,2,25,310,43.48192637666724
1570,1,12,150,2,25,300,42.76484265018824
1571,1,12,150,2,24,300,42.824824782861405
1572,1,12,150,2,23,300,42.88106708300026
1573,1,12,150,2,23,290,42.6726742171133
1574,1,12,150,2,22,290,42.72356847021918
1575,1,12,150,2,21,290,42.77359354848711
1576,1,12,150,2,21,280,42.5513146213782
1577,1,12,150,2,20,280,42.603212895248625
1578,1,12,150,2,20,270,42.38467660359716
1579,1,12,150,2,20,260,42.17826522521134
1580,1,12,150,2,20,250,41.998121026510894
1581,1,12,150,2,19,250,42.20056347353646
1582,1,12,150,1,19,250,42.71328740072391
1583,1,12,150,1,19,240,42.66474758620195
1584,1,12,150,1,19,230,42.6603529540592
1585,1,12,150,1,18,230,43.078315183897196
1586,1,12,150,1,18,220,43.19577186916187
1587,1,12,150,1,17,220,43.79653988889018
1588,1,12,150,1,17,210,44.101678133224915
1589,1,12,150,1,16,210,44.85851623199439
1590,1,12,150,1,16,200,45.2793789475082
1591,1,12,150,1,15,200,46.16266671668671
1592,1,12,150,1,15,190,46.751074630412845
1593,1,12,150,1,15,180,47.427281985308255
1594,1,12,150,1,14,180,48.37906632702793
1595,1,12,150,1,14,170,48.957547124713166
1596,1,12,150,1,13,170,49.57039758815687
1597,1,12,150,1,13,160,49.83108696265909
1598,1,12,150,1,12,160,49.994821816711
1599,1,12,150,1,12,150,50.00000000000001
1600,37,59,640,37,119,640,54.90879528101728
1601,3,34,340,13,94,340,41.63279735360405
1602,3,34,340,12,94,340,41.733968102409115
1603,3,34,340,11,94,340,41.8422589573124
1604,3,34,340,10,94,340,41.961047797470926
1605,3,34,340,9,94,340,42.22518479899596
1606,3,34,340,8,94,340,42.53363025820748
1607,3,34,340,8,93,340,42.70222918834948
1608,3,34,340,8,92,340,42.87747093313263
1609,3,34,340,8,91,340,43.0598197432706
1610,3,34,340,8,90,340,43.2523066485435
1611,3,34,340,7,90,340,43.65251889445071
1612,3,34,340,7,89,340,43.86611043780037
1613,3,34,340,7,88,340,44.08859325110561
1614,3,34,340,7,87,340,44.321713427103745
1615,3,34,340,7,86,340,44.57139050225805
1616,3,34,340,7,85,340,44.83122817841964
1617,3,34,340,7,84,340,45.1032607956756
1618,3,34,340,7,83,340,45.38533264034725
1619,3,34,340,7,82,340,45.68156215421833
1620,3,34,340,7,81,340,45.99384617045015
1621,3,34,340,7,80,340,46.3241990825321
1622,3,34,340,7,79,340,46.667131053194076
1623,3,34,340,6,79,340,47.39603651407517
1624,3,34,340,6,78,340,47.79226362150363
1625,3,34,340,6,77,340,48.205616474257894
1626,3,34,340,6,76,340,48.63974711476508
1627,3,34,340,6,75,340,49.08951894680622
1628,3,34,340,6,74,340,49.56443935071579
1629,3,34,340,6,73,340,50.056957216504046
1630,26,52,590,56,112,590,54.99556144019468
1631,60,62,850,60,62,850,50.00000000000001
1632,25,51,620,55,111,620,54.77414018364664
1633,7,48,500,17,108,500,46.99638743313884
1634,7,48,500,16,108,500,46.34037776980635
1635,7,48,500,15,108,500,46.26695421260025
1636,7,48,500,15,107,500,46.50343152273699
1637,7,48,500,15,106,500,46.74787360788574
1638,7,48,500,15,105,500,47.000945621576534
1639,7,48,500,15,104,500,47.261272071388994
1640,7,48,500,15,103,500,47.53052759910196
1641,7,48,500,15,102,500,47.81304504654491
1642,7,48,500,14,102,500,48.19616261580648
1643,7,48,500,14,101,500,48.495925412874726
1644,7,48,500,14,100,500,48.80757570017071
1645,7,48,500,14,99,500,49.136030881441734
1646,7,48,500,14,98,500,49.4730165202226
1647,7,48,500,14,97,500,49.82370391995753
1648,7,48,500,14,96,500,50.188907760745224
1649,7,13,800,17,33,800,47.942601488396804
1650,7,13,800,17,32,800,48.137898702329544
1651,7,13,800,17,31,800,48.34476126680641
1652,7,13,800,16,31,800,47.69219114436368
1653,7,13,800,16,30,800,47.90051463611596
1654,7,13,800,16,29,800,48.11170853848236
1655,7,13,800,15,29,800,47.391377768026615
1656,7,13,800,15,28,800,47.60065310872644
1657,7,13,800,15,27,800,47.81327279760647
1658,7,13,800,14,27,800,47.06453982690821
1659,7,13,800,14,26,800,47.2737518791698
1660,7,13,800,13,26,800,46.5879646655269
1661,7,13,800,13,25,800,46.79530438897424
1662,7,13,800,13,24,800,47.00807848870033
1663,7,13,800,12,24,800,46.52704328650705
1664,7,13,800,12,23,800,46.73730858662157
1665,7,13,800,12,22,800,46.94991511388604
1666,7,13,800,11,22,800,46.83790526544449
1667,7,13,800,11,21,800,47.04686680851151
1668,7,13,800,11,20,800,47.25442437276624
1669,7,13,800,10,20,800,47.543030136821294
1670,7,13,800,10,19,800,47.9335226830867
1671,7,13,800,10,18,800,48.30218741514423
1672,7,13,800,9,18,800,48.950371401149006
1673,7,13,800,9,17,800,49.22003472173032
1674,7,13,800,9,16,800,49.44704320960132
1675,7,13,800,8,16,800,49.7755228531501
1676,7,13,800,8,15,800,49.87904092102454
1677,7,13,800,8,14,800,49.94645985999957
1678,7,13,800,7,14,800,49.998002780813756
1679,7,13,800,7,13,800,50.00000000000001
1680,16,65,900,46,65,900,49.67930493994478
1681,16,65,900,45,65,900,50.250030903433604
1682,41,51,610,41,111,610,53.85128195204585
1683,7,10,710,17,30,710,46.57417607892559
1684,7,10,710,17,29,710,46.736884877803725
1685,7,10,710,17,28,710,46.90287467401633
1686,7,10,710,17,27,710,47.08082555784245
1687,7,10,710,17,26,710,47.26930839386626
1688,7,10,710,17,25,710,47.46231065847248
1689,7,10,710,17,24,710,47.66462325843027
1690,7,10,710,16,24,710,47.05883645255938
1691,7,10,710,16,23,710,47.266086036581676
1692,7,10,710,16,22,710,47.47880555262156
1693,7,10,710,15,22,710,46.811005675052755
1694,7,10,710,15,21,710,47.02340397492207
1695,7,10,710,14,21,710,46.33901713947558
1696,7,10,710,14,20,710,46.54851028639692
1697,7,10,710,13,20,710,45.92748515213816
1698,7,10,710,13,19,710,46.34888541837688
1699,7,10,710,13,18,710,46.79153883562243
1700,7,10,710,12,18,710,46.35130492474687
1701,7,10,710,12,17,710,46.8086002543882
1702,7,10,710,11,17,710,46.7370182903591
1703,7,10,710,11,16,710,47.19055291365438
1704,7,10,710,11,15,710,47.63599574082392
1705,7,10,710,10,15,710,47.94252493065484
1706,7,10,710,10,14,710,48.34169751823975
1707,7,10,710,9,14,710,49.03056504477772
1708,7,10,710,9,13,710,49.30833147366615
1709,7,10,710,9,12,710,49.536990761878435
1710,7,10,710,8,12,710,49.845543802811946
1711,7,10,710,8,11,710,49.93089188624885
1712,7,10,710,7,11,710,49.99718215893083
1713,7,10,710,7,10,710,50.00000000000001
1714,32,59,900,32,119,900,55.174651482093154
1715,41,44,500,41,104,500,52.19776608325424
1716,26,41,590,56,101,590,53.38650293165729
1717,12,47,900,42,107,900,52.186022770442214
1718,16,62,900,46,62,900,49.640712785827795
1719,16,62,900,45,62,900,50.21167923786101
1720,49,52,600,49,112,600,54.139068999516766
1721,1,57,760,11,117,760,45.48095846603525
1722,1,57,760,10,117,760,45.72509984221918
1723,1,57,760,9,117,760,46.26905408987915
1724,1,57,760,8,117,760,46.890329947901826
1725,1,57,760,7,117,760,47.56961555810162
1726,1,57,760,6,117,760,48.31529638495491
1727,1,57,760,5,117,760,49.135149802397315
1728,1,57,760,4,117,760,50.028122966327054
1729,83,85,880,83,85,880,50.00000000000001
1730,32,34,440,32,94,440,48.892880236077104
1731,32,34,440,32,93,440,49.18760250458644
1732,32,34,440,32,92,440,49.49539986482634
1733,32,34,440,32,91,440,49.817284652009526
1734,32,34,440,32,90,440,50.15483863872257
1735,25,73,780,55,73,780,53.92158988273413
1736,26,55,800,56,115,800,56.12006646462832
1737,5,8,560,15,28,560,42.959356101042665
1738,5,8,560,15,27,560,43.039901517753954
1739,5,8,560,15,26,560,43.127592834608535
1740,5,8,560,15,25,560,43.21818912269605
1741,5,8,560,15,24,560,43.308364637125806
1742,5,8,560,14,24,560,42.64063017161851
1743,5,8,560,14,23,560,42.740316285000965
1744,5,8,560,14,22,560,42.84991059867544
1745,5,8,560,13,22,560,42.26919831580346
1746,5,8,560,13,21,560,42.38681271826745
1747,5,8,560,13,20,560,42.505519284404365
1748,5,8,560,12,20,560,42.11811277346225
1749,5,8,560,12,19,560,42.401184629419205
1750,5,8,560,11,19,560,42.329515593822684
1751,5,8,560,11,18,560,42.66575341914927
1752,5,8,560,11,17,560,43.019541512224656
1753,5,8,560,10,17,560,43.30386416060533
1754,5,8,560,10,16,560,43.692725337370526
1755,5,8,560,9,16,560,44.52745660660515
1756,5,8,560,9,15,560,44.97497762115343
1757,5,8,560,9,14,560,45.453609093088424
1758,5,8,560,8,14,560,46.49568761367902
1759,5,8,560,8,13,560,47.032710284745356
1760,5,8,560,8,12,560,47.55997049715968
1761,5,8,560,7,12,560,48.52266673799685
1762,5,8,560,7,11,560,48.93065257288567
1763,5,8,560,6,11,560,49.54685466390229
1764,5,8,560,6,10,560,49.75129926932023
1765,5,8,560,6,9,560,49.889146106052955
1766,5,8,560,5,9,560,49.99498988212525
1767,5,8,560,5,8,560,50.00000000000001
1768,10,47,870,20,107,870,53.53165832373357
1769,26,43,480,56,103,480,53.04772198311919
1770,5,10,270,15,30,570,41.350133646184915
1771,5,10,270,14,30,570,41.49160847842413
1772,5,10,270,14,29,570,41.559074221310254
1773,5,10,270,14,28,570,41.6230810343955
1774,5,10,270,13,28,570,41.744856518753394
1775,5,10,270,13,27,570,41.802611397946215
1776,5,10,270,13,26,570,41.85678520966346
1777,5,10,270,13,25,570,41.90941890718696
1778,5,10,270,13,25,560,42.2157615599897
1779,5,10,270,12,25,560,42.30832805817901
1780,5,10,270,12,24,560,42.351995822802905
1781,5,10,270,12,24,550,42.66174505139644
1782,5,10,270,12,24,540,42.98574039585114
1783,5,10,270,12,24,530,43.32568071162102
1784,5,10,270,12,24,520,43.68021196185899
1785,5,10,270,11,24,520,43.747235660434626
1786,5,10,270,11,23,520,43.780360593018386
1787,5,10,270,11,22,520,43.81341235475885
1788,5,10,270,11,22,510,44.1823113171694
1789,5,10,270,11,22,500,44.57217377919947
1790,5,10,270,11,21,500,44.60600806242065
1791,5,10,270,11,21,490,45.0126215741743
1792,5,10,270,11,21,480,45.442149851610445
1793,5,10,270,11,21,470,45.58565489936339
1794,5,10,270,10,21,470,45.66711798826058
1795,5,10,270,10,20,470,45.71338645729101
1796,5,10,270,10,20,460,45.333073290667876
1797,5,10,270,10,20,450,44.94203909908214
1798,5,10,270,10,19,450,45.05996627724966
1799,5,10,270,10,19,440,44.667857189167286
1800,5,10,270,10,18,440,44.81119372814705
1801,5,10,270,10,17,440,44.974838952512044
1802,5,10,270,10,16,440,45.158960947221075
1803,5,10,270,10,16,430,44.782871067976494
1804,5,10,270,9,16,430,45.238615309121265
1805,5,10,270,9,16,420,44.87835640310291
1806,5,10,270,9,16,410,44.51736503962821
1807,5,10,270,9,15,410,44.80826219368238
1808,5,10,270,9,14,410,45.13793446253208
1809,5,10,270,8,14,410,45.94848279613273
1810,5,10,270,8,13,410,46.45111876945981
1811,5,10,270,8,13,400,46.15765108130999
1812,5,10,270,8,13,390,45.87463671401744
1813,5,10,270,8,12,390,46.444619318343605
1814,5,10,270,7,12,390,47.72615340213639
1815,5,10,270,7,12,380,47.4393253826431
1816,5,10,270,7,12,370,47.16283839609479
1817,5,10,270,7,11,370,47.867217814014445
1818,5,10,270,6,11,370,49.39435098098227
1819,5,10,270,6,11,360,49.103403076845545
1820,5,10,270,6,11,350,48.85846408933206
1821,5,10,270,6,11,340,48.67033457483393
1822,5,10,270,6,11,330,48.560617906766055
1823,5,10,270,6,11,320,48.54153176551753
1824,5,10,270,6,11,310,48.61256961852644
1825,5,10,270,6,11,300,48.769604718246335
1826,5,10,270,5,11,300,49.57855264666693
1827,5,10,270,5,11,290,49.8047088483146
1828,5,10,270,5,10,290,49.942120861839165
1829,5,10,270,5,10,280,49.99187282607737
1830,5,10,270,5,10,270,50.00000000000001
1831,51,57,800,51,117,800,55.080205648495465
1832,15,59,630,45,119,630,52.87337807290454
1833,8,29,770,18,89,770,47.38659775337627
1834,8,29,770,18,88,770,47.454118708032865
1835,8,29,770,18,87,770,47.523592243985526
1836,8,29,770,18,86,770,47.593500248789965
1837,8,29,770,18,85,770,47.66385966703542
1838,8,29,770,18,84,770,47.73468883768367
1839,8,29,770,18,83,770,47.80682713761105
1840,8,29,770,18,82,770,47.88108205540156
1841,8,29,770,18,81,770,47.95768506296465
1842,8,29,770,18,80,770,48.037971722147425
1843,8,29,770,18,79,770,48.118866324825774
1844,8,29,770,18,78,770,48.20039217503354
1845,8,29,770,18,77,770,48.28257300321082
1846,8,29,770,18,76,770,48.36619065544656
1847,8,29,770,18,75,770,48.45061213775172
1848,8,29,770,18,74,770,48.53667680311181
1849,8,29,770,18,73,770,48.62677753217686
1850,8,29,770,18,72,770,48.71725825064937
1851,8,29,770,18,71,770,48.80814187582183
1852,8,29,770,18,70,770,48.89945225526821
1853,8,29,770,18,69,770,49.14842541572357
1854,8,29,770,18,68,770,49.63930514185054
1855,8,29,770,18,67,770,50.1525587873772
1856,36,71,720,36,71,720,50.00000000000001
1857,4,54,770,14,114,770,46.41103214844194
1858,4,54,770,13,114,770,46.713022797518775
1859,4,54,770,12,114,770,47.020833703785506
1860,4,54,770,11,114,770,47.3485028928853
1861,4,54,770,10,114,770,47.68634218355737
1862,4,54,770,9,114,770,48.411774107179454
1863,4,54,770,8,114,770,49.20177147916115
1864,4,54,770,8,113,770,49.4834511179572
1865,4,54,770,8,112,770,49.7749912952935
1866,4,54,770,8,111,770,50.075877961525336
1867,7,30,310,17,90,310,44.55200288326239
1868,7,30,310,17,89,310,44.589536046597686
1869,7,30,310,17,88,310,44.62789770757388
1870,7,30,310,17,87,310,44.666232809936126
1871,7,30,310,17,86,310,44.70454429813521
1872,7,30,310,17,85,310,44.742835167374416
1873,7,30,310,17,84,310,44.78199126067566
1874,7,30,310,17,83,310,44.824339570304936
1875,7,30,310,17,82,310,44.86790049009554
1876,7,30,310,17,81,310,44.911441432782425
1877,7,30,310,17,80,310,44.95497057418858
1878,7,30,310,17,79,310,44.99851060173357
1879,7,30,310,17,78,310,45.04206885588731
1880,7,30,310,17,77,310,45.08991939370364
1881,7,30,310,17,76,310,45.13944132386171
1882,7,30,310,17,75,310,45.188990793326155
1883,7,30,310,17,74,310,45.23858485768897
1884,7,30,310,17,73,310,45.5406602296898
1885,7,30,310,17,72,310,45.87861924124242
1886,7,30,310,16,72,310,46.109356386164556
1887,7,30,310,16,71,310,46.47473179715811
1888,7,30,310,16,70,310,46.85668624895214
1889,7,30,310,16,69,310,47.25845321312027
1890,7,30,310,16,68,310,47.68204179220357
1891,7,30,310,15,68,310,47.97648318994958
1892,7,30,310,15,67,310,48.430121092901096
1893,7,30,310,15,66,310,48.383064605248514
1894,7,30,310,15,65,310,48.071490714914496
1895,7,30,310,15,64,310,47.747142698400616
1896,7,30,310,14,64,310,48.104698912046516
1897,7,30,310,14,63,310,47.771509050430176
1898,7,30,310,14,62,310,47.43054729956992
1899,7,30,310,14,61,310,47.08561066162202
1900,7,30,310,14,60,310,46.738031159966
1901,7,30,310,13,60,310,47.13475821936614
1902,7,30,310,13,59,310,47.15803272210209
1903,7,30,310,13,58,310,47.18198367032373
1904,7,30,310,13,57,310,47.19940118378325
1905,7,30,310,13,56,310,47.21859702200953
1906,7,30,310,13,55,310,47.23318720140992
1907,7,30,310,12,55,310,47.69792148107389
1908,7,30,310,12,54,310,47.71396781834109
1909,7,30,310,12,53,310,47.73036918261673
1910,7,30,310,12,52,310,47.7422217168097
1911,7,30,310,12,51,310,47.74918182003614
1912,7,30,310,11,51,310,48.26321295126416
1913,7,30,310,11,50,310,48.27333182471971
1914,7,30,310,11,49,310,48.27843517082616
1915,7,30,310,11,48,310,48.28027012094666
1916,7,30,310,11,47,310,48.28242703432447
1917,7,30,310,10,47,310,48.83202052431868
1918,7,30,310,10,46,310,48.828011532528095
1919,7,30,310,10,45,310,48.82278692152606
1920,7,30,310,10,44,310,48.81522287716707
1921,7,30,310,10,43,310,48.80515469804461
1922,7,30,310,10,42,310,48.79925785264545
1923,7,30,310,9,42,310,49.77427825072872
1924,7,30,310,9,41,310,49.7276245105675
1925,7,30,310,9,40,310,49.682480454414446
1926,7,30,310,9,39,310,49.64302385942616
1927,7,30,310,9,38,310,49.611534613431544
1928,7,30,310,8,38,310,50.208515701703924
1929,24,55,760,54,115,760,55.528864597759544
1930,47,53,530,47,113,530,54.129318585509594
1931,15,57,570,45,117,570,52.292347988532576
1932,32,66,690,32,66,690,50.00000000000001
1933,31,52,580,31,112,580,53.74670089763807
1934,35,48,700,35,108,700,53.381533788684855
1935,4,4,290,14,24,590,39.726645599202214
1936,4,4,290,14,23,590,39.859694444686816
1937,4,4,290,14,22,590,39.99233602856346
1938,4,4,290,14,21,590,40.120439502649546
1939,4,4,290,14,20,590,40.244169055201844
1940,4,4,290,14,19,590,40.48162167957472
